dataset	subject	onset	offset	word
ses-022_task-s03e10b	sub-01	0.33	0.458	"[""""I'm"
ses-022_task-s03e10b	sub-01	0.474	0.5579999999999999	going
ses-022_task-s03e10b	sub-01	0.564	0.6379999999999999	to
ses-022_task-s03e10b	sub-01	0.644	0.766	give
ses-022_task-s03e10b	sub-01	0.788	0.878	you
ses-022_task-s03e10b	sub-01	0.884	1.006	my
ses-022_task-s03e10b	sub-01	1.028	1.306	"week's""""]"
ses-022_task-s03e10b	sub-01	1.338	1.9140000000000001	notice.
ses-022_task-s03e10b	sub-01	2.042	2.67	What?
ses-022_task-s03e10b	sub-01	2.82	3.354	Gunther,
ses-022_task-s03e10b	sub-01	3.402	3.5660000000000003	I
ses-022_task-s03e10b	sub-01	3.588	4.2700000000000005	quit.
ses-022_task-s03e10b	sub-01	6.77	7.1339999999999995	Does
ses-022_task-s03e10b	sub-01	7.172	7.326	this
ses-022_task-s03e10b	sub-01	7.348	7.486	['mean
ses-022_task-s03e10b	sub-01	7.508	7.658	we're
ses-022_task-s03e10b	sub-01	7.674	7.758	gonna
ses-022_task-s03e10b	sub-01	7.764	7.838	have
ses-022_task-s03e10b	sub-01	7.844	7.918	to
ses-022_task-s03e10b	sub-01	7.924	8.094000000000001	start
ses-022_task-s03e10b	sub-01	8.132	8.334	paying
ses-022_task-s03e10b	sub-01	8.372	8.526	for']
ses-022_task-s03e10b	sub-01	8.548	9.31	coffee?
ses-022_task-s03e10b	sub-01	26.25	26.998	What?
ses-022_task-s03e10b	sub-01	27.164	27.446	I
ses-022_task-s03e10b	sub-01	27.468	27.778	spelled
ses-022_task-s03e10b	sub-01	27.794	27.926000000000002	out
ses-022_task-s03e10b	sub-01	27.948	28.79	boobies.
ses-022_task-s03e10b	sub-01	33.53	34.322	Ross,
ses-022_task-s03e10b	sub-01	34.466	34.774	put
ses-022_task-s03e10b	sub-01	34.812	34.918	me
ses-022_task-s03e10b	sub-01	34.924	35.046	down
ses-022_task-s03e10b	sub-01	35.068	35.205999999999996	for
ses-022_task-s03e10b	sub-01	35.228	35.414	another
ses-022_task-s03e10b	sub-01	35.452	35.653999999999996	box
ses-022_task-s03e10b	sub-01	35.692	35.786	of
ses-022_task-s03e10b	sub-01	35.788	35.818999999999996	the
ses-022_task-s03e10b	sub-01	35.819	35.986000000000004	Mint
ses-022_task-s03e10b	sub-01	36.018	36.386	Treasures.
ses-022_task-s03e10b	sub-01	36.418	37.0	Okay.
ses-022_task-s03e10b	sub-01	37.85	38.166000000000004	Where
ses-022_task-s03e10b	sub-01	38.188	38.278000000000006	are
ses-022_task-s03e10b	sub-01	38.284	38.358	the
ses-022_task-s03e10b	sub-01	38.364	38.51	Mint
ses-022_task-s03e10b	sub-01	38.53	39.45	Treasures?
ses-022_task-s03e10b	sub-01	41.07	41.526	"[""""We're""""]"
ses-022_task-s03e10b	sub-01	41.558	41.85	out.
ses-022_task-s03e10b	sub-01	41.92	42.154	I
ses-022_task-s03e10b	sub-01	42.192	42.486	sold
ses-022_task-s03e10b	sub-01	42.518	42.666000000000004	them
ses-022_task-s03e10b	sub-01	42.688	43.354	all.
ses-022_task-s03e10b	sub-01	43.552	44.3	What?
ses-022_task-s03e10b	sub-01	45.23	46.166	Monica,
ses-022_task-s03e10b	sub-01	46.278	46.646	"[""""I'm"
ses-022_task-s03e10b	sub-01	46.678	46.918	cutting
ses-022_task-s03e10b	sub-01	46.934	47.5	you.']
ses-022_task-s03e10b	sub-01	49.97	50.72	No.
ses-022_task-s03e10b	sub-01	53.73	54.046	Just
ses-022_task-s03e10b	sub-01	54.068	54.205999999999996	a
ses-022_task-s03e10b	sub-01	54.228	54.414	couple
ses-022_task-s03e10b	sub-01	54.452	54.653999999999996	more
ses-022_task-s03e10b	sub-01	54.692	55.47	boxes.
ses-022_task-s03e10b	sub-01	56.93	57.306	"[""""It's"
ses-022_task-s03e10b	sub-01	57.338	57.486000000000004	no
ses-022_task-s03e10b	sub-01	57.508	57.694	big
ses-022_task-s03e10b	sub-01	57.732	58.03	deal
ses-022_task-s03e10b	sub-01	58.1	58.526	['right?
ses-022_task-s03e10b	sub-01	58.628	58.906	I'm
ses-022_task-s03e10b	sub-01	58.938	59.52	cool.']
ses-022_task-s03e10b	sub-01	61.09	61.406000000000006	You
ses-022_task-s03e10b	sub-01	61.428	61.565999999999995	got
ses-022_task-s03e10b	sub-01	61.588	61.726	to
ses-022_task-s03e10b	sub-01	61.748	61.885999999999996	help
ses-022_task-s03e10b	sub-01	61.908	61.998000000000005	me
ses-022_task-s03e10b	sub-01	62.004	62.126	out
ses-022_task-s03e10b	sub-01	62.148	62.23800000000001	with
ses-022_task-s03e10b	sub-01	62.244	62.318	a
ses-022_task-s03e10b	sub-01	62.324	62.506	couple
ses-022_task-s03e10b	sub-01	62.548	62.754000000000005	more
ses-022_task-s03e10b	sub-01	62.792	63.57	boxes.
ses-022_task-s03e10b	sub-01	65.03	65.49	Mom,
ses-022_task-s03e10b	sub-01	65.56	65.74600000000001	look
ses-022_task-s03e10b	sub-01	65.768	65.906	at
ses-022_task-s03e10b	sub-01	65.928	66.16199999999999	yourself.
ses-022_task-s03e10b	sub-01	66.216	66.386	You
ses-022_task-s03e10b	sub-01	66.408	66.546	have
ses-022_task-s03e10b	sub-01	66.568	66.846	cookie
ses-022_task-s03e10b	sub-01	66.878	67.026	on
ses-022_task-s03e10b	sub-01	67.048	67.186	your
ses-022_task-s03e10b	sub-01	67.208	67.81	neck.
ses-022_task-s03e10b	sub-01	72.15	72.61	So
ses-022_task-s03e10b	sub-01	72.68	72.86600000000001	how
ses-022_task-s03e10b	sub-01	72.888	73.02600000000001	many
ses-022_task-s03e10b	sub-01	73.048	73.186	you
ses-022_task-s03e10b	sub-01	73.208	73.438	sold
ses-022_task-s03e10b	sub-01	73.454	73.586	so
ses-022_task-s03e10b	sub-01	73.608	73.938	far?
ses-022_task-s03e10b	sub-01	74.024	74.274	Check
ses-022_task-s03e10b	sub-01	74.312	74.514	this
ses-022_task-s03e10b	sub-01	74.552	75.14	out.
ses-022_task-s03e10b	sub-01	75.59	76.95400000000001	517
ses-022_task-s03e10b	sub-01	77.022	77.842	boxes.
ses-022_task-s03e10b	sub-01	77.986	78.29400000000001	Oh,
ses-022_task-s03e10b	sub-01	78.332	78.53399999999999	my
ses-022_task-s03e10b	sub-01	78.572	78.822	God.
ses-022_task-s03e10b	sub-01	78.876	79.046	How
ses-022_task-s03e10b	sub-01	79.068	79.206	did
ses-022_task-s03e10b	sub-01	79.228	79.366	you
ses-022_task-s03e10b	sub-01	79.388	79.52600000000001	do
ses-022_task-s03e10b	sub-01	79.548	79.926	that?
ses-022_task-s03e10b	sub-01	80.028	80.29400000000001	Okay.
ses-022_task-s03e10b	sub-01	80.332	80.48599999999999	The
ses-022_task-s03e10b	sub-01	80.508	80.646	other
ses-022_task-s03e10b	sub-01	80.668	80.902	night
ses-022_task-s03e10b	sub-01	80.956	81.078	I
ses-022_task-s03e10b	sub-01	81.084	81.446	was
ses-022_task-s03e10b	sub-01	81.548	81.82600000000001	leaving
ses-022_task-s03e10b	sub-01	81.858	82.006	the
ses-022_task-s03e10b	sub-01	82.028	82.45	museum
ses-022_task-s03e10b	sub-01	82.53	82.774	just
ses-022_task-s03e10b	sub-01	82.812	83.11	as
ses-022_task-s03e10b	sub-01	83.18	83.634	Laser
ses-022_task-s03e10b	sub-01	83.682	84.066	Floyd
ses-022_task-s03e10b	sub-01	84.098	84.246	was
ses-022_task-s03e10b	sub-01	84.268	84.498	letting
ses-022_task-s03e10b	sub-01	84.514	84.646	out
ses-022_task-s03e10b	sub-01	84.668	84.75800000000001	of
ses-022_task-s03e10b	sub-01	84.764	84.886	the
ses-022_task-s03e10b	sub-01	84.908	85.99	planetarium.
ses-022_task-s03e10b	sub-01	86.89	87.302	Without
ses-022_task-s03e10b	sub-01	87.356	87.634	even
ses-022_task-s03e10b	sub-01	87.692	87.96199999999999	trying,
ses-022_task-s03e10b	sub-01	88.016	88.186	I
ses-022_task-s03e10b	sub-01	88.208	88.486	sold
ses-022_task-s03e10b	sub-01	88.518	88.81	50
ses-022_task-s03e10b	sub-01	88.88	89.75	['boxes.
ses-022_task-s03e10b	sub-01	89.91	90.27799999999999	That's
ses-022_task-s03e10b	sub-01	90.294	90.474	when
ses-022_task-s03e10b	sub-01	90.512	90.666	it']
ses-022_task-s03e10b	sub-01	90.688	90.96600000000001	occurred
ses-022_task-s03e10b	sub-01	90.998	91.098	to
ses-022_task-s03e10b	sub-01	91.104	91.322	me.
ses-022_task-s03e10b	sub-01	91.376	91.64200000000001	The
ses-022_task-s03e10b	sub-01	91.696	91.866	key
ses-022_task-s03e10b	sub-01	91.888	92.02600000000001	to
ses-022_task-s03e10b	sub-01	92.048	92.23400000000001	my
ses-022_task-s03e10b	sub-01	92.272	92.714	success?
ses-022_task-s03e10b	sub-01	92.832	93.06599999999999	The
ses-022_task-s03e10b	sub-01	93.088	93.92999999999999	munchies.
ses-022_task-s03e10b	sub-01	95.23	95.834	So
ses-022_task-s03e10b	sub-01	95.952	96.18599999999999	I
ses-022_task-s03e10b	sub-01	96.208	96.442	started
ses-022_task-s03e10b	sub-01	96.496	96.758	hitting
ses-022_task-s03e10b	sub-01	96.774	96.906	the
ses-022_task-s03e10b	sub-01	96.928	97.494	NYU
ses-022_task-s03e10b	sub-01	97.542	97.974	dorms
ses-022_task-s03e10b	sub-01	98.022	98.28200000000001	around
ses-022_task-s03e10b	sub-01	98.336	99.13	midnight.
ses-022_task-s03e10b	sub-01	101.73	102.046	I
ses-022_task-s03e10b	sub-01	102.068	102.254	am
ses-022_task-s03e10b	sub-01	102.292	102.586	selling
ses-022_task-s03e10b	sub-01	102.618	103.03399999999999	cookies
ses-022_task-s03e10b	sub-01	103.082	103.294	by
ses-022_task-s03e10b	sub-01	103.332	103.53399999999999	the
ses-022_task-s03e10b	sub-01	103.572	104.27	cakes.
ses-022_task-s03e10b	sub-01	105.17	105.58200000000001	They
ses-022_task-s03e10b	sub-01	105.636	105.902	call
ses-022_task-s03e10b	sub-01	105.956	106.414	me
ses-022_task-s03e10b	sub-01	106.532	107.11399999999999	cookie,
ses-022_task-s03e10b	sub-01	107.162	107.95	dude.
ses-022_task-s03e10b	sub-01	111.41	111.774	['Okay
ses-022_task-s03e10b	sub-01	111.812	112.014	
ses-022_task-s03e10b	sub-01	112.052	112.266	but
ses-022_task-s03e10b	sub-01	112.298	112.446	I'm
ses-022_task-s03e10b	sub-01	112.468	112.558	not
ses-022_task-s03e10b	sub-01	112.564	112.63799999999999	going
ses-022_task-s03e10b	sub-01	112.644	112.766	to
ses-022_task-s03e10b	sub-01	112.788	112.926	call
ses-022_task-s03e10b	sub-01	112.948	113.52	that.
ses-022_task-s03e10b	sub-01	115.59	116.242	['Okay
ses-022_task-s03e10b	sub-01	116.376	116.674	
ses-022_task-s03e10b	sub-01	116.712	116.818	stuff
ses-022_task-s03e10b	sub-01	116.824	116.958	that
ses-022_task-s03e10b	sub-01	116.974	117.15400000000001	you're
ses-022_task-s03e10b	sub-01	117.192	117.34599999999999	doing.
ses-022_task-s03e10b	sub-01	117.368	117.554	I
ses-022_task-s03e10b	sub-01	117.592	118.014	envelope
ses-022_task-s03e10b	sub-01	118.062	118.414	stuffers.
ses-022_task-s03e10b	sub-01	118.462	118.626	I
ses-022_task-s03e10b	sub-01	118.648	118.834	need
ses-022_task-s03e10b	sub-01	118.872	119.134	stamp
ses-022_task-s03e10b	sub-01	119.182	119.758	liquors.
ses-022_task-s03e10b	sub-01	119.854	120.114	Well,
ses-022_task-s03e10b	sub-01	120.152	120.546	hey,
ses-022_task-s03e10b	sub-01	120.648	120.914	who
ses-022_task-s03e10b	sub-01	120.952	121.106	did
ses-022_task-s03e10b	sub-01	121.128	121.31400000000001	these
ses-022_task-s03e10b	sub-01	121.352	121.83800000000001	resumes
ses-022_task-s03e10b	sub-01	121.854	121.986	for
ses-022_task-s03e10b	sub-01	122.008	122.28999999999999	you?
ses-022_task-s03e10b	sub-01	122.36	122.642	Me.
ses-022_task-s03e10b	sub-01	122.696	122.914	On
ses-022_task-s03e10b	sub-01	122.952	123.154	my
ses-022_task-s03e10b	sub-01	123.192	123.826	computer.
ses-022_task-s03e10b	sub-01	124.008	124.306	You
ses-022_task-s03e10b	sub-01	124.328	124.51400000000001	sure
ses-022_task-s03e10b	sub-01	124.552	124.754	used
ses-022_task-s03e10b	sub-01	124.792	124.898	a
ses-022_task-s03e10b	sub-01	124.904	125.122	large
ses-022_task-s03e10b	sub-01	125.176	125.81	font.
ses-022_task-s03e10b	sub-01	126.25	126.71	Yeah,
ses-022_task-s03e10b	sub-01	126.78	127.206	well,
ses-022_task-s03e10b	sub-01	127.308	127.79400000000001	Waitress
ses-022_task-s03e10b	sub-01	127.842	127.958	at
ses-022_task-s03e10b	sub-01	127.964	128.086	a
ses-022_task-s03e10b	sub-01	128.108	128.386	Coffee
ses-022_task-s03e10b	sub-01	128.418	128.71	House
ses-022_task-s03e10b	sub-01	128.78	129.11	and
ses-022_task-s03e10b	sub-01	129.18	129.554	Cheer
ses-022_task-s03e10b	sub-01	129.602	129.954	Squad
ses-022_task-s03e10b	sub-01	130.002	130.214	Co
ses-022_task-s03e10b	sub-01	130.252	130.722	captain
ses-022_task-s03e10b	sub-01	130.786	130.966	only
ses-022_task-s03e10b	sub-01	130.988	131.126	took
ses-022_task-s03e10b	sub-01	131.148	131.334	up
ses-022_task-s03e10b	sub-01	131.372	131.478	so
ses-022_task-s03e10b	sub-01	131.484	131.654	much
ses-022_task-s03e10b	sub-01	131.692	132.28	room.
ses-022_task-s03e10b	sub-01	134.09	134.55	['Hey
ses-022_task-s03e10b	sub-01	134.62	134.91400000000002	
ses-022_task-s03e10b	sub-01	134.962	135.554	that's
ses-022_task-s03e10b	sub-01	135.682	136.034	"[""""You're"
ses-022_task-s03e10b	sub-01	136.082	136.434	funny
ses-022_task-s03e10b	sub-01	136.482	137.074	
ses-022_task-s03e10b	sub-01	137.122	137.346	"[""""You're"
ses-022_task-s03e10b	sub-01	137.378	137.52599999999998	a
ses-022_task-s03e10b	sub-01	137.548	137.874	funny
ses-022_task-s03e10b	sub-01	137.922	138.326	guy.']
ses-022_task-s03e10b	sub-01	138.428	138.646	You
ses-022_task-s03e10b	sub-01	138.668	138.758	know
ses-022_task-s03e10b	sub-01	138.764	138.88600000000002	what
ses-022_task-s03e10b	sub-01	138.908	139.046	else
ses-022_task-s03e10b	sub-01	139.068	139.25400000000002	is
ses-022_task-s03e10b	sub-01	139.292	139.494	really
ses-022_task-s03e10b	sub-01	139.532	140.31	funny?
ses-022_task-s03e10b	sub-01	141.13	141.542	Something
ses-022_task-s03e10b	sub-01	141.596	141.814	else
ses-022_task-s03e10b	sub-01	141.852	142.054	I
ses-022_task-s03e10b	sub-01	142.092	142.246	might
ses-022_task-s03e10b	sub-01	142.268	142.406	have
ses-022_task-s03e10b	sub-01	142.428	143.0	said?
ses-022_task-s03e10b	sub-01	144.25	144.518	I
ses-022_task-s03e10b	sub-01	144.524	144.67	"[""""don't"
ses-022_task-s03e10b	sub-01	144.69	144.922	know.
ses-022_task-s03e10b	sub-01	144.976	145.098	I
ses-022_task-s03e10b	sub-01	145.104	145.238	don't
ses-022_task-s03e10b	sub-01	145.254	145.53	know.
ses-022_task-s03e10b	sub-01	145.6	145.894	"Weren't""""]"
ses-022_task-s03e10b	sub-01	145.942	146.154	you
ses-022_task-s03e10b	sub-01	146.192	146.346	the
ses-022_task-s03e10b	sub-01	146.368	146.602	guy
ses-022_task-s03e10b	sub-01	146.656	146.826	that
ses-022_task-s03e10b	sub-01	146.848	147.03400000000002	told
ses-022_task-s03e10b	sub-01	147.072	147.178	me
ses-022_task-s03e10b	sub-01	147.184	147.306	to
ses-022_task-s03e10b	sub-01	147.328	147.526	quit
ses-022_task-s03e10b	sub-01	147.558	147.754	my
ses-022_task-s03e10b	sub-01	147.792	148.042	job
ses-022_task-s03e10b	sub-01	148.096	148.266	when
ses-022_task-s03e10b	sub-01	148.288	148.42600000000002	I
