dataset	subject	onset	offset	word
ses-006_task-life01_run-1	sub-01	0.92	1.08	Our
ses-006_task-life01_run-1	sub-01	1.08	1.7040000000000002	planet
ses-006_task-life01_run-1	sub-01	1.822	2.0860000000000003	may
ses-006_task-life01_run-1	sub-01	2.118	2.262	be
ses-006_task-life01_run-1	sub-01	2.286	2.542	home
ses-006_task-life01_run-1	sub-01	2.606	2.9259999999999997	to
ses-006_task-life01_run-1	sub-01	2.998	3.35	30
ses-006_task-life01_run-1	sub-01	3.43	3.838	million
ses-006_task-life01_run-1	sub-01	3.934	4.238	different
ses-006_task-life01_run-1	sub-01	4.294	4.622	kinds
ses-006_task-life01_run-1	sub-01	4.646	4.806	of
ses-006_task-life01_run-1	sub-01	4.838	5.198	animals
ses-006_task-life01_run-1	sub-01	5.254	5.446	and
ses-006_task-life01_run-1	sub-01	5.478	6.117999999999999	plants,
ses-006_task-life01_run-1	sub-01	6.254	6.694	each
ses-006_task-life01_run-1	sub-01	6.782	7.566	individual
ses-006_task-life01_run-1	sub-01	7.678	8.062	locked
ses-006_task-life01_run-1	sub-01	8.086	8.198	in
ses-006_task-life01_run-1	sub-01	8.214	8.39	its
ses-006_task-life01_run-1	sub-01	8.43	8.75	own
ses-006_task-life01_run-1	sub-01	8.83	9.35	lifelong
ses-006_task-life01_run-1	sub-01	9.39	9.71	fight
ses-006_task-life01_run-1	sub-01	9.79	10.005999999999998	for
ses-006_task-life01_run-1	sub-01	10.038	10.73	survival.
ses-006_task-life01_run-1	sub-01	12.59	13.198	Everywhere
ses-006_task-life01_run-1	sub-01	13.254	13.446	you
ses-006_task-life01_run-1	sub-01	13.478	13.693999999999999	look,
ses-006_task-life01_run-1	sub-01	13.742	13.926	on
ses-006_task-life01_run-1	sub-01	13.958	14.27	land
ses-006_task-life01_run-1	sub-01	14.35	14.542	or
ses-006_task-life01_run-1	sub-01	14.566	14.678	in
ses-006_task-life01_run-1	sub-01	14.694	14.846	the
ses-006_task-life01_run-1	sub-01	14.878	15.382	ocean,
ses-006_task-life01_run-1	sub-01	15.486	15.75	there
ses-006_task-life01_run-1	sub-01	15.79	16.038	are
ses-006_task-life01_run-1	sub-01	16.094	16.814	extraordinary
ses-006_task-life01_run-1	sub-01	16.862	17.398	examples
ses-006_task-life01_run-1	sub-01	17.454	17.622	of
ses-006_task-life01_run-1	sub-01	17.646	17.806	the
ses-006_task-life01_run-1	sub-01	17.838	18.214000000000002	lengths
ses-006_task-life01_run-1	sub-01	18.262	18.542	living
ses-006_task-life01_run-1	sub-01	18.606	18.926000000000002	things
ses-006_task-life01_run-1	sub-01	18.998	19.23	go
ses-006_task-life01_run-1	sub-01	19.27	19.637999999999998	to
ses-006_task-life01_run-1	sub-01	19.734	19.990000000000002	to
ses-006_task-life01_run-1	sub-01	20.03	20.254	stay
ses-006_task-life01_run-1	sub-01	20.302	21.009999999999998	alive.
ses-006_task-life01_run-1	sub-01	25.31	25.862	This
ses-006_task-life01_run-1	sub-01	25.966	26.182000000000002	is
ses-006_task-life01_run-1	sub-01	26.206	26.342	the
ses-006_task-life01_run-1	sub-01	26.366	26.726	coast
ses-006_task-life01_run-1	sub-01	26.798	27.029999999999998	of
ses-006_task-life01_run-1	sub-01	27.07	28.05	Florida.
ses-006_task-life01_run-1	sub-01	30.03	30.702	Here,
ses-006_task-life01_run-1	sub-01	30.846	31.366	strange
ses-006_task-life01_run-1	sub-01	31.438	31.906	scars
ses-006_task-life01_run-1	sub-01	31.998	32.178000000000004	on
ses-006_task-life01_run-1	sub-01	32.194	32.322	the
ses-006_task-life01_run-1	sub-01	32.346	33.001999999999995	seabed
ses-006_task-life01_run-1	sub-01	33.106	33.538000000000004	hint
ses-006_task-life01_run-1	sub-01	33.634	33.89	at
ses-006_task-life01_run-1	sub-01	33.93	34.153999999999996	one
ses-006_task-life01_run-1	sub-01	34.202	34.754	"[""""animal's"
ses-006_task-life01_run-1	sub-01	34.802	35.442	remarkable']
ses-006_task-life01_run-1	sub-01	35.506	36.43	strategy.
ses-006_task-life01_run-1	sub-01	42.33	42.809999999999995	These
ses-006_task-life01_run-1	sub-01	42.89	43.154	are
ses-006_task-life01_run-1	sub-01	43.202	43.858	bottlenose
ses-006_task-life01_run-1	sub-01	43.914	44.642	dolphins,
ses-006_task-life01_run-1	sub-01	44.786	45.018	one
ses-006_task-life01_run-1	sub-01	45.034	45.138	of
ses-006_task-life01_run-1	sub-01	45.154	45.306000000000004	the
ses-006_task-life01_run-1	sub-01	45.338	45.626	most
ses-006_task-life01_run-1	sub-01	45.698	46.314	intelligent
ses-006_task-life01_run-1	sub-01	46.362	46.754000000000005	animals
ses-006_task-life01_run-1	sub-01	46.802	46.986	on
ses-006_task-life01_run-1	sub-01	47.018	47.63	earth.
ses-006_task-life01_run-1	sub-01	48.77	49.106	Their
ses-006_task-life01_run-1	sub-01	49.138	49.922	prey
ses-006_task-life01_run-1	sub-01	50.106	50.426	is
ses-006_task-life01_run-1	sub-01	50.458	50.698	very
ses-006_task-life01_run-1	sub-01	50.754	51.629999999999995	elusive,
ses-006_task-life01_run-1	sub-01	52.01	52.594	fast
ses-006_task-life01_run-1	sub-01	52.682	53.178000000000004	swimming
ses-006_task-life01_run-1	sub-01	53.234	53.870000000000005	fish.
ses-006_task-life01_run-1	sub-01	55.29	55.602	But
ses-006_task-life01_run-1	sub-01	55.626	55.762	the
ses-006_task-life01_run-1	sub-01	55.786	56.426	dolphins
ses-006_task-life01_run-1	sub-01	56.538	56.809999999999995	have
ses-006_task-life01_run-1	sub-01	56.85	57.354	invented
ses-006_task-life01_run-1	sub-01	57.402	57.586	a
ses-006_task-life01_run-1	sub-01	57.618	58.25	completely
ses-006_task-life01_run-1	sub-01	58.33	58.594	new
ses-006_task-life01_run-1	sub-01	58.642	58.826	way
ses-006_task-life01_run-1	sub-01	58.858	59.05	of
