dataset	subject	onset	offset	word
ses-003_task-s01e06a	sub-01	5.77	5.933999999999999	Oh,
ses-003_task-s01e06a	sub-01	5.972	6.222	['look
ses-003_task-s01e06a	sub-01	6.276	6.734	
ses-003_task-s01e06a	sub-01	6.852	7.098000000000001	look.
ses-003_task-s01e06a	sub-01	7.114	7.466	"[""""Joey's"
ses-003_task-s01e06a	sub-01	7.498	8.058	picture.
ses-003_task-s01e06a	sub-01	8.154	8.414	Oh
ses-003_task-s01e06a	sub-01	8.452	8.606	
ses-003_task-s01e06a	sub-01	8.628	8.766	God
ses-003_task-s01e06a	sub-01	8.788	8.926	
ses-003_task-s01e06a	sub-01	8.948	9.134	so
ses-003_task-s01e06a	sub-01	9.172	9.754000000000001	exciting.
ses-003_task-s01e06a	sub-01	9.882	10.078	You
ses-003_task-s01e06a	sub-01	10.084	10.206	can
ses-003_task-s01e06a	sub-01	10.228	10.414	always
ses-003_task-s01e06a	sub-01	10.452	10.746	['spot
ses-003_task-s01e06a	sub-01	10.778	11.022	someone
ses-003_task-s01e06a	sub-01	11.076	11.338000000000001	who's
ses-003_task-s01e06a	sub-01	11.354	11.485999999999999	never
ses-003_task-s01e06a	sub-01	11.508	11.645999999999999	seen
ses-003_task-s01e06a	sub-01	11.668	11.758	one
ses-003_task-s01e06a	sub-01	11.764	11.838	of']
ses-003_task-s01e06a	sub-01	11.844	11.966	his
ses-003_task-s01e06a	sub-01	11.988	12.266	plays
ses-003_task-s01e06a	sub-01	12.298	12.542	before.
ses-003_task-s01e06a	sub-01	12.596	13.002	Notice
ses-003_task-s01e06a	sub-01	13.066	13.294	no
ses-003_task-s01e06a	sub-01	13.332	13.722000000000001	fear.
ses-003_task-s01e06a	sub-01	13.786	14.062	No
ses-003_task-s01e06a	sub-01	14.116	14.334	sense
ses-003_task-s01e06a	sub-01	14.372	14.478	of
ses-003_task-s01e06a	sub-01	14.484	14.954	impending
ses-003_task-s01e06a	sub-01	15.002	15.71	doom.
ses-003_task-s01e06a	sub-01	17.17	17.726000000000003	Look.
ses-003_task-s01e06a	sub-01	17.828	18.046	The
ses-003_task-s01e06a	sub-01	18.068	18.218	role
ses-003_task-s01e06a	sub-01	18.234	18.366000000000003	of
ses-003_task-s01e06a	sub-01	18.388	18.574	man
ses-003_task-s01e06a	sub-01	18.612	18.862	number
ses-003_task-s01e06a	sub-01	18.916	19.182000000000002	three
ses-003_task-s01e06a	sub-01	19.236	19.454	will
ses-003_task-s01e06a	sub-01	19.492	19.742	not
ses-003_task-s01e06a	sub-01	19.796	19.966	be
ses-003_task-s01e06a	sub-01	19.988	20.298	played
ses-003_task-s01e06a	sub-01	20.314	20.494	by
ses-003_task-s01e06a	sub-01	20.532	20.746	Vic
ses-003_task-s01e06a	sub-01	20.778	21.79	Shapiro.
ses-003_task-s01e06a	sub-01	22.45	22.862	Well,
ses-003_task-s01e06a	sub-01	22.916	23.086000000000002	we
ses-003_task-s01e06a	sub-01	23.108	23.294	came
ses-003_task-s01e06a	sub-01	23.332	23.486	on
ses-003_task-s01e06a	sub-01	23.508	23.598	the
ses-003_task-s01e06a	sub-01	23.604	23.822	wrong
ses-003_task-s01e06a	sub-01	23.876	24.48	night.
ses-003_task-s01e06a	sub-01	26.17	26.486	['I
ses-003_task-s01e06a	sub-01	26.508	26.753999999999998	"can't""""]"
ses-003_task-s01e06a	sub-01	26.802	27.014	believe
ses-003_task-s01e06a	sub-01	27.052	27.206	I
ses-003_task-s01e06a	sub-01	27.228	27.506	forgot
ses-003_task-s01e06a	sub-01	27.538	27.638	to
ses-003_task-s01e06a	sub-01	27.644	27.766	bring
ses-003_task-s01e06a	sub-01	27.788	27.878	a
ses-003_task-s01e06a	sub-01	27.884	28.642	magazine.
ses-003_task-s01e06a	sub-01	28.786	29.094	Come
ses-003_task-s01e06a	sub-01	29.132	29.286	on,
ses-003_task-s01e06a	sub-01	29.308	29.446	you
ses-003_task-s01e06a	sub-01	29.468	29.654	guys.
ses-003_task-s01e06a	sub-01	29.692	29.894000000000002	This
ses-003_task-s01e06a	sub-01	29.932	30.086	might
ses-003_task-s01e06a	sub-01	30.108	30.246000000000002	be
ses-003_task-s01e06a	sub-01	30.268	30.79	good.
ses-003_task-s01e06a	sub-01	30.94	31.158	I
ses-003_task-s01e06a	sub-01	31.164	31.346	"[""""don't"
ses-003_task-s01e06a	sub-01	31.378	31.958	know.']
ses-003_task-s01e06a	sub-01	32.124	32.834	Exclamation
ses-003_task-s01e06a	sub-01	32.882	33.141999999999996	point
ses-003_task-s01e06a	sub-01	33.196	33.318	in
ses-003_task-s01e06a	sub-01	33.324	33.397999999999996	the
ses-003_task-s01e06a	sub-01	33.404	33.746	title
ses-003_task-s01e06a	sub-01	33.778	34.098	scares
ses-003_task-s01e06a	sub-01	34.114	34.245999999999995	me.
ses-003_task-s01e06a	sub-01	34.268	34.358000000000004	['You
ses-003_task-s01e06a	sub-01	34.364	34.437999999999995	know
ses-003_task-s01e06a	sub-01	34.444	34.578	
ses-003_task-s01e06a	sub-01	34.594	34.726	it's
ses-003_task-s01e06a	sub-01	34.748	34.934	not
ses-003_task-s01e06a	sub-01	34.972	35.314	just
ses-003_task-s01e06a	sub-01	35.362	35.538000000000004	Freud.
ses-003_task-s01e06a	sub-01	35.554	36.230000000000004	Freud.
ses-003_task-s01e06a	sub-01	38.03	38.614000000000004	Magic
ses-003_task-s01e06a	sub-01	38.662	38.826	is
ses-003_task-s01e06a	sub-01	38.848	39.034	about
ses-003_task-s01e06a	sub-01	39.072	39.226000000000006	to
ses-003_task-s01e06a	sub-01	39.248	39.82	happen.
ses-003_task-s01e06a	sub-01	41.07	41.626	Well,
ses-003_task-s01e06a	sub-01	41.728	42.65	Eva,
ses-003_task-s01e06a	sub-01	43.23	43.686	"[""""we've"
ses-003_task-s01e06a	sub-01	43.718	44.010000000000005	done
ses-003_task-s01e06a	sub-01	44.08	44.602	some']
ses-003_task-s01e06a	sub-01	44.736	45.461999999999996	excellent
ses-003_task-s01e06a	sub-01	45.526	45.80200000000001	work
ses-003_task-s01e06a	sub-01	45.856	46.46	here.
ses-003_task-s01e06a	sub-01	47.55	47.913999999999994	And
ses-003_task-s01e06a	sub-01	47.952	48.153999999999996	I
ses-003_task-s01e06a	sub-01	48.192	48.394	would
ses-003_task-s01e06a	sub-01	48.432	48.634	have
ses-003_task-s01e06a	sub-01	48.672	48.873999999999995	to
ses-003_task-s01e06a	sub-01	48.912	49.5	say
ses-003_task-s01e06a	sub-01	49.97	50.43	your
ses-003_task-s01e06a	sub-01	50.5	50.926	problem
ses-003_task-s01e06a	sub-01	51.028	51.39	is
ses-003_task-s01e06a	sub-01	51.46	52.174	quite
ses-003_task-s01e06a	sub-01	52.372	53.12	clear.
ses-003_task-s01e06a	sub-01	55.57	55.982	All
ses-003_task-s01e06a	sub-01	56.036	56.302	you
ses-003_task-s01e06a	sub-01	56.356	56.718	want
ses-003_task-s01e06a	sub-01	56.804	57.102000000000004	is
ses-003_task-s01e06a	sub-01	57.156	57.374	a
ses-003_task-s01e06a	sub-01	57.412	58.43	tinkle,
