dataset	subject	onset	offset	word
ses-029_task-s04e09a	sub-01	6.09	6.254	No
ses-029_task-s04e09a	sub-01	6.292	6.99	peeking.
ses-029_task-s04e09a	sub-01	7.49	7.806	['Our
ses-029_task-s04e09a	sub-01	7.828	8.014000000000001	eyes
ses-029_task-s04e09a	sub-01	8.052	8.206	are
ses-029_task-s04e09a	sub-01	8.228	8.458	closed
ses-029_task-s04e09a	sub-01	8.474	8.606	
ses-029_task-s04e09a	sub-01	8.628	8.778	and
ses-029_task-s04e09a	sub-01	8.794	8.926	we're
ses-029_task-s04e09a	sub-01	8.948	9.038	to
ses-029_task-s04e09a	sub-01	9.044	9.226	cross
ses-029_task-s04e09a	sub-01	9.258	9.405999999999999	the
ses-029_task-s04e09a	sub-01	9.428	9.802000000000001	street.
ses-029_task-s04e09a	sub-01	9.866	10.142	Very
ses-029_task-s04e09a	sub-01	10.196	10.799999999999999	good.
ses-029_task-s04e09a	sub-01	11.57	12.414	Okay,
ses-029_task-s04e09a	sub-01	12.612	13.022	open
ses-029_task-s04e09a	sub-01	13.076	13.68	up.
ses-029_task-s04e09a	sub-01	17.25	17.566	What
ses-029_task-s04e09a	sub-01	17.588	17.678	do
ses-029_task-s04e09a	sub-01	17.684	17.806	you
ses-029_task-s04e09a	sub-01	17.828	17.918	want
ses-029_task-s04e09a	sub-01	17.924	18.046	to
ses-029_task-s04e09a	sub-01	18.068	18.254	show
ses-029_task-s04e09a	sub-01	18.292	18.542	us?
ses-029_task-s04e09a	sub-01	18.596	19.006	Because
ses-029_task-s04e09a	sub-01	19.108	19.374000000000002	all
ses-029_task-s04e09a	sub-01	19.412	19.566	I
ses-029_task-s04e09a	sub-01	19.588	19.774	can
ses-029_task-s04e09a	sub-01	19.812	20.014000000000003	see
ses-029_task-s04e09a	sub-01	20.052	20.302	is
ses-029_task-s04e09a	sub-01	20.356	20.814	this
ses-029_task-s04e09a	sub-01	20.932	21.689999999999998	bitching
ses-029_task-s04e09a	sub-01	21.77	22.59	van.
ses-029_task-s04e09a	sub-01	24.29	24.605999999999998	['Yeah
ses-029_task-s04e09a	sub-01	24.628	24.946	
ses-029_task-s04e09a	sub-01	25.018	25.57	arcane
ses-029_task-s04e09a	sub-01	25.65	26.374	business.
ses-029_task-s04e09a	sub-01	26.572	26.886	I
ses-029_task-s04e09a	sub-01	26.908	27.094	think
ses-029_task-s04e09a	sub-01	27.132	27.286	I
ses-029_task-s04e09a	sub-01	27.308	27.494	know
ses-029_task-s04e09a	sub-01	27.532	27.734	that
ses-029_task-s04e09a	sub-01	27.772	28.36	girl.
ses-029_task-s04e09a	sub-01	30.17	30.534000000000002	All
ses-029_task-s04e09a	sub-01	30.572	31.157999999999998	right,
ses-029_task-s04e09a	sub-01	31.324	31.618000000000002	"[""""we're"
ses-029_task-s04e09a	sub-01	31.634	31.766000000000002	not
ses-029_task-s04e09a	sub-01	31.788	31.878	going
ses-029_task-s04e09a	sub-01	31.884	31.958000000000002	to
ses-029_task-s04e09a	sub-01	31.964	32.134	really
ses-029_task-s04e09a	sub-01	32.172	32.326	keep
ses-029_task-s04e09a	sub-01	32.348	32.438	it
ses-029_task-s04e09a	sub-01	32.444	32.566	this
ses-029_task-s04e09a	sub-01	32.588	32.774	way
ses-029_task-s04e09a	sub-01	32.812	33.11	['though.
ses-029_task-s04e09a	sub-01	33.18	33.75	No
ses-029_task-s04e09a	sub-01	33.9	34.178	
ses-029_task-s04e09a	sub-01	34.194	34.278000000000006	going
ses-029_task-s04e09a	sub-01	34.284	34.358	to
ses-029_task-s04e09a	sub-01	34.364	34.626	paint
ses-029_task-s04e09a	sub-01	34.658	34.854	over
ses-029_task-s04e09a	sub-01	34.892	34.998000000000005	the
ses-029_task-s04e09a	sub-01	35.004	35.266	sore
ses-029_task-s04e09a	sub-01	35.298	35.398	and
ses-029_task-s04e09a	sub-01	35.404	35.698	replace
ses-029_task-s04e09a	sub-01	35.714	35.846	it
ses-029_task-s04e09a	sub-01	35.868	35.958000000000006	with
ses-029_task-s04e09a	sub-01	35.964	36.038	a
ses-029_task-s04e09a	sub-01	36.044	36.949999999999996	baguette.
ses-029_task-s04e09a	sub-01	38.27	38.586000000000006	Oh,
ses-029_task-s04e09a	sub-01	38.608	38.745999999999995	my
ses-029_task-s04e09a	sub-01	38.768	38.906	God.
ses-029_task-s04e09a	sub-01	38.928	39.018	I
ses-029_task-s04e09a	sub-01	39.024	39.146	think
ses-029_task-s04e09a	sub-01	39.168	39.258	I
ses-029_task-s04e09a	sub-01	39.264	39.446000000000005	lost
ses-029_task-s04e09a	sub-01	39.478	39.578	my
ses-029_task-s04e09a	sub-01	39.584	40.006	virginity
ses-029_task-s04e09a	sub-01	40.038	40.138	in
ses-029_task-s04e09a	sub-01	40.144	40.266	that
ses-029_task-s04e09a	sub-01	40.288	40.97	van.
ses-029_task-s04e09a	sub-01	42.27	42.778000000000006	Also,
ses-029_task-s04e09a	sub-01	42.864	43.065999999999995	we
ses-029_task-s04e09a	sub-01	43.088	43.226	"[""""don't"
ses-029_task-s04e09a	sub-01	43.248	43.338	know
ses-029_task-s04e09a	sub-01	43.344	43.466	what
ses-029_task-s04e09a	sub-01	43.488	43.626	to
ses-029_task-s04e09a	sub-01	43.648	43.786	do
ses-029_task-s04e09a	sub-01	43.808	43.946	with
ses-029_task-s04e09a	sub-01	43.968	44.540000000000006	this.']
ses-029_task-s04e09a	sub-01	47.87	48.233999999999995	Oh,
ses-029_task-s04e09a	sub-01	48.272	48.426	yeah,
ses-029_task-s04e09a	sub-01	48.448	48.586	I
ses-029_task-s04e09a	sub-01	48.608	48.842	definitely
ses-029_task-s04e09a	sub-01	48.896	49.066	know
ses-029_task-s04e09a	sub-01	49.088	49.660000000000004	her.
ses-029_task-s04e09a	sub-01	60.31	60.674	Remember
ses-029_task-s04e09a	sub-01	60.712	60.86600000000001	that
ses-029_task-s04e09a	sub-01	60.888	61.074	guy
ses-029_task-s04e09a	sub-01	61.112	61.266000000000005	from
ses-029_task-s04e09a	sub-01	61.288	61.486	cooking
ses-029_task-s04e09a	sub-01	61.518	61.762	school
ses-029_task-s04e09a	sub-01	61.816	61.938	I
ses-029_task-s04e09a	sub-01	61.944	62.066	told
ses-029_task-s04e09a	sub-01	62.088	62.226	you
ses-029_task-s04e09a	sub-01	62.248	62.385999999999996	about
ses-029_task-s04e09a	sub-01	62.408	62.498000000000005	that
ses-029_task-s04e09a	sub-01	62.504	62.674	put,
ses-029_task-s04e09a	sub-01	62.712	63.214000000000006	Cilantro
