dataset	subject	onset	offset	word
ses-001_task-bourne03	sub-01	88.07	88.25399999999999	Two
ses-001_task-bourne03	sub-01	88.302	88.51	men
ses-001_task-bourne03	sub-01	88.55	89.17	dead,
ses-001_task-bourne03	sub-01	90.4	90.76	3
ses-001_task-bourne03	sub-01	90.8	91.0	million
ses-001_task-bourne03	sub-01	91.04	91.19200000000001	in
ses-001_task-bourne03	sub-01	91.216	91.512	cash
ses-001_task-bourne03	sub-01	91.576	91.904	gone,
ses-001_task-bourne03	sub-01	91.952	92.136	no
ses-001_task-bourne03	sub-01	92.168	92.616	Nesky
ses-001_task-bourne03	sub-01	92.648	93.46	files,
ses-001_task-bourne03	sub-01	93.92	94.232	and
ses-001_task-bourne03	sub-01	94.256	94.392	all
ses-001_task-bourne03	sub-01	94.416	94.672	very
ses-001_task-bourne03	sub-01	94.736	95.34	public.
ses-001_task-bourne03	sub-01	95.72	96.032	This
ses-001_task-bourne03	sub-01	96.056	96.216	is
ses-001_task-bourne03	sub-01	96.248	96.39200000000001	still
ses-001_task-bourne03	sub-01	96.416	96.55199999999999	a
ses-001_task-bourne03	sub-01	96.576	97.256	clandestine
ses-001_task-bourne03	sub-01	97.328	97.76	agency,
ses-001_task-bourne03	sub-01	97.8	98.312	no?
ses-001_task-bourne03	sub-01	98.456	98.712	['I
ses-001_task-bourne03	sub-01	98.736	98.872	don't
ses-001_task-bourne03	sub-01	98.896	99.08	view
ses-001_task-bourne03	sub-01	99.12	99.296	this
ses-001_task-bourne03	sub-01	99.328	99.616	event']
ses-001_task-bourne03	sub-01	99.688	99.848	as
ses-001_task-bourne03	sub-01	99.864	99.968	a
ses-001_task-bourne03	sub-01	99.984	100.45599999999999	failure.
ses-001_task-bourne03	sub-01	100.528	100.688	You
ses-001_task-bourne03	sub-01	100.704	100.856	call
ses-001_task-bourne03	sub-01	100.888	101.00800000000001	it
ses-001_task-bourne03	sub-01	101.024	101.2	a
ses-001_task-bourne03	sub-01	101.24	101.82	success?
ses-001_task-bourne03	sub-01	102.28	102.592	We
ses-001_task-bourne03	sub-01	102.616	102.728	have
ses-001_task-bourne03	sub-01	102.744	102.848	a
ses-001_task-bourne03	sub-01	102.864	103.328	lead.
ses-001_task-bourne03	sub-01	103.464	103.712	A
ses-001_task-bourne03	sub-01	103.736	104.2	fingerprint
ses-001_task-bourne03	sub-01	104.24	104.392	left
ses-001_task-bourne03	sub-01	104.416	104.55199999999999	by
ses-001_task-bourne03	sub-01	104.576	104.71199999999999	the
ses-001_task-bourne03	sub-01	104.736	105.58	assassin.
ses-001_task-bourne03	sub-01	106.52	106.896	"[""""He's"
ses-001_task-bourne03	sub-01	106.928	107.048	one
ses-001_task-bourne03	sub-01	107.064	107.192	of']
ses-001_task-bourne03	sub-01	107.216	107.77999999999999	us.
ses-001_task-bourne03	sub-01	109.44	109.752	Who
ses-001_task-bourne03	sub-01	109.776	109.91199999999999	is
ses-001_task-bourne03	sub-01	109.936	110.5	it?
ses-001_task-bourne03	sub-01	111.08	111.368	What
ses-001_task-bourne03	sub-01	111.384	111.488	can
ses-001_task-bourne03	sub-01	111.504	111.632	you
ses-001_task-bourne03	sub-01	111.656	111.792	tell
ses-001_task-bourne03	sub-01	111.816	111.952	me
ses-001_task-bourne03	sub-01	111.976	112.136	about
ses-001_task-bourne03	sub-01	112.168	113.10000000000001	Treadstone?
ses-001_task-bourne03	sub-01	114.0	115.106	['Treadstone?
ses-001_task-bourne03	sub-01	115.288	115.622	That's
ses-001_task-bourne03	sub-01	115.646	115.734	where
ses-001_task-bourne03	sub-01	115.742	115.86200000000001	the
ses-001_task-bourne03	sub-01	115.886	116.094	trail']
ses-001_task-bourne03	sub-01	116.142	116.366	dead
ses-001_task-bourne03	sub-01	116.398	116.886	ends.
ses-001_task-bourne03	sub-01	116.998	117.19800000000001	If
ses-001_task-bourne03	sub-01	117.214	117.342	you
ses-001_task-bourne03	sub-01	117.366	117.502	want
ses-001_task-bourne03	sub-01	117.526	117.66199999999999	an
ses-001_task-bourne03	sub-01	117.686	118.33000000000001	answer,
ses-001_task-bourne03	sub-01	118.95	119.262	"[""""you're"
ses-001_task-bourne03	sub-01	119.286	119.446	gonna
ses-001_task-bourne03	sub-01	119.478	119.574	have
ses-001_task-bourne03	sub-01	119.582	119.702	to
ses-001_task-bourne03	sub-01	119.726	119.862	give
ses-001_task-bourne03	sub-01	119.886	120.118	me
ses-001_task-bourne03	sub-01	120.174	120.366	a
ses-001_task-bourne03	sub-01	120.398	120.61399999999999	level']
ses-001_task-bourne03	sub-01	120.662	120.96600000000001	five
ses-001_task-bourne03	sub-01	121.038	121.598	SCI
ses-001_task-bourne03	sub-01	121.654	122.25	access.
ses-001_task-bourne03	sub-01	125.79	126.102	We
ses-001_task-bourne03	sub-01	126.126	126.238	have
ses-001_task-bourne03	sub-01	126.254	126.358	a
ses-001_task-bourne03	sub-01	126.374	126.91	lead,
ses-001_task-bourne03	sub-01	127.07	127.85	Marty.
ses-001_task-bourne03	sub-01	130.55	130.81400000000002	All
ses-001_task-bourne03	sub-01	130.822	131.37	right.
ses-001_task-bourne03	sub-01	132.83	133.15800000000002	"[""""You've"
ses-001_task-bourne03	sub-01	133.174	133.302	got
ses-001_task-bourne03	sub-01	133.326	133.462	your
ses-001_task-bourne03	sub-01	133.486	134.094	clearance.']
ses-001_task-bourne03	sub-01	134.222	134.89000000000001	But
ses-001_task-bourne03	sub-01	135.79	136.078	"[""""you're"
ses-001_task-bourne03	sub-01	136.094	136.174	on
ses-001_task-bourne03	sub-01	136.182	136.254	a
ses-001_task-bourne03	sub-01	136.262	136.454	very
ses-001_task-bourne03	sub-01	136.502	136.782	short']
ses-001_task-bourne03	sub-01	136.846	137.446	leash.
ses-001_task-bourne03	sub-01	137.598	137.83800000000002	And
ses-001_task-bourne03	sub-01	137.854	137.93400000000003	you
ses-001_task-bourne03	sub-01	137.942	138.038	give
ses-001_task-bourne03	sub-01	138.054	138.15800000000002	a
ses-001_task-bourne03	sub-01	138.174	138.35	full
ses-001_task-bourne03	sub-01	138.39	138.58999999999997	report
ses-001_task-bourne03	sub-01	138.63	138.75799999999998	to
ses-001_task-bourne03	sub-01	138.774	138.902	the
ses-001_task-bourne03	sub-01	138.926	139.398	group.
ses-001_task-bourne03	sub-01	139.534	139.78199999999998	I
ses-001_task-bourne03	sub-01	139.806	140.03	wanna
ses-001_task-bourne03	sub-01	140.07	140.26999999999998	['know
ses-001_task-bourne03	sub-01	140.31	140.462	where
ses-001_task-bourne03	sub-01	140.486	140.68599999999998	you're
ses-001_task-bourne03	sub-01	140.718	140.958	going
ses-001_task-bourne03	sub-01	141.014	141.20600000000002	with']
ses-001_task-bourne03	sub-01	141.238	141.81	this.
ses-001_task-bourne03	sub-01	142.51	143.29	Sir.
ses-001_task-bourne03	sub-01	222.69	223.338	Ward?
ses-001_task-bourne03	sub-01	223.434	223.946	Yes?
ses-001_task-bourne03	sub-01	224.058	224.458	Pamela
ses-001_task-bourne03	sub-01	224.474	225.07399999999998	Landy.
ses-001_task-bourne03	sub-01	225.202	225.49	Hey,
ses-001_task-bourne03	sub-01	225.53	226.23	Pam.
ses-001_task-bourne03	sub-01	226.69	226.978	What
ses-001_task-bourne03	sub-01	226.994	227.098	can
ses-001_task-bourne03	sub-01	227.114	227.19400000000002	I
ses-001_task-bourne03	sub-01	227.202	227.298	do
ses-001_task-bourne03	sub-01	227.314	227.394	for
ses-001_task-bourne03	sub-01	227.402	227.594	you?
ses-001_task-bourne03	sub-01	227.642	227.754	I
ses-001_task-bourne03	sub-01	227.762	227.858	was
ses-001_task-bourne03	sub-01	227.874	228.042	hoping
ses-001_task-bourne03	sub-01	228.066	228.154	you
ses-001_task-bourne03	sub-01	228.162	228.258	had
ses-001_task-bourne03	sub-01	228.274	228.402	some
ses-001_task-bourne03	sub-01	228.426	228.58599999999998	time
ses-001_task-bourne03	sub-01	228.618	228.762	for
ses-001_task-bourne03	sub-01	228.786	229.162	me.
ses-001_task-bourne03	sub-01	229.266	229.506	['Time
ses-001_task-bourne03	sub-01	229.538	229.65800000000002	for
ses-001_task-bourne03	sub-01	229.674	230.06	what?
ses-001_task-bourne03	sub-01	230.17	230.408	I'm
ses-001_task-bourne03	sub-01	230.424	230.576	free
ses-001_task-bourne03	sub-01	230.608	230.776	right']
ses-001_task-bourne03	sub-01	230.808	231.024	now,
ses-001_task-bourne03	sub-01	231.072	231.52	actually.
ses-001_task-bourne03	sub-01	231.64	231.87199999999999	That
ses-001_task-bourne03	sub-01	231.896	232.176	sounds
ses-001_task-bourne03	sub-01	232.208	232.94	ominous.
ses-001_task-bourne03	sub-01	233.56	233.848	Let
ses-001_task-bourne03	sub-01	233.864	233.96800000000002	me
ses-001_task-bourne03	sub-01	233.984	234.112	check
ses-001_task-bourne03	sub-01	234.136	234.296	my
ses-001_task-bourne03	sub-01	234.328	235.1	schedule.
ses-001_task-bourne03	sub-01	240.36	240.80800000000002	Excuse
ses-001_task-bourne03	sub-01	240.824	240.976	me.
ses-001_task-bourne03	sub-01	241.008	241.15200000000002	Can
ses-001_task-bourne03	sub-01	241.176	241.26399999999998	I
ses-001_task-bourne03	sub-01	241.272	241.416	['help
ses-001_task-bourne03	sub-01	241.448	241.78400000000002	you?
ses-001_task-bourne03	sub-01	241.872	242.096	Yeah
ses-001_task-bourne03	sub-01	242.128	242.28799999999998	
ses-001_task-bourne03	sub-01	242.304	242.40800000000002	I'm
ses-001_task-bourne03	sub-01	242.424	242.50400000000002	here
ses-001_task-bourne03	sub-01	242.512	242.632	to
ses-001_task-bourne03	sub-01	242.656	243.22	mister.
ses-001_task-bourne03	sub-01	243.72	244.10399999999998	20
ses-001_task-bourne03	sub-01	244.152	244.77999999999997	minutes?
ses-001_task-bourne03	sub-01	245.88	246.192	See
ses-001_task-bourne03	sub-01	246.216	246.78	you.
ses-001_task-bourne03	sub-01	255.65	256.218	Operation
ses-001_task-bourne03	sub-01	256.274	257.01800000000003	Treadstone.
ses-001_task-bourne03	sub-01	257.114	257.39399999999995	Never
ses-001_task-bourne03	sub-01	257.442	257.60200000000003	heard
ses-001_task-bourne03	sub-01	257.626	257.714	of
ses-001_task-bourne03	sub-01	257.722	258.274	['it.
ses-001_task-bourne03	sub-01	258.442	258.762	It's
ses-001_task-bourne03	sub-01	258.786	258.898	not
ses-001_task-bourne03	sub-01	258.914	259.058	gonna']
ses-001_task-bourne03	sub-01	259.074	259.426	fly.
ses-001_task-bourne03	sub-01	259.498	259.658	With
ses-001_task-bourne03	sub-01	259.674	259.80199999999996	all
ses-001_task-bourne03	sub-01	259.826	259.98600000000005	due
ses-001_task-bourne03	sub-01	260.018	260.282	respect,
ses-001_task-bourne03	sub-01	260.346	260.746	Pam,
ses-001_task-bourne03	sub-01	260.818	260.954	I
ses-001_task-bourne03	sub-01	260.962	261.082	think
ses-001_task-bourne03	sub-01	261.106	261.218	you
ses-001_task-bourne03	sub-01	261.234	261.33799999999997	might
ses-001_task-bourne03	sub-01	261.354	261.45799999999997	have
ses-001_task-bourne03	sub-01	261.474	261.77799999999996	wandered
ses-001_task-bourne03	sub-01	261.794	261.87399999999997	a
ses-001_task-bourne03	sub-01	261.882	262.026	little
ses-001_task-bourne03	sub-01	262.058	262.202	past
ses-001_task-bourne03	sub-01	262.226	262.362	your
ses-001_task-bourne03	sub-01	262.386	262.57000000000005	pay
