dataset	subject	onset	offset	word
ses-058_task-s06e14b	sub-01	1.45	1.8659999999999999	"[""""Phoebe's"
ses-058_task-s06e14b	sub-01	1.898	2.046	a
ses-058_task-s06e14b	sub-01	2.068	2.346	porn
ses-058_task-s06e14b	sub-01	2.378	2.96	star.']
ses-058_task-s06e14b	sub-01	4.45	5.2	What
ses-058_task-s06e14b	sub-01	5.73	6.142	talking
ses-058_task-s06e14b	sub-01	6.196	6.51	about?
ses-058_task-s06e14b	sub-01	6.58	7.2	Where
ses-058_task-s06e14b	sub-01	8.05	8.554	Phoebe?
ses-058_task-s06e14b	sub-01	8.602	9.290000000000001	Buffet.
ses-058_task-s06e14b	sub-01	9.37	9.902	In
ses-058_task-s06e14b	sub-01	10.036	10.762	Buffet.
ses-058_task-s06e14b	sub-01	10.826	11.054	The
ses-058_task-s06e14b	sub-01	11.092	11.738000000000001	vampire
ses-058_task-s06e14b	sub-01	11.834	12.59	lair.
ses-058_task-s06e14b	sub-01	15.09	15.454	['My
ses-058_task-s06e14b	sub-01	15.492	15.790000000000001	God
ses-058_task-s06e14b	sub-01	15.86	16.186	
ses-058_task-s06e14b	sub-01	16.218	16.522	Phoebe.
ses-058_task-s06e14b	sub-01	16.586	16.766	Where
ses-058_task-s06e14b	sub-01	16.788	16.878	did
ses-058_task-s06e14b	sub-01	16.884	17.006	you
ses-058_task-s06e14b	sub-01	17.028	17.166	get
ses-058_task-s06e14b	sub-01	17.188	17.422	that?
ses-058_task-s06e14b	sub-01	17.476	17.694	Well,
ses-058_task-s06e14b	sub-01	17.732	17.886	down
ses-058_task-s06e14b	sub-01	17.908	17.998	at
ses-058_task-s06e14b	sub-01	18.004	18.126	the
ses-058_task-s06e14b	sub-01	18.148	18.522	adult
ses-058_task-s06e14b	sub-01	18.586	18.91	video
ses-058_task-s06e14b	sub-01	18.98	19.214000000000002	place
ses-058_task-s06e14b	sub-01	19.252	19.406	on
ses-058_task-s06e14b	sub-01	19.428	20.426000000000002	Bleaker.
ses-058_task-s06e14b	sub-01	20.618	20.974	And
ses-058_task-s06e14b	sub-01	21.012	21.214000000000002	I
ses-058_task-s06e14b	sub-01	21.252	21.549999999999997	saw
ses-058_task-s06e14b	sub-01	21.62	22.074	Joey
ses-058_task-s06e14b	sub-01	22.122	22.286	was
ses-058_task-s06e14b	sub-01	22.308	22.542	about
ses-058_task-s06e14b	sub-01	22.596	22.766000000000002	to
ses-058_task-s06e14b	sub-01	22.788	22.974	go
ses-058_task-s06e14b	sub-01	23.012	23.262	in,
ses-058_task-s06e14b	sub-01	23.316	23.534	so
ses-058_task-s06e14b	sub-01	23.572	23.774	I
ses-058_task-s06e14b	sub-01	23.812	24.074	ran
ses-058_task-s06e14b	sub-01	24.122	24.286	in
ses-058_task-s06e14b	sub-01	24.308	24.59	ahead
ses-058_task-s06e14b	sub-01	24.66	24.966	of
ses-058_task-s06e14b	sub-01	25.028	25.494	him
ses-058_task-s06e14b	sub-01	25.612	25.99	to
ses-058_task-s06e14b	sub-01	26.06	26.561999999999998	surprise
ses-058_task-s06e14b	sub-01	26.626	27.19	him.
ses-058_task-s06e14b	sub-01	27.34	27.654	And
ses-058_task-s06e14b	sub-01	27.692	28.28	then
ses-058_task-s06e14b	sub-01	28.89	29.254	I
ses-058_task-s06e14b	sub-01	29.292	30.066000000000003	['pretended
ses-058_task-s06e14b	sub-01	30.178	30.454	that
ses-058_task-s06e14b	sub-01	30.492	30.646	I
ses-058_task-s06e14b	sub-01	30.668	30.866	didn't
ses-058_task-s06e14b	sub-01	30.898	31.046	know
ses-058_task-s06e14b	sub-01	31.068	31.206000000000003	he']
ses-058_task-s06e14b	sub-01	31.228	31.462000000000003	was
ses-058_task-s06e14b	sub-01	31.516	32.12	in.
ses-058_task-s06e14b	sub-01	37.05	37.413999999999994	['I
ses-058_task-s06e14b	sub-01	37.452	37.606	just
ses-058_task-s06e14b	sub-01	37.628	37.826	can't
ses-058_task-s06e14b	sub-01	37.858	38.006	I
ses-058_task-s06e14b	sub-01	38.028	38.226	can't
ses-058_task-s06e14b	sub-01	38.258	38.550000000000004	believe']
ses-058_task-s06e14b	sub-01	38.62	39.19	this,
ses-058_task-s06e14b	sub-01	39.34	39.606	you
ses-058_task-s06e14b	sub-01	39.628	39.766	know?
ses-058_task-s06e14b	sub-01	39.788	39.925999999999995	I
ses-058_task-s06e14b	sub-01	39.948	40.086	mean,
ses-058_task-s06e14b	sub-01	40.108	40.294	you
ses-058_task-s06e14b	sub-01	40.332	40.582	think
ses-058_task-s06e14b	sub-01	40.636	40.854000000000006	you
ses-058_task-s06e14b	sub-01	40.892	41.094	know
ses-058_task-s06e14b	sub-01	41.132	41.72	['someone.
ses-058_task-s06e14b	sub-01	42.03	42.442	Even
ses-058_task-s06e14b	sub-01	42.496	42.902	Phoebe
ses-058_task-s06e14b	sub-01	42.966	43.158	
ses-058_task-s06e14b	sub-01	43.174	43.354	always
ses-058_task-s06e14b	sub-01	43.392	43.54600000000001	been
ses-058_task-s06e14b	sub-01	43.568	43.846	somewhat
ses-058_task-s06e14b	sub-01	43.878	44.026	of
ses-058_task-s06e14b	sub-01	44.048	44.138000000000005	a
ses-058_task-s06e14b	sub-01	44.144	44.314	question
ses-058_task-s06e14b	sub-01	44.352	44.94	mark.
ses-058_task-s06e14b	sub-01	46.35	46.714	This
ses-058_task-s06e14b	sub-01	46.752	46.954	is
ses-058_task-s06e14b	sub-01	46.992	47.242	so
ses-058_task-s06e14b	sub-01	47.296	48.17	bizarre.
ses-058_task-s06e14b	sub-01	48.75	49.066	I
ses-058_task-s06e14b	sub-01	49.088	49.226	guess
ses-058_task-s06e14b	sub-01	49.248	49.385999999999996	it
ses-058_task-s06e14b	sub-01	49.408	49.546	kind
ses-058_task-s06e14b	sub-01	49.568	49.658	of
ses-058_task-s06e14b	sub-01	49.664	49.834	makes
ses-058_task-s06e14b	sub-01	49.872	50.074	sense,
ses-058_task-s06e14b	sub-01	50.112	50.518	though.
ses-058_task-s06e14b	sub-01	50.624	50.846000000000004	She
ses-058_task-s06e14b	sub-01	50.868	51.006	had
ses-058_task-s06e14b	sub-01	51.028	51.166	such
ses-058_task-s06e14b	sub-01	51.188	51.278000000000006	a
ses-058_task-s06e14b	sub-01	51.284	51.626	terrible
ses-058_task-s06e14b	sub-01	51.658	52.298	childhood.
ses-058_task-s06e14b	sub-01	52.394	52.606	I
ses-058_task-s06e14b	sub-01	52.628	52.718	had
ses-058_task-s06e14b	sub-01	52.724	52.846	a
ses-058_task-s06e14b	sub-01	52.868	53.146	terrible
ses-058_task-s06e14b	sub-01	53.178	53.546	childhood
ses-058_task-s06e14b	sub-01	53.578	53.726000000000006	['and
ses-058_task-s06e14b	sub-01	53.748	53.838	I
ses-058_task-s06e14b	sub-01	53.844	53.978	don't
ses-058_task-s06e14b	sub-01	53.994	54.126	do
ses-058_task-s06e14b	sub-01	54.148	54.910000000000004	porn.']
ses-058_task-s06e14b	sub-01	56.21	56.622	['Yes
ses-058_task-s06e14b	sub-01	56.676	56.846000000000004	
ses-058_task-s06e14b	sub-01	56.868	57.098	but
ses-058_task-s06e14b	sub-01	57.114	57.385999999999996	you're
ses-058_task-s06e14b	sub-01	57.418	58.0	dead
ses-058_task-s06e14b	sub-01	58.77	59.086000000000006	All
ses-058_task-s06e14b	sub-01	59.108	59.245999999999995	right,
ses-058_task-s06e14b	sub-01	59.268	59.598	well,
ses-058_task-s06e14b	sub-01	59.684	59.885999999999996	I
ses-058_task-s06e14b	sub-01	59.908	60.094	better
ses-058_task-s06e14b	sub-01	60.132	60.333999999999996	take
ses-058_task-s06e14b	sub-01	60.372	60.766	that.
ses-058_task-s06e14b	sub-01	60.868	61.52	Why?
ses-058_task-s06e14b	sub-01	62.37	62.733999999999995	['We
ses-058_task-s06e14b	sub-01	62.772	62.986	can't
ses-058_task-s06e14b	sub-01	63.018	63.214	watch
ses-058_task-s06e14b	sub-01	63.252	63.418	that.
ses-058_task-s06e14b	sub-01	63.444	63.586000000000006	I
ses-058_task-s06e14b	sub-01	63.608	63.698	mean
ses-058_task-s06e14b	sub-01	63.704	63.886	
ses-058_task-s06e14b	sub-01	63.918	64.61	Phoebe.
ses-058_task-s06e14b	sub-01	65.43	65.79400000000001	['Yeah
ses-058_task-s06e14b	sub-01	65.832	65.99799999999999	
ses-058_task-s06e14b	sub-01	66.014	66.338	you're
ses-058_task-s06e14b	sub-01	66.424	66.626	right.
ses-058_task-s06e14b	sub-01	66.648	66.798	We
ses-058_task-s06e14b	sub-01	66.814	67.13799999999999	watch.
ses-058_task-s06e14b	sub-01	67.224	67.666	Absolutely
ses-058_task-s06e14b	sub-01	67.768	68.082	not.
ses-058_task-s06e14b	sub-01	68.136	68.306	That
ses-058_task-s06e14b	sub-01	68.328	68.562	goes
ses-058_task-s06e14b	sub-01	68.616	69.22	back.
ses-058_task-s06e14b	sub-01	70.31	70.626	You
ses-058_task-s06e14b	sub-01	70.648	70.786	know,
ses-058_task-s06e14b	sub-01	70.808	70.94600000000001	maybe
ses-058_task-s06e14b	sub-01	70.968	71.058	a
ses-058_task-s06e14b	sub-01	71.064	71.18599999999999	little
ses-058_task-s06e14b	sub-01	71.208	71.346	bit.
ses-058_task-s06e14b	sub-01	71.368	71.506	How
ses-058_task-s06e14b	sub-01	71.528	71.61800000000001	about
ses-058_task-s06e14b	sub-01	71.624	71.746	just
ses-058_task-s06e14b	sub-01	71.768	71.858	the
