dataset	subject	onset	offset	word
ses-005_task-wolf13	sub-01	0.24	0.352	"[""""I've"
ses-005_task-wolf13	sub-01	0.352	0.512	got
ses-005_task-wolf13	sub-01	0.518	1.046	it.
ses-005_task-wolf13	sub-01	1.198	1.438	I']
ses-005_task-wolf13	sub-01	1.454	1.6059999999999999	can
ses-005_task-wolf13	sub-01	1.638	2.286	roll.
ses-005_task-wolf13	sub-01	2.438	2.678	I
ses-005_task-wolf13	sub-01	2.694	2.846	can
ses-005_task-wolf13	sub-01	2.878	3.5300000000000002	roll.
ses-005_task-wolf13	sub-01	85.69	86.63	Jordan.
ses-005_task-wolf13	sub-01	88.49	89.39	Jordan.
ses-005_task-wolf13	sub-01	90.29	90.69000000000001	Oh,
ses-005_task-wolf13	sub-01	90.73	91.098	Jesus.
ses-005_task-wolf13	sub-01	91.154	91.39399999999999	Where
ses-005_task-wolf13	sub-01	91.442	91.64999999999999	are
ses-005_task-wolf13	sub-01	91.69	92.27	you?
ses-005_task-wolf13	sub-01	93.69	94.42999999999999	What?
ses-005_task-wolf13	sub-01	97.93	98.194	['I
ses-005_task-wolf13	sub-01	98.202	98.298	"don't""""]"
ses-005_task-wolf13	sub-01	98.314	98.39399999999999	['know
ses-005_task-wolf13	sub-01	98.402	98.474	what
ses-005_task-wolf13	sub-01	98.482	98.578	the
ses-005_task-wolf13	sub-01	98.594	98.738	fuck
ses-005_task-wolf13	sub-01	98.754	98.882	you're
ses-005_task-wolf13	sub-01	98.906	99.09	saying.
ses-005_task-wolf13	sub-01	99.13	99.378	Look
ses-005_task-wolf13	sub-01	99.434	99.602	
ses-005_task-wolf13	sub-01	99.626	99.738	you
ses-005_task-wolf13	sub-01	99.754	99.858	to
ses-005_task-wolf13	sub-01	99.874	100.026	get
ses-005_task-wolf13	sub-01	100.058	100.298	home.
ses-005_task-wolf13	sub-01	100.354	100.978	Donnie
ses-005_task-wolf13	sub-01	101.074	101.33	['is
ses-005_task-wolf13	sub-01	101.37	101.498	out
ses-005_task-wolf13	sub-01	101.514	101.642	of
ses-005_task-wolf13	sub-01	101.666	101.97	control.
ses-005_task-wolf13	sub-01	102.05	102.24199999999999	He's
ses-005_task-wolf13	sub-01	102.266	102.354	on
ses-005_task-wolf13	sub-01	102.362	102.434	the
ses-005_task-wolf13	sub-01	102.442	102.61	other']
ses-005_task-wolf13	sub-01	102.65	103.018	line
ses-005_task-wolf13	sub-01	103.114	103.322	with
ses-005_task-wolf13	sub-01	103.346	103.554	some
ses-005_task-wolf13	sub-01	103.602	103.914	swiss
ses-005_task-wolf13	sub-01	103.962	104.44200000000001	['guy.
ses-005_task-wolf13	sub-01	104.546	104.738	I
ses-005_task-wolf13	sub-01	104.754	104.882	don't
ses-005_task-wolf13	sub-01	104.906	105.47	know.']
ses-005_task-wolf13	sub-01	106.14	106.932	Get
ses-005_task-wolf13	sub-01	107.116	107.508	him
ses-005_task-wolf13	sub-01	107.564	107.948	on
ses-005_task-wolf13	sub-01	108.044	108.67999999999999	now.
ses-005_task-wolf13	sub-01	109.46	109.844	I
