dataset	subject	onset	offset	word
ses-050_task-s05e22b	sub-01	6.17	6.286	['Come
ses-050_task-s05e22b	sub-01	6.308	6.878	on.
ses-050_task-s05e22b	sub-01	7.044	7.433999999999999	"I'm""""]"
ses-050_task-s05e22b	sub-01	7.482	7.694	['sorry.
ses-050_task-s05e22b	sub-01	7.732	7.886	I
ses-050_task-s05e22b	sub-01	7.908	8.058	didn't
ses-050_task-s05e22b	sub-01	8.074	8.206	see
ses-050_task-s05e22b	sub-01	8.228	8.414	you']
ses-050_task-s05e22b	sub-01	8.452	9.04	there.
ses-050_task-s05e22b	sub-01	12.05	12.414000000000001	Are
ses-050_task-s05e22b	sub-01	12.452	12.702	you
ses-050_task-s05e22b	sub-01	12.756	13.018	mad
ses-050_task-s05e22b	sub-01	13.034	13.166	at
ses-050_task-s05e22b	sub-01	13.188	13.518	me
ses-050_task-s05e22b	sub-01	13.604	13.806	or
ses-050_task-s05e22b	sub-01	13.828	14.206	something?
ses-050_task-s05e22b	sub-01	14.308	14.574	Because
ses-050_task-s05e22b	sub-01	14.612	14.766	if
ses-050_task-s05e22b	sub-01	14.788	14.926	you
ses-050_task-s05e22b	sub-01	14.948	15.182	are,
ses-050_task-s05e22b	sub-01	15.236	15.55	please
ses-050_task-s05e22b	sub-01	15.62	15.806	tell
ses-050_task-s05e22b	sub-01	15.828	15.966	me
ses-050_task-s05e22b	sub-01	15.988	16.126	what
ses-050_task-s05e22b	sub-01	16.148	16.238	it
ses-050_task-s05e22b	sub-01	16.244	16.414	['is
ses-050_task-s05e22b	sub-01	16.452	16.606	I
ses-050_task-s05e22b	sub-01	16.628	17.006	did.
ses-050_task-s05e22b	sub-01	17.108	17.326	Well
ses-050_task-s05e22b	sub-01	17.348	17.486	
ses-050_task-s05e22b	sub-01	17.508	17.598	if
ses-050_task-s05e22b	sub-01	17.604	17.738	you
ses-050_task-s05e22b	sub-01	17.754	17.934	['know
ses-050_task-s05e22b	sub-01	17.972	18.126	
ses-050_task-s05e22b	sub-01	18.148	18.346	I
ses-050_task-s05e22b	sub-01	18.378	18.574	can't
ses-050_task-s05e22b	sub-01	18.612	18.862	help
ses-050_task-s05e22b	sub-01	18.916	19.086000000000002	you.
ses-050_task-s05e22b	sub-01	19.108	19.246000000000002	Well
ses-050_task-s05e22b	sub-01	19.268	19.466	"[""""don't"
ses-050_task-s05e22b	sub-01	19.498	19.790000000000003	know.
ses-050_task-s05e22b	sub-01	19.86	20.046	Well
ses-050_task-s05e22b	sub-01	20.068	20.206000000000003	
ses-050_task-s05e22b	sub-01	20.228	20.426000000000002	I
ses-050_task-s05e22b	sub-01	20.458	20.654	can't
ses-050_task-s05e22b	sub-01	20.692	21.28	you.
ses-050_task-s05e22b	sub-01	23.01	23.422	Okay,
ses-050_task-s05e22b	sub-01	23.476	23.694	well,
ses-050_task-s05e22b	sub-01	23.732	24.029999999999998	whatever
ses-050_task-s05e22b	sub-01	24.1	24.238000000000003	it
