dataset	subject	onset	offset	word
ses-052_task-s05e23d	sub-01	0.25	0.366	I
ses-052_task-s05e23d	sub-01	0.388	0.5740000000000001	bet
ses-052_task-s05e23d	sub-01	0.612	1.006	20,
ses-052_task-s05e23d	sub-01	1.108	1.7600000000000002	right?
ses-052_task-s05e23d	sub-01	6.05	6.8	Oh,
ses-052_task-s05e23d	sub-01	7.57	7.886	new
ses-052_task-s05e23d	sub-01	7.908	8.106	pair
ses-052_task-s05e23d	sub-01	8.138	8.238	of
ses-052_task-s05e23d	sub-01	8.244	8.506	shoes
ses-052_task-s05e23d	sub-01	8.538	8.638	for
ses-052_task-s05e23d	sub-01	8.644	8.766	the
ses-052_task-s05e23d	sub-01	8.788	9.386000000000001	Chantan.
ses-052_task-s05e23d	sub-01	9.418	10.0	Man,
ses-052_task-s05e23d	sub-01	13.17	13.546	"[""""I've"
ses-052_task-s05e23d	sub-01	13.578	13.725999999999999	never
ses-052_task-s05e23d	sub-01	13.748	13.886	seen
ses-052_task-s05e23d	sub-01	13.908	14.046	a
ses-052_task-s05e23d	sub-01	14.068	14.218	role
ses-052_task-s05e23d	sub-01	14.234	14.366	like
ses-052_task-s05e23d	sub-01	14.388	14.526	this
ses-052_task-s05e23d	sub-01	14.548	14.686	in
ses-052_task-s05e23d	sub-01	14.708	14.894	my']
ses-052_task-s05e23d	sub-01	14.932	15.23	['life.
ses-052_task-s05e23d	sub-01	15.3	15.546000000000001	That's
ses-052_task-s05e23d	sub-01	15.578	15.774	right
ses-052_task-s05e23d	sub-01	15.812	16.602	baby.
ses-052_task-s05e23d	sub-01	16.746	17.054	Okay,
ses-052_task-s05e23d	sub-01	17.092	17.294	what
ses-052_task-s05e23d	sub-01	17.332	17.438000000000002	I
ses-052_task-s05e23d	sub-01	17.444	17.614	want
ses-052_task-s05e23d	sub-01	17.652	18.046	now
ses-052_task-s05e23d	sub-01	18.148	18.8	okay,
ses-052_task-s05e23d	sub-01	19.81	20.125999999999998	an
ses-052_task-s05e23d	sub-01	20.148	20.72	eight.
ses-052_task-s05e23d	sub-01	22.13	22.637999999999998	Six.
ses-052_task-s05e23d	sub-01	22.724	22.974	Pick
ses-052_task-s05e23d	sub-01	23.012	23.166	a
ses-052_task-s05e23d	sub-01	23.188	23.422	number.
ses-052_task-s05e23d	sub-01	23.476	23.646	That
ses-052_task-s05e23d	sub-01	23.668	23.806	is
ses-052_task-s05e23d	sub-01	23.828	23.966	your
ses-052_task-s05e23d	sub-01	23.988	24.222	only
ses-052_task-s05e23d	sub-01	24.276	24.88	job.
ses-052_task-s05e23d	sub-01	25.77	26.518	Eight.
ses-052_task-s05e23d	sub-01	26.684	27.014	Thank
ses-052_task-s05e23d	sub-01	27.052	27.254	you.
ses-052_task-s05e23d	sub-01	27.292	27.446	Okay,
ses-052_task-s05e23d	sub-01	27.468	27.606	if
ses-052_task-s05e23d	sub-01	27.628	27.718	you
ses-052_task-s05e23d	sub-01	27.724	27.846	get
ses-052_task-s05e23d	sub-01	27.868	28.054	this
ses-052_task-s05e23d	sub-01	28.092	28.342	one,
ses-052_task-s05e23d	sub-01	28.396	28.614	we
ses-052_task-s05e23d	sub-01	28.652	28.854000000000003	buy
ses-052_task-s05e23d	sub-01	28.892	29.142	everybody
ses-052_task-s05e23d	sub-01	29.196	29.414	here
ses-052_task-s05e23d	sub-01	29.452	29.558000000000003	a
ses-052_task-s05e23d	sub-01	29.564	29.826	steak
ses-052_task-s05e23d	sub-01	29.858	30.47	dinner.
ses-052_task-s05e23d	sub-01	33.37	34.309999999999995	80.
ses-052_task-s05e23d	sub-01	36.09	36.418000000000006	"[""""We're"
ses-052_task-s05e23d	sub-01	36.434	36.614	not
ses-052_task-s05e23d	sub-01	36.652	36.806000000000004	really
ses-052_task-s05e23d	sub-01	36.828	36.918000000000006	going
ses-052_task-s05e23d	sub-01	36.924	36.998	to
ses-052_task-s05e23d	sub-01	37.004	37.077999999999996	buy
ses-052_task-s05e23d	sub-01	37.084	37.206	these']
ses-052_task-s05e23d	sub-01	37.228	37.366	people
ses-052_task-s05e23d	sub-01	37.388	37.629999999999995	steak
ses-052_task-s05e23d	sub-01	37.65	37.926	dinners,
