dataset	subject	onset	offset	word
ses-037_task-s05e04b	sub-01	0.89	1.102	After
ses-037_task-s05e04b	sub-01	1.156	1.5459999999999998	deciding
ses-037_task-s05e04b	sub-01	1.578	1.726	to
ses-037_task-s05e04b	sub-01	1.748	2.106	forgive
ses-037_task-s05e04b	sub-01	2.138	2.7199999999999998	you.
ses-037_task-s05e04b	sub-01	3.17	3.582	Seeing
ses-037_task-s05e04b	sub-01	3.636	3.758	you
ses-037_task-s05e04b	sub-01	3.764	3.8859999999999997	at
ses-037_task-s05e04b	sub-01	3.908	3.9979999999999998	the
ses-037_task-s05e04b	sub-01	4.004	4.521999999999999	airport,
ses-037_task-s05e04b	sub-01	4.586	5.034000000000001	catching
ses-037_task-s05e04b	sub-01	5.082	5.342	our
ses-037_task-s05e04b	sub-01	5.396	5.7059999999999995	plane
ses-037_task-s05e04b	sub-01	5.738	5.982	with
ses-037_task-s05e04b	sub-01	6.036	6.64	her.
ses-037_task-s05e04b	sub-01	7.17	7.966	Again,
ses-037_task-s05e04b	sub-01	8.148	8.638	very
ses-037_task-s05e04b	sub-01	8.724	9.36	sorry.
ses-037_task-s05e04b	sub-01	11.49	11.806000000000001	I
ses-037_task-s05e04b	sub-01	11.828	12.206	['mean
ses-037_task-s05e04b	sub-01	12.308	12.526	
ses-037_task-s05e04b	sub-01	12.548	12.698	I
ses-037_task-s05e04b	sub-01	12.714	12.846	can't
ses-037_task-s05e04b	sub-01	12.868	12.958	be
ses-037_task-s05e04b	sub-01	12.964	13.086	in
ses-037_task-s05e04b	sub-01	13.108	13.294	the
ses-037_task-s05e04b	sub-01	13.332	13.582	room
ses-037_task-s05e04b	sub-01	13.636	13.806	as
ses-037_task-s05e04b	sub-01	13.828	14.446	her.
ses-037_task-s05e04b	sub-01	14.628	14.926	It
ses-037_task-s05e04b	sub-01	14.948	15.226	drives
ses-037_task-s05e04b	sub-01	15.258	15.453999999999999	me
ses-037_task-s05e04b	sub-01	15.492	15.802000000000001	mad
ses-037_task-s05e04b	sub-01	15.866	16.142	just
ses-037_task-s05e04b	sub-01	16.196	16.414	thinking
ses-037_task-s05e04b	sub-01	16.452	16.606	of
ses-037_task-s05e04b	sub-01	16.628	16.814	you
ses-037_task-s05e04b	sub-01	16.852	17.006	being
ses-037_task-s05e04b	sub-01	17.028	17.166	in
ses-037_task-s05e04b	sub-01	17.188	17.278	the
ses-037_task-s05e04b	sub-01	17.284	17.454	same
ses-037_task-s05e04b	sub-01	17.492	17.694000000000003	room
ses-037_task-s05e04b	sub-01	17.732	17.886	as
ses-037_task-s05e04b	sub-01	17.908	18.48	her.
ses-037_task-s05e04b	sub-01	19.17	19.722	Emily,
ses-037_task-s05e04b	sub-01	19.786	19.966	there
ses-037_task-s05e04b	sub-01	19.988	20.413999999999998	is
ses-037_task-s05e04b	sub-01	20.532	21.102	nothing
ses-037_task-s05e04b	sub-01	21.236	21.678	between
ses-037_task-s05e04b	sub-01	21.764	22.282	Rachel
ses-037_task-s05e04b	sub-01	22.346	22.526	and
ses-037_task-s05e04b	sub-01	22.548	23.214	me,
ses-037_task-s05e04b	sub-01	23.412	24.253999999999998	okay?
ses-037_task-s05e04b	sub-01	24.452	24.766000000000002	I
ses-037_task-s05e04b	sub-01	24.788	24.998	love
ses-037_task-s05e04b	sub-01	25.044	25.206	of
ses-037_task-s05e04b	sub-01	25.228	25.8	you.
ses-037_task-s05e04b	sub-01	27.69	28.006	All
ses-037_task-s05e04b	sub-01	28.028	28.599999999999998	right,
ses-037_task-s05e04b	sub-01	29.69	30.146	"[""""I'll"
ses-037_task-s05e04b	sub-01	30.178	30.374000000000002	come
ses-037_task-s05e04b	sub-01	30.412	30.566	to
ses-037_task-s05e04b	sub-01	30.588	30.774	New
ses-037_task-s05e04b	sub-01	30.812	31.11	York
ses-037_task-s05e04b	sub-01	31.18	31.462	['and
ses-037_task-s05e04b	sub-01	31.516	31.842	we'll
ses-037_task-s05e04b	sub-01	31.906	32.134	try
ses-037_task-s05e04b	sub-01	32.172	32.326	to
ses-037_task-s05e04b	sub-01	32.348	32.534	make
ses-037_task-s05e04b	sub-01	32.572	32.774	this']
ses-037_task-s05e04b	sub-01	32.812	33.349999999999994	work.
ses-037_task-s05e04b	sub-01	33.5	33.862	Oh,
ses-037_task-s05e04b	sub-01	33.916	34.134	that
ses-037_task-s05e04b	sub-01	34.172	34.326	is
ses-037_task-s05e04b	sub-01	34.348	34.582	so
ses-037_task-s05e04b	sub-01	34.636	35.334	great.
ses-037_task-s05e04b	sub-01	35.532	35.846	['As
ses-037_task-s05e04b	sub-01	35.868	36.054	long
ses-037_task-s05e04b	sub-01	36.092	36.342	as
ses-037_task-s05e04b	sub-01	36.396	36.71	you
ses-037_task-s05e04b	sub-01	36.78	37.026	"don't""""]"
ses-037_task-s05e04b	sub-01	37.058	37.254	see
ses-037_task-s05e04b	sub-01	37.292	37.714	Rachel
ses-037_task-s05e04b	sub-01	37.762	38.47	anymore.
ses-037_task-s05e04b	sub-01	46.75	47.114	So
ses-037_task-s05e04b	sub-01	47.152	47.306000000000004	I
ses-037_task-s05e04b	sub-01	47.328	47.562000000000005	asked
ses-037_task-s05e04b	sub-01	47.616	48.07	Emily
ses-037_task-s05e04b	sub-01	48.15	48.394	if
ses-037_task-s05e04b	sub-01	48.432	48.778	she
ses-037_task-s05e04b	sub-01	48.864	49.114	would
ses-037_task-s05e04b	sub-01	49.152	49.402	come
ses-037_task-s05e04b	sub-01	49.456	49.626000000000005	to
ses-037_task-s05e04b	sub-01	49.648	49.834	New
ses-037_task-s05e04b	sub-01	49.872	50.362	York
ses-037_task-s05e04b	sub-01	50.496	50.794000000000004	and
ses-037_task-s05e04b	sub-01	50.832	51.034	she
ses-037_task-s05e04b	sub-01	51.072	51.660000000000004	said
ses-037_task-s05e04b	sub-01	53.09	53.84	no.
ses-037_task-s05e04b	sub-01	55.65	56.158	Only
ses-037_task-s05e04b	sub-01	56.244	56.494	if
ses-037_task-s05e04b	sub-01	56.532	56.83	I
ses-037_task-s05e04b	sub-01	56.9	57.321999999999996	promised
ses-037_task-s05e04b	sub-01	57.386	57.662000000000006	never
ses-037_task-s05e04b	sub-01	57.716	57.886	to
ses-037_task-s05e04b	sub-01	57.908	58.046	see
ses-037_task-s05e04b	sub-01	58.068	58.474	Rachel
ses-037_task-s05e04b	sub-01	58.522	59.07	again.
ses-037_task-s05e04b	sub-01	59.22	59.582	What?
ses-037_task-s05e04b	sub-01	59.636	59.806000000000004	['You
ses-037_task-s05e04b	sub-01	59.828	60.410000000000004	can't.
ses-037_task-s05e04b	sub-01	60.57	60.894	What
ses-037_task-s05e04b	sub-01	60.932	61.086000000000006	did']
ses-037_task-s05e04b	sub-01	61.108	61.245999999999995	you
ses-037_task-s05e04b	sub-01	61.268	61.454	tell
ses-037_task-s05e04b	sub-01	61.492	61.885999999999996	her?
ses-037_task-s05e04b	sub-01	61.988	62.206	I
ses-037_task-s05e04b	sub-01	62.228	62.366	told
ses-037_task-s05e04b	sub-01	62.388	62.478	her
ses-037_task-s05e04b	sub-01	62.484	62.666000000000004	"[""""I'd"
ses-037_task-s05e04b	sub-01	62.698	62.798	have
ses-037_task-s05e04b	sub-01	62.804	62.926	to
ses-037_task-s05e04b	sub-01	62.948	63.086	think
ses-037_task-s05e04b	sub-01	63.108	63.294	about
ses-037_task-s05e04b	sub-01	63.332	63.546	it.
ses-037_task-s05e04b	sub-01	63.588	63.698	I
ses-037_task-s05e04b	sub-01	63.704	63.826	mean
ses-037_task-s05e04b	sub-01	63.848	63.986	
ses-037_task-s05e04b	sub-01	64.008	64.194	the
ses-037_task-s05e04b	sub-01	64.232	64.386	hell
ses-037_task-s05e04b	sub-01	64.408	64.546	am
ses-037_task-s05e04b	sub-01	64.568	64.706	I
ses-037_task-s05e04b	sub-01	64.728	64.96199999999999	supposed
ses-037_task-s05e04b	sub-01	65.016	65.138	to
ses-037_task-s05e04b	sub-01	65.144	65.31400000000001	make
ses-037_task-s05e04b	sub-01	65.352	65.554	this
ses-037_task-s05e04b	sub-01	65.592	65.698	kind
ses-037_task-s05e04b	sub-01	65.704	65.826	of
ses-037_task-s05e04b	sub-01	65.848	65.986	a
ses-037_task-s05e04b	sub-01	66.008	66.69	decision?
ses-037_task-s05e04b	sub-01	68.47	68.846	"[""""I'm"
ses-037_task-s05e04b	sub-01	68.878	69.266	actually
ses-037_task-s05e04b	sub-01	69.368	69.826	asking']
ses-037_task-s05e04b	sub-01	69.928	70.58	you.
ses-037_task-s05e04b	sub-01	72.07	72.482	['Well
ses-037_task-s05e04b	sub-01	72.536	72.658	
ses-037_task-s05e04b	sub-01	72.664	72.94200000000001	you
ses-037_task-s05e04b	sub-01	73.006	73.282	just
ses-037_task-s05e04b	sub-01	73.336	73.554	not
ses-037_task-s05e04b	sub-01	73.592	73.794	see
ses-037_task-s05e04b	sub-01	73.832	74.17399999999999	Rachel
ses-037_task-s05e04b	sub-01	74.222	74.526	['anymore.
ses-037_task-s05e04b	sub-01	74.558	74.798	She's
ses-037_task-s05e04b	sub-01	74.814	74.898	one
ses-037_task-s05e04b	sub-01	74.904	74.978	of
ses-037_task-s05e04b	sub-01	74.984	75.154	your
ses-037_task-s05e04b	sub-01	75.192	75.39399999999999	best
ses-037_task-s05e04b	sub-01	75.432	75.874	friends.']
ses-037_task-s05e04b	sub-01	75.992	76.51400000000001	Yeah,
ses-037_task-s05e04b	sub-01	76.632	77.022	but
ses-037_task-s05e04b	sub-01	77.096	77.286	you
ses-037_task-s05e04b	sub-01	77.308	77.506	"[""""can't"
ses-037_task-s05e04b	sub-01	77.538	77.782	exactly
ses-037_task-s05e04b	sub-01	77.836	78.006	not
ses-037_task-s05e04b	sub-01	78.028	78.16600000000001	see
ses-037_task-s05e04b	sub-01	78.188	78.46600000000001	Emily.
ses-037_task-s05e04b	sub-01	78.498	78.598	I
ses-037_task-s05e04b	sub-01	78.604	78.678	mean
ses-037_task-s05e04b	sub-01	78.684	78.818	
ses-037_task-s05e04b	sub-01	78.834	78.96600000000001	that's
ses-037_task-s05e04b	sub-01	78.988	79.33	['wife.
ses-037_task-s05e04b	sub-01	79.41	79.666	That's
ses-037_task-s05e04b	sub-01	79.698	80.27999999999999	true.']
ses-037_task-s05e04b	sub-01	81.45	81.86200000000001	Yeah,
