dataset	subject	onset	offset	word
ses-012_task-figures09_run-2	sub-01	20.36	20.592	Colonel
ses-012_task-figures09_run-2	sub-01	20.592	20.904	"[""""Glenn's"
ses-012_task-figures09_run-2	sub-01	20.904	21.128	launch
ses-012_task-figures09_run-2	sub-01	21.174	21.686	coordinates
ses-012_task-figures09_run-2	sub-01	21.718	22.022	accounting
ses-012_task-figures09_run-2	sub-01	22.046	22.134	for
ses-012_task-figures09_run-2	sub-01	22.142	22.262	the']
ses-012_task-figures09_run-2	sub-01	22.286	22.574	window
ses-012_task-figures09_run-2	sub-01	22.622	22.854	change,
ses-012_task-figures09_run-2	sub-01	22.902	23.326	sir.
ses-012_task-figures09_run-2	sub-01	23.438	23.637999999999998	I
ses-012_task-figures09_run-2	sub-01	23.654	23.854	['have
ses-012_task-figures09_run-2	sub-01	23.902	24.086000000000002	told
ses-012_task-figures09_run-2	sub-01	24.118	24.261999999999997	you
ses-012_task-figures09_run-2	sub-01	24.286	24.470000000000002	this.
ses-012_task-figures09_run-2	sub-01	24.51	24.942	Computers
ses-012_task-figures09_run-2	sub-01	24.966	25.126	"don't""""]"
ses-012_task-figures09_run-2	sub-01	25.158	25.398	author
ses-012_task-figures09_run-2	sub-01	25.454	25.79	reports.
ses-012_task-figures09_run-2	sub-01	25.87	26.126	Fix
ses-012_task-figures09_run-2	sub-01	26.158	26.374000000000002	it.
ses-012_task-figures09_run-2	sub-01	26.422	26.582	Those
ses-012_task-figures09_run-2	sub-01	26.606	26.742	are
ses-012_task-figures09_run-2	sub-01	26.766	26.901999999999997	my
ses-012_task-figures09_run-2	sub-01	26.926	27.566	calculations.
ses-012_task-figures09_run-2	sub-01	27.598	27.766	My
ses-012_task-figures09_run-2	sub-01	27.798	27.99	name
ses-012_task-figures09_run-2	sub-01	28.03	28.23	should
ses-012_task-figures09_run-2	sub-01	28.27	28.422	be
ses-012_task-figures09_run-2	sub-01	28.446	28.654	on.
ses-012_task-figures09_run-2	sub-01	28.702	28.814	That
ses-012_task-figures09_run-2	sub-01	28.822	28.942	is
ses-012_task-figures09_run-2	sub-01	28.966	29.102	not
ses-012_task-figures09_run-2	sub-01	29.126	29.238	the
ses-012_task-figures09_run-2	sub-01	29.254	29.382	way
ses-012_task-figures09_run-2	sub-01	29.406	29.59	this
ses-012_task-figures09_run-2	sub-01	29.63	30.33	works.
ses-012_task-figures09_run-2	sub-01	30.63	31.412	['Paul.
ses-012_task-figures09_run-2	sub-01	31.566	31.895999999999997	What's
ses-012_task-figures09_run-2	sub-01	31.928	32.264	happening
ses-012_task-figures09_run-2	sub-01	32.312	32.64	here?']
ses-012_task-figures09_run-2	sub-01	32.72	32.96	Mister
ses-012_task-figures09_run-2	sub-01	33.0	33.648	Harrison,
ses-012_task-figures09_run-2	sub-01	33.784	33.984	I
ses-012_task-figures09_run-2	sub-01	33.992	34.111999999999995	would
ses-012_task-figures09_run-2	sub-01	34.136	34.272000000000006	['like
ses-012_task-figures09_run-2	sub-01	34.296	34.408	to
ses-012_task-figures09_run-2	sub-01	34.424	34.632	attend
ses-012_task-figures09_run-2	sub-01	34.656	35.016	today's
ses-012_task-figures09_run-2	sub-01	35.048	35.736000000000004	briefing.']
ses-012_task-figures09_run-2	sub-01	35.888	36.256	"[""""Why's"
ses-012_task-figures09_run-2	sub-01	36.288	36.504	that?
ses-012_task-figures09_run-2	sub-01	36.552	36.76	Well
ses-012_task-figures09_run-2	sub-01	36.8	36.928	
ses-012_task-figures09_run-2	sub-01	36.944	37.072	sir
ses-012_task-figures09_run-2	sub-01	37.096	37.327999999999996	data
ses-012_task-figures09_run-2	sub-01	37.384	37.696	changes
ses-012_task-figures09_run-2	sub-01	37.728	37.92	so
ses-012_task-figures09_run-2	sub-01	37.96	38.368	fast.
ses-012_task-figures09_run-2	sub-01	38.464	38.672	The
ses-012_task-figures09_run-2	sub-01	38.696	39.096	capsule
ses-012_task-figures09_run-2	sub-01	39.128	39.6	changes.
ses-012_task-figures09_run-2	sub-01	39.68	39.872	The
ses-012_task-figures09_run-2	sub-01	39.896	40.12	wait
ses-012_task-figures09_run-2	sub-01	40.16	40.312	and
ses-012_task-figures09_run-2	sub-01	40.336	40.472	the
ses-012_task-figures09_run-2	sub-01	40.496	40.752	landing
ses-012_task-figures09_run-2	sub-01	40.776	40.936	zones
ses-012_task-figures09_run-2	sub-01	40.968	41.088	are
ses-012_task-figures09_run-2	sub-01	41.104	41.304	all
ses-012_task-figures09_run-2	sub-01	41.352	41.824	changing
ses-012_task-figures09_run-2	sub-01	41.912	42.16	every
ses-012_task-figures09_run-2	sub-01	42.2	42.736000000000004	day.
ses-012_task-figures09_run-2	sub-01	42.888	43.152	I
ses-012_task-figures09_run-2	sub-01	43.176	43.312000000000005	do
ses-012_task-figures09_run-2	sub-01	43.336	43.495999999999995	my
ses-012_task-figures09_run-2	sub-01	43.528	43.864	work,
ses-012_task-figures09_run-2	sub-01	43.952	44.152	you
ses-012_task-figures09_run-2	sub-01	44.176	44.416000000000004	attend
ses-012_task-figures09_run-2	sub-01	44.448	44.616	these
ses-012_task-figures09_run-2	sub-01	44.648	45.144000000000005	briefings.
ses-012_task-figures09_run-2	sub-01	45.232	45.408	I
ses-012_task-figures09_run-2	sub-01	45.424	45.552	have
ses-012_task-figures09_run-2	sub-01	45.576	45.712	to
ses-012_task-figures09_run-2	sub-01	45.736	45.967999999999996	start
ses-012_task-figures09_run-2	sub-01	46.024	46.552	over.
ses-012_task-figures09_run-2	sub-01	46.696	47.071999999999996	Colonel
ses-012_task-figures09_run-2	sub-01	47.096	47.336	Glenn
ses-012_task-figures09_run-2	sub-01	47.368	47.712	launches
ses-012_task-figures09_run-2	sub-01	47.736	47.848	in
ses-012_task-figures09_run-2	sub-01	47.864	47.943999999999996	a
ses-012_task-figures09_run-2	sub-01	47.952	48.12	few
ses-012_task-figures09_run-2	sub-01	48.16	48.739999999999995	weeks.
ses-012_task-figures09_run-2	sub-01	49.16	49.471999999999994	['We
ses-012_task-figures09_run-2	sub-01	49.496	49.632000000000005	don't
ses-012_task-figures09_run-2	sub-01	49.656	49.768	have
ses-012_task-figures09_run-2	sub-01	49.784	49.888	the
ses-012_task-figures09_run-2	sub-01	49.904	50.096000000000004	math
ses-012_task-figures09_run-2	sub-01	50.128	50.376	figured
ses-012_task-figures09_run-2	sub-01	50.408	50.528	out']
ses-012_task-figures09_run-2	sub-01	50.544	51.099999999999994	yet.
ses-012_task-figures09_run-2	sub-01	51.64	51.952	Why
ses-012_task-figures09_run-2	sub-01	51.976	52.064	is
ses-012_task-figures09_run-2	sub-01	52.072	52.168	['it
ses-012_task-figures09_run-2	sub-01	52.184	52.288	she
ses-012_task-figures09_run-2	sub-01	52.304	52.472	can't
ses-012_task-figures09_run-2	sub-01	52.496	52.904	attend?
ses-012_task-figures09_run-2	sub-01	52.992	53.168	Because
ses-012_task-figures09_run-2	sub-01	53.184	53.312	she
ses-012_task-figures09_run-2	sub-01	53.336	53.472	doesn't
ses-012_task-figures09_run-2	sub-01	53.496	53.632000000000005	have']
ses-012_task-figures09_run-2	sub-01	53.656	54.024	clearance,
ses-012_task-figures09_run-2	sub-01	54.072	54.400000000000006	Al.
ses-012_task-figures09_run-2	sub-01	54.48	54.696	I
ses-012_task-figures09_run-2	sub-01	54.728	55.056000000000004	cannot
ses-012_task-figures09_run-2	sub-01	55.088	55.232	do
ses-012_task-figures09_run-2	sub-01	55.256	55.392	my
ses-012_task-figures09_run-2	sub-01	55.416	55.599999999999994	work
ses-012_task-figures09_run-2	sub-01	55.64	56.048	effectively
ses-012_task-figures09_run-2	sub-01	56.104	56.272	if
ses-012_task-figures09_run-2	sub-01	56.296	56.408	I
ses-012_task-figures09_run-2	sub-01	56.424	56.552	do
ses-012_task-figures09_run-2	sub-01	56.576	56.712	not
ses-012_task-figures09_run-2	sub-01	56.736	56.895999999999994	have
ses-012_task-figures09_run-2	sub-01	56.928	57.047999999999995	all
ses-012_task-figures09_run-2	sub-01	57.064	57.168	of
ses-012_task-figures09_run-2	sub-01	57.184	57.312	the
ses-012_task-figures09_run-2	sub-01	57.336	57.616	data
ses-012_task-figures09_run-2	sub-01	57.688	57.896	and
ses-012_task-figures09_run-2	sub-01	57.928	58.047999999999995	all
ses-012_task-figures09_run-2	sub-01	58.064	58.168	['of
ses-012_task-figures09_run-2	sub-01	58.184	58.336	the
ses-012_task-figures09_run-2	sub-01	58.368	58.728	information
ses-012_task-figures09_run-2	sub-01	58.824	59.032	as
ses-012_task-figures09_run-2	sub-01	59.056	59.168	soon
ses-012_task-figures09_run-2	sub-01	59.184	59.288	as
ses-012_task-figures09_run-2	sub-01	59.304	59.448	"it's""""]"
ses-012_task-figures09_run-2	sub-01	59.464	59.736	available.
ses-012_task-figures09_run-2	sub-01	59.808	59.944	I
ses-012_task-figures09_run-2	sub-01	59.952	60.047999999999995	need
ses-012_task-figures09_run-2	sub-01	60.064	60.144	to
ses-012_task-figures09_run-2	sub-01	60.152	60.272	be
ses-012_task-figures09_run-2	sub-01	60.296	60.432	in
ses-012_task-figures09_run-2	sub-01	60.456	60.592000000000006	that
ses-012_task-figures09_run-2	sub-01	60.616	60.775999999999996	room
ses-012_task-figures09_run-2	sub-01	60.808	61.008	hearing
ses-012_task-figures09_run-2	sub-01	61.024	61.128	what
ses-012_task-figures09_run-2	sub-01	61.144	61.272	you
ses-012_task-figures09_run-2	sub-01	61.296	61.504	hear.
ses-012_task-figures09_run-2	sub-01	61.552	61.896	Pentagon
ses-012_task-figures09_run-2	sub-01	61.928	62.256	briefings
ses-012_task-figures09_run-2	sub-01	62.288	62.431999999999995	are
ses-012_task-figures09_run-2	sub-01	62.456	62.592000000000006	not
ses-012_task-figures09_run-2	sub-01	62.616	62.775999999999996	for
ses-012_task-figures09_run-2	sub-01	62.808	63.38	civilians.
ses-012_task-figures09_run-2	sub-01	63.48	63.788	It requires
ses-012_task-figures09_run-2	sub-01	63.804	63.908	the
ses-012_task-figures09_run-2	sub-01	63.924	64.156	['highest
ses-012_task-figures09_run-2	sub-01	64.188	64.61200000000001	clearance.
ses-012_task-figures09_run-2	sub-01	64.676	64.828	I
ses-012_task-figures09_run-2	sub-01	64.844	64.948	feel
ses-012_task-figures09_run-2	sub-01	64.964	65.092	like
ses-012_task-figures09_run-2	sub-01	65.116	65.228	I'm
ses-012_task-figures09_run-2	sub-01	65.244	65.372	the']
ses-012_task-figures09_run-2	sub-01	65.396	65.58	['best
ses-012_task-figures09_run-2	sub-01	65.62	65.796	person
ses-012_task-figures09_run-2	sub-01	65.828	65.97200000000001	to
ses-012_task-figures09_run-2	sub-01	65.996	66.17999999999999	present
ses-012_task-figures09_run-2	sub-01	66.22	66.372	my
ses-012_task-figures09_run-2	sub-01	66.396	66.668	calculations.
ses-012_task-figures09_run-2	sub-01	66.684	66.74	You're not
ses-012_task-figures09_run-2	sub-01	66.74	66.85199999999999	gonna
ses-012_task-figures09_run-2	sub-01	66.876	66.988	let']
ses-012_task-figures09_run-2	sub-01	67.004	67.156	this
ses-012_task-figures09_run-2	sub-01	67.188	67.33200000000001	go,
ses-012_task-figures09_run-2	sub-01	67.356	67.46799999999999	are
ses-012_task-figures09_run-2	sub-01	67.484	67.636	you?
ses-012_task-figures09_run-2	sub-01	67.668	67.83600000000001	No,
ses-012_task-figures09_run-2	sub-01	67.868	67.988	I
ses-012_task-figures09_run-2	sub-01	68.004	68.132	am
ses-012_task-figures09_run-2	sub-01	68.156	68.436	not.
ses-012_task-figures09_run-2	sub-01	68.508	68.908	And
ses-012_task-figures09_run-2	sub-01	69.004	69.236	she
ses-012_task-figures09_run-2	sub-01	69.268	69.436	is
ses-012_task-figures09_run-2	sub-01	69.468	69.61200000000001	a
ses-012_task-figures09_run-2	sub-01	69.636	69.844	woman.
ses-012_task-figures09_run-2	sub-01	69.892	70.076	There
ses-012_task-figures09_run-2	sub-01	70.108	70.324	is
ses-012_task-figures09_run-2	sub-01	70.372	70.532	no
ses-012_task-figures09_run-2	sub-01	70.556	70.956	protocol
ses-012_task-figures09_run-2	sub-01	70.988	71.108	for
ses-012_task-figures09_run-2	sub-01	71.124	71.228	a
ses-012_task-figures09_run-2	sub-01	71.244	71.444	woman.
