dataset	subject	onset	offset	word
ses-057_task-s06e12b	sub-01	0.41	0.478	['I
ses-057_task-s06e12b	sub-01	0.484	0.606	don't
ses-057_task-s06e12b	sub-01	0.628	0.766	think
ses-057_task-s06e12b	sub-01	0.788	0.926	you're
ses-057_task-s06e12b	sub-01	0.948	1.0859999999999999	supposed
ses-057_task-s06e12b	sub-01	1.108	1.246	to
ses-057_task-s06e12b	sub-01	1.268	1.4060000000000001	go']
ses-057_task-s06e12b	sub-01	1.428	1.806	['back.
ses-057_task-s06e12b	sub-01	1.908	2.318	No
ses-057_task-s06e12b	sub-01	2.404	2.666	
ses-057_task-s06e12b	sub-01	2.698	2.942	it's
ses-057_task-s06e12b	sub-01	2.996	3.214	Right,
ses-057_task-s06e12b	sub-01	3.252	3.9499999999999997	Gunther?
ses-057_task-s06e12b	sub-01	5.17	5.578	"[""""Don't"
ses-057_task-s06e12b	sub-01	5.594	5.8660000000000005	wink']
ses-057_task-s06e12b	sub-01	5.898	5.997999999999999	at
ses-057_task-s06e12b	sub-01	6.004	6.56	me.
ses-057_task-s06e12b	sub-01	8.45	8.766	Put
ses-057_task-s06e12b	sub-01	8.788	8.878	on
ses-057_task-s06e12b	sub-01	8.884	9.006	your
ses-057_task-s06e12b	sub-01	9.028	9.71	apron.
ses-057_task-s06e12b	sub-01	11.97	12.72	Okay.
ses-057_task-s06e12b	sub-01	13.41	13.818	"[""""Don't"
ses-057_task-s06e12b	sub-01	13.834	13.966	see
ses-057_task-s06e12b	sub-01	13.988	14.126	you
ses-057_task-s06e12b	sub-01	14.148	14.382	asking
ses-057_task-s06e12b	sub-01	14.436	14.606	any
ses-057_task-s06e12b	sub-01	14.628	14.766	other']
ses-057_task-s06e12b	sub-01	14.788	15.07	paying
ses-057_task-s06e12b	sub-01	15.14	15.47	customers
ses-057_task-s06e12b	sub-01	15.54	15.725999999999999	to
ses-057_task-s06e12b	sub-01	15.748	15.838	put
ses-057_task-s06e12b	sub-01	15.844	15.966	on
ses-057_task-s06e12b	sub-01	15.988	16.91	aprons.
ses-057_task-s06e12b	sub-01	18.53	19.306	Joey,
ses-057_task-s06e12b	sub-01	19.418	19.694	do
ses-057_task-s06e12b	sub-01	19.732	19.886	you
ses-057_task-s06e12b	sub-01	19.908	20.094	work
ses-057_task-s06e12b	sub-01	20.132	20.622	here?
ses-057_task-s06e12b	sub-01	20.756	21.342	No.
ses-057_task-s06e12b	sub-01	21.476	22.122	Waiter.
ses-057_task-s06e12b	sub-01	22.186	22.8	Yeah.
ses-057_task-s06e12b	sub-01	26.25	26.834	['Joey
ses-057_task-s06e12b	sub-01	26.882	27.106	
ses-057_task-s06e12b	sub-01	27.138	27.286	what's
ses-057_task-s06e12b	sub-01	27.308	27.733999999999998	going
ses-057_task-s06e12b	sub-01	27.852	28.038	on?
ses-057_task-s06e12b	sub-01	28.044	28.178	Why
ses-057_task-s06e12b	sub-01	28.194	28.326	you
ses-057_task-s06e12b	sub-01	28.348	28.486	tell
ses-057_task-s06e12b	sub-01	28.508	28.646	us
ses-057_task-s06e12b	sub-01	28.668	28.806	you
ses-057_task-s06e12b	sub-01	28.828	29.014	work
ses-057_task-s06e12b	sub-01	29.052	29.64	here?
ses-057_task-s06e12b	sub-01	32.73	33.105999999999995	"[""""It's"
ses-057_task-s06e12b	sub-01	33.138	33.238	kind
ses-057_task-s06e12b	sub-01	33.244	33.366	of
ses-057_task-s06e12b	sub-01	33.388	34.034	embarrassing
ses-057_task-s06e12b	sub-01	34.082	34.246	
ses-057_task-s06e12b	sub-01	34.268	34.454	know?
ses-057_task-s06e12b	sub-01	34.492	34.646	I
ses-057_task-s06e12b	sub-01	34.668	35.094	mean,
ses-057_task-s06e12b	sub-01	35.212	35.446000000000005	I
ses-057_task-s06e12b	sub-01	35.468	35.606	was
ses-057_task-s06e12b	sub-01	35.628	35.766	['an
ses-057_task-s06e12b	sub-01	35.788	36.114	actor.
ses-057_task-s06e12b	sub-01	36.162	36.326	Now
ses-057_task-s06e12b	sub-01	36.348	36.486	I'm
ses-057_task-s06e12b	sub-01	36.508	36.598000000000006	a']
ses-057_task-s06e12b	sub-01	36.604	37.266	waiter.
ses-057_task-s06e12b	sub-01	37.378	37.654	Supposed
ses-057_task-s06e12b	sub-01	37.692	37.798	to
ses-057_task-s06e12b	sub-01	37.804	37.926	go
ses-057_task-s06e12b	sub-01	37.948	38.038000000000004	in
ses-057_task-s06e12b	sub-01	38.044	38.117999999999995	the
ses-057_task-s06e12b	sub-01	38.124	38.294000000000004	other
ses-057_task-s06e12b	sub-01	38.332	39.11	direction.
ses-057_task-s06e12b	sub-01	40.25	40.614	['So
ses-057_task-s06e12b	sub-01	40.652	40.758	is
ses-057_task-s06e12b	sub-01	40.764	40.85	your
ses-057_task-s06e12b	sub-01	40.86	41.126	apron.
ses-057_task-s06e12b	sub-01	41.158	41.318	You're
ses-057_task-s06e12b	sub-01	41.334	41.526	wearing
ses-057_task-s06e12b	sub-01	41.558	41.706	it']
ses-057_task-s06e12b	sub-01	41.728	41.866	like
ses-057_task-s06e12b	sub-01	41.888	41.978	a
ses-057_task-s06e12b	sub-01	41.984	42.65	cape.
ses-057_task-s06e12b	sub-01	44.27	44.586000000000006	I
ses-057_task-s06e12b	sub-01	44.608	44.937999999999995	['mean
ses-057_task-s06e12b	sub-01	45.024	45.274	
ses-057_task-s06e12b	sub-01	45.312	45.686	the
ses-057_task-s06e12b	sub-01	45.718	45.914	job's
ses-057_task-s06e12b	sub-01	45.952	46.106	easy
ses-057_task-s06e12b	sub-01	46.128	46.218	['the
ses-057_task-s06e12b	sub-01	46.224	46.678	money's
ses-057_task-s06e12b	sub-01	46.774	47.034	know?
ses-057_task-s06e12b	sub-01	47.072	47.466	And']
ses-057_task-s06e12b	sub-01	47.568	47.786	['I
ses-057_task-s06e12b	sub-01	47.808	47.994	guess
