dataset	subject	onset	offset	word
ses-009_task-figures11_run-1	sub-01	6.24	6.328	['I
ses-009_task-figures11_run-1	sub-01	6.328	6.496	don't
ses-009_task-figures11_run-1	sub-01	6.496	6.680000000000001	think
ses-009_task-figures11_run-1	sub-01	6.71	6.838	I
ses-009_task-figures11_run-1	sub-01	6.854	7.086	felt
ses-009_task-figures11_run-1	sub-01	7.118	7.238	a']
ses-009_task-figures11_run-1	sub-01	7.254	7.454	thing
ses-009_task-figures11_run-1	sub-01	7.502	7.662	the
ses-009_task-figures11_run-1	sub-01	7.686	7.918	first
ses-009_task-figures11_run-1	sub-01	7.974	8.19	time
ses-009_task-figures11_run-1	sub-01	8.23	8.406	I
ses-009_task-figures11_run-1	sub-01	8.438	8.654	did
ses-009_task-figures11_run-1	sub-01	8.702	9.222	this.
ses-009_task-figures11_run-1	sub-01	9.366	9.597999999999999	I
ses-009_task-figures11_run-1	sub-01	9.614	9.766	was
ses-009_task-figures11_run-1	sub-01	9.798	10.062	so
ses-009_task-figures11_run-1	sub-01	10.126	10.889999999999999	nervous.
ses-009_task-figures11_run-1	sub-01	12.87	13.197999999999999	"[""""You're"
ses-009_task-figures11_run-1	sub-01	13.214	13.39	just']
ses-009_task-figures11_run-1	sub-01	13.43	13.606	as
ses-009_task-figures11_run-1	sub-01	13.638	14.03	beautiful
ses-009_task-figures11_run-1	sub-01	14.07	14.222	as
ses-009_task-figures11_run-1	sub-01	14.246	14.382	you
ses-009_task-figures11_run-1	sub-01	14.406	14.59	were
ses-009_task-figures11_run-1	sub-01	14.63	14.854000000000001	back
ses-009_task-figures11_run-1	sub-01	14.902	15.325999999999999	then.
ses-009_task-figures11_run-1	sub-01	15.438	15.662	You
ses-009_task-figures11_run-1	sub-01	15.686	15.846	think
ses-009_task-figures11_run-1	sub-01	15.878	16.334	so?
ses-009_task-figures11_run-1	sub-01	16.462	17.25	Mm.
ses-009_task-figures11_run-1	sub-01	17.59	17.95	Just
ses-009_task-figures11_run-1	sub-01	17.99	18.093999999999998	a
ses-009_task-figures11_run-1	sub-01	18.102	18.27	little
ses-009_task-figures11_run-1	sub-01	18.31	19.049999999999997	older
ses-009_task-figures11_run-1	sub-01	19.39	19.702	and
ses-009_task-figures11_run-1	sub-01	19.726	19.837999999999997	a
ses-009_task-figures11_run-1	sub-01	19.854	20.029999999999998	little
