dataset	subject	onset	offset	word
ses-004_task-wolf12	sub-01	1.68	1.744	['How
ses-004_task-wolf12	sub-01	1.744	1.928	bout
ses-004_task-wolf12	sub-01	1.928	2.144	that
ses-004_task-wolf12	sub-01	2.182	2.542	
ses-004_task-wolf12	sub-01	2.566	2.702	faggot?
ses-004_task-wolf12	sub-01	2.726	2.862	Who's
ses-004_task-wolf12	sub-01	2.886	3.742	faggot?
ses-004_task-wolf12	sub-01	3.926	4.222	You
ses-004_task-wolf12	sub-01	4.246	4.686000000000001	okay?
ses-004_task-wolf12	sub-01	4.758	4.982	Hey,
ses-004_task-wolf12	sub-01	5.006	5.23	pal.
ses-004_task-wolf12	sub-01	8.03	8.318	The
ses-004_task-wolf12	sub-01	8.334	8.558	next
ses-004_task-wolf12	sub-01	8.614	8.974	day,
ses-004_task-wolf12	sub-01	9.062	9.302	Aunt
ses-004_task-wolf12	sub-01	9.326	9.606	Emma
ses-004_task-wolf12	sub-01	9.638	9.846	flew
ses-004_task-wolf12	sub-01	9.878	10.022	to
ses-004_task-wolf12	sub-01	10.046	10.79	Geneva.
ses-004_task-wolf12	sub-01	10.91	11.238	2
ses-004_task-wolf12	sub-01	11.294	11.558	million
ses-004_task-wolf12	sub-01	11.614	11.806000000000001	in
ses-004_task-wolf12	sub-01	11.838	12.117999999999999	cash
ses-004_task-wolf12	sub-01	12.174	12.293999999999999	in
ses-004_task-wolf12	sub-01	12.302	12.446	her
ses-004_task-wolf12	sub-01	12.478	12.806	carry
ses-004_task-wolf12	sub-01	12.838	13.245999999999999	on.
ses-004_task-wolf12	sub-01	13.358	13.606	Which
ses-004_task-wolf12	sub-01	13.638	13.734	in
ses-004_task-wolf12	sub-01	13.742	13.862	the
ses-004_task-wolf12	sub-01	13.886	14.094	big
ses-004_task-wolf12	sub-01	14.142	14.469999999999999	picture
ses-004_task-wolf12	sub-01	14.51	14.661999999999999	was
ses-004_task-wolf12	sub-01	14.686	14.822	a
ses-004_task-wolf12	sub-01	14.846	15.046	drop
ses-004_task-wolf12	sub-01	15.078	15.174	in
ses-004_task-wolf12	sub-01	15.182	15.326	the
