dataset	subject	onset	offset	word
ses-031_task-s04e15a	sub-01	3.05	3.118	['I
ses-031_task-s04e15a	sub-01	3.124	3.306	can't
ses-031_task-s04e15a	sub-01	3.338	3.5340000000000003	believe
ses-031_task-s04e15a	sub-01	3.572	3.738	I'm
ses-031_task-s04e15a	sub-01	3.754	3.934	getting
ses-031_task-s04e15a	sub-01	3.972	4.126	my']
ses-031_task-s04e15a	sub-01	4.148	4.505999999999999	nails
ses-031_task-s04e15a	sub-01	4.538	4.926	done.
ses-031_task-s04e15a	sub-01	5.028	5.2459999999999996	And
ses-031_task-s04e15a	sub-01	5.268	5.454	you
ses-031_task-s04e15a	sub-01	5.492	5.646	said
ses-031_task-s04e15a	sub-01	5.668	5.758	it
ses-031_task-s04e15a	sub-01	5.764	5.838	was
ses-031_task-s04e15a	sub-01	5.844	5.918	going
ses-031_task-s04e15a	sub-01	5.924	5.998	to
ses-031_task-s04e15a	sub-01	6.004	6.1259999999999994	be
ses-031_task-s04e15a	sub-01	6.148	6.72	fun.
ses-031_task-s04e15a	sub-01	7.81	8.174	Which
ses-031_task-s04e15a	sub-01	8.212	8.318	it
ses-031_task-s04e15a	sub-01	8.324	8.446	kind
ses-031_task-s04e15a	sub-01	8.468	8.606	of
ses-031_task-s04e15a	sub-01	8.628	9.2	is.
ses-031_task-s04e15a	sub-01	10.61	11.07	Also,
ses-031_task-s04e15a	sub-01	11.14	11.326	you
ses-031_task-s04e15a	sub-01	11.348	11.486	said
ses-031_task-s04e15a	sub-01	11.508	11.645999999999999	there
ses-031_task-s04e15a	sub-01	11.668	11.758	were
ses-031_task-s04e15a	sub-01	11.764	11.825999999999999	going
ses-031_task-s04e15a	sub-01	11.828	11.859	to
ses-031_task-s04e15a	sub-01	11.859	11.966	be
ses-031_task-s04e15a	sub-01	11.988	12.126	other
ses-031_task-s04e15a	sub-01	12.148	12.382	guys
ses-031_task-s04e15a	sub-01	12.436	12.606	here.
ses-031_task-s04e15a	sub-01	12.628	12.766	There
ses-031_task-s04e15a	sub-01	12.788	12.926	are
ses-031_task-s04e15a	sub-01	12.948	13.134	no
ses-031_task-s04e15a	sub-01	13.172	13.374	other
ses-031_task-s04e15a	sub-01	13.412	13.71	guys
ses-031_task-s04e15a	sub-01	13.78	14.35	here.
ses-031_task-s04e15a	sub-01	14.5	15.034	['Jailer.
ses-031_task-s04e15a	sub-01	15.082	15.21	There's
ses-031_task-s04e15a	sub-01	15.21	15.326	a
ses-031_task-s04e15a	sub-01	15.348	15.534	guy
ses-031_task-s04e15a	sub-01	15.572	15.774	right
ses-031_task-s04e15a	sub-01	15.812	15.966	over']
ses-031_task-s04e15a	sub-01	15.988	16.509999999999998	['there.
ses-031_task-s04e15a	sub-01	16.66	17.018	That's
ses-031_task-s04e15a	sub-01	17.034	17.166	a']
ses-031_task-s04e15a	sub-01	17.188	18.029999999999998	mailman.
ses-031_task-s04e15a	sub-01	19.09	19.466	"[""""That's"
ses-031_task-s04e15a	sub-01	19.498	19.694000000000003	our
ses-031_task-s04e15a	sub-01	19.732	20.59	mailman.']
ses-031_task-s04e15a	sub-01	21.89	22.254	Hi.
ses-031_task-s04e15a	sub-01	22.292	22.446	How
ses-031_task-s04e15a	sub-01	22.468	22.606	are
ses-031_task-s04e15a	sub-01	22.628	23.2	you?
ses-031_task-s04e15a	sub-01	27.85	28.386000000000003	['Taylor
ses-031_task-s04e15a	sub-01	28.418	28.625999999999998	
ses-031_task-s04e15a	sub-01	28.658	28.866	don't
ses-031_task-s04e15a	sub-01	28.898	29.046	worry.
ses-031_task-s04e15a	sub-01	29.068	29.298000000000002	This
ses-031_task-s04e15a	sub-01	29.314	29.494	doesn't
ses-031_task-s04e15a	sub-01	29.532	29.734	make
ses-031_task-s04e15a	sub-01	29.772	30.022	any
ses-031_task-s04e15a	sub-01	30.076	30.246000000000002	less
ses-031_task-s04e15a	sub-01	30.268	30.406000000000002	of
ses-031_task-s04e15a	sub-01	30.428	30.614	a
ses-031_task-s04e15a	sub-01	30.652	31.240000000000002	guy.
ses-031_task-s04e15a	sub-01	32.25	32.614	That
ses-031_task-s04e15a	sub-01	32.652	33.24	does.
ses-031_task-s04e15a	sub-01	35.61	35.974	What
ses-031_task-s04e15a	sub-01	36.012	36.214	am
ses-031_task-s04e15a	sub-01	36.252	36.454	I
ses-031_task-s04e15a	sub-01	36.492	36.833999999999996	sitting
ses-031_task-s04e15a	sub-01	36.882	37.48	on?
ses-031_task-s04e15a	sub-01	39.55	39.925999999999995	"[""""I'd"
ses-031_task-s04e15a	sub-01	39.958	40.117999999999995	hate']
ses-031_task-s04e15a	sub-01	40.134	40.266	to
ses-031_task-s04e15a	sub-01	40.288	40.425999999999995	think
ses-031_task-s04e15a	sub-01	40.448	40.586	what
ses-031_task-s04e15a	sub-01	40.608	40.698	this
ses-031_task-s04e15a	sub-01	40.704	40.918	woman
ses-031_task-s04e15a	sub-01	40.934	41.114	was
ses-031_task-s04e15a	sub-01	41.152	41.606	scratching
ses-031_task-s04e15a	sub-01	41.638	41.786	when
ses-031_task-s04e15a	sub-01	41.808	41.994	this
ses-031_task-s04e15a	sub-01	42.032	42.294	broke
ses-031_task-s04e15a	sub-01	42.342	42.94	off.
ses-031_task-s04e15a	sub-01	43.71	44.026	Hey,
ses-031_task-s04e15a	sub-01	44.048	44.138000000000005	you
ses-031_task-s04e15a	sub-01	44.144	44.362	know
ses-031_task-s04e15a	sub-01	44.416	44.586	who
ses-031_task-s04e15a	sub-01	44.608	44.745999999999995	used
ses-031_task-s04e15a	sub-01	44.768	44.858000000000004	to
ses-031_task-s04e15a	sub-01	44.864	44.986	have
ses-031_task-s04e15a	sub-01	45.008	45.238	nails
ses-031_task-s04e15a	sub-01	45.254	45.385999999999996	like
