dataset	subject	onset	offset	word
ses-003_task-wolf03	sub-01	1.054	1.366	Exactly.
ses-003_task-wolf03	sub-01	1.398	1.5419999999999998	You
ses-003_task-wolf03	sub-01	1.566	1.726	could
ses-003_task-wolf03	sub-01	1.758	1.902	pay
ses-003_task-wolf03	sub-01	1.926	2.062	off
ses-003_task-wolf03	sub-01	2.086	2.222	your
ses-003_task-wolf03	sub-01	2.246	2.694	mortgage.
ses-003_task-wolf03	sub-01	2.782	2.982	This
ses-003_task-wolf03	sub-01	3.006	3.206	stock
ses-003_task-wolf03	sub-01	3.238	3.358	will
ses-003_task-wolf03	sub-01	3.374	3.5020000000000002	pay
ses-003_task-wolf03	sub-01	3.526	3.662	off
ses-003_task-wolf03	sub-01	3.686	3.822	my
ses-003_task-wolf03	sub-01	3.846	4.15	house.
ses-003_task-wolf03	sub-01	4.23	4.590000000000001	John,
ses-003_task-wolf03	sub-01	4.67	4.91	one
ses-003_task-wolf03	sub-01	4.95	5.126	thing
ses-003_task-wolf03	sub-01	5.158	5.2780000000000005	I
ses-003_task-wolf03	sub-01	5.294	5.446	can
ses-003_task-wolf03	sub-01	5.478	5.83	promise
ses-003_task-wolf03	sub-01	5.87	6.19	you,
ses-003_task-wolf03	sub-01	6.27	6.486	even
ses-003_task-wolf03	sub-01	6.518	6.638	in
ses-003_task-wolf03	sub-01	6.654	6.83	this
ses-003_task-wolf03	sub-01	6.87	7.43	market,
ses-003_task-wolf03	sub-01	7.59	7.814	is
ses-003_task-wolf03	sub-01	7.822	7.942	that
ses-003_task-wolf03	sub-01	7.966	8.126	I
ses-003_task-wolf03	sub-01	8.158	8.373999999999999	never
ses-003_task-wolf03	sub-01	8.422	8.654	ask
ses-003_task-wolf03	sub-01	8.702	8.91	my
ses-003_task-wolf03	sub-01	8.95	9.238	clients
ses-003_task-wolf03	sub-01	9.294	9.438	to
ses-003_task-wolf03	sub-01	9.454	9.662	judge
ses-003_task-wolf03	sub-01	9.686	9.798	me
ses-003_task-wolf03	sub-01	9.814	9.918	on
ses-003_task-wolf03	sub-01	9.934	10.085999999999999	my
ses-003_task-wolf03	sub-01	10.118	10.862	winners.
ses-003_task-wolf03	sub-01	11.046	11.366	I
ses-003_task-wolf03	sub-01	11.398	11.565999999999999	ask
ses-003_task-wolf03	sub-01	11.598	11.742	them
ses-003_task-wolf03	sub-01	11.766	11.902	to
ses-003_task-wolf03	sub-01	11.926	12.102	judge
ses-003_task-wolf03	sub-01	12.126	12.238	me
ses-003_task-wolf03	sub-01	12.254	12.382	on
ses-003_task-wolf03	sub-01	12.406	12.59	my
ses-003_task-wolf03	sub-01	12.63	13.110000000000001	losers.
ses-003_task-wolf03	sub-01	13.15	13.35	Because
ses-003_task-wolf03	sub-01	13.39	13.542	I
ses-003_task-wolf03	sub-01	13.566	13.75	have
ses-003_task-wolf03	sub-01	13.79	13.989999999999998	so
ses-003_task-wolf03	sub-01	14.03	14.661999999999999	few.
ses-003_task-wolf03	sub-01	14.846	15.142	And
ses-003_task-wolf03	sub-01	15.166	15.254	in
ses-003_task-wolf03	sub-01	15.262	15.382	the
ses-003_task-wolf03	sub-01	15.406	15.542	case
ses-003_task-wolf03	sub-01	15.566	15.702	of
ses-003_task-wolf03	sub-01	15.726	16.438000000000002	aerotine,
ses-003_task-wolf03	sub-01	16.534	16.766	based
ses-003_task-wolf03	sub-01	16.798	16.99	on
ses-003_task-wolf03	sub-01	17.03	17.326	every
ses-003_task-wolf03	sub-01	17.398	17.878	technical
ses-003_task-wolf03	sub-01	17.934	18.366	factor
ses-003_task-wolf03	sub-01	18.398	18.541999999999998	out
ses-003_task-wolf03	sub-01	18.566	18.726	there,
ses-003_task-wolf03	sub-01	18.758	19.118	John,
ses-003_task-wolf03	sub-01	19.214	19.398	we
ses-003_task-wolf03	sub-01	19.414	19.566000000000003	are
ses-003_task-wolf03	sub-01	19.598	19.79	looking
ses-003_task-wolf03	sub-01	19.83	19.958	at
ses-003_task-wolf03	sub-01	19.974	20.198	a
ses-003_task-wolf03	sub-01	20.254	20.766000000000002	grand
ses-003_task-wolf03	sub-01	20.878	21.262	slam
ses-003_task-wolf03	sub-01	21.326	21.598	home
ses-003_task-wolf03	sub-01	21.654	22.25	run.
ses-003_task-wolf03	sub-01	22.75	23.142	['Okay
ses-003_task-wolf03	sub-01	23.166	23.342	
ses-003_task-wolf03	sub-01	23.366	23.502	let's
ses-003_task-wolf03	sub-01	23.526	24.118	['it.
ses-003_task-wolf03	sub-01	24.294	24.582	I'll
ses-003_task-wolf03	sub-01	24.606	24.766000000000002	do
ses-003_task-wolf03	sub-01	24.798	24.965999999999998	four
ses-003_task-wolf03	sub-01	24.998	25.254	grand.']
ses-003_task-wolf03	sub-01	25.302	25.71	['4000.
ses-003_task-wolf03	sub-01	25.75	25.918	That'd
ses-003_task-wolf03	sub-01	25.934	26.062	be
ses-003_task-wolf03	sub-01	26.086	26.718	40
ses-003_task-wolf03	sub-01	26.774	27.102	shares,
ses-003_task-wolf03	sub-01	27.126	27.598000000000003	John.
ses-003_task-wolf03	sub-01	27.734	27.934	Let
ses-003_task-wolf03	sub-01	27.942	28.038	me
ses-003_task-wolf03	sub-01	28.054	28.261999999999997	lock
ses-003_task-wolf03	sub-01	28.286	28.398	in
ses-003_task-wolf03	sub-01	28.414	28.566000000000003	that
ses-003_task-wolf03	sub-01	28.598	28.837999999999997	trade
ses-003_task-wolf03	sub-01	28.894	29.061999999999998	right
ses-003_task-wolf03	sub-01	29.086	29.197999999999997	now
ses-003_task-wolf03	sub-01	29.214	29.317999999999998	and
ses-003_task-wolf03	sub-01	29.334	29.462	get
ses-003_task-wolf03	sub-01	29.486	29.598	back
ses-003_task-wolf03	sub-01	29.614	29.718	to
