dataset	subject	onset	offset	word
ses-066_task-s06e24c	sub-01	0.41	0.718	To
ses-066_task-s06e24c	sub-01	0.804	1.4020000000000001	solidify
ses-066_task-s06e24c	sub-01	1.466	1.646	your
ses-066_task-s06e24c	sub-01	1.668	2.298	commitment
ses-066_task-s06e24c	sub-01	2.394	2.6060000000000003	to
ses-066_task-s06e24c	sub-01	2.628	3.114	declare
ses-066_task-s06e24c	sub-01	3.162	3.326	your
ses-066_task-s06e24c	sub-01	3.348	3.4859999999999998	love
ses-066_task-s06e24c	sub-01	3.508	3.646	for
ses-066_task-s06e24c	sub-01	3.668	3.806	one
ses-066_task-s06e24c	sub-01	3.828	4.062	another
ses-066_task-s06e24c	sub-01	4.116	4.286	to
ses-066_task-s06e24c	sub-01	4.308	4.446	the
ses-066_task-s06e24c	sub-01	4.468	5.04	world.
ses-066_task-s06e24c	sub-01	9.17	9.582	['Okay.
ses-066_task-s06e24c	sub-01	9.636	9.902	Well
ses-066_task-s06e24c	sub-01	9.956	10.234	
ses-066_task-s06e24c	sub-01	10.282	10.446	good
ses-066_task-s06e24c	sub-01	10.468	10.606	to
ses-066_task-s06e24c	sub-01	10.628	11.2	know.
ses-066_task-s06e24c	sub-01	13.65	14.014000000000001	The,
ses-066_task-s06e24c	sub-01	14.052	14.302	Mr.
ses-066_task-s06e24c	sub-01	14.356	15.065999999999999	"[""""Bobot's"
ses-066_task-s06e24c	sub-01	15.098	15.680000000000001	here.']
ses-066_task-s06e24c	sub-01	21.97	22.381999999999998	['Hey
ses-066_task-s06e24c	sub-01	22.436	23.002	
ses-066_task-s06e24c	sub-01	23.066	23.305999999999997	Monica.
ses-066_task-s06e24c	sub-01	23.338	23.438000000000002	There's
ses-066_task-s06e24c	sub-01	23.444	23.662	a
ses-066_task-s06e24c	sub-01	23.716	23.838	customer
ses-066_task-s06e24c	sub-01	23.844	23.966	wants
ses-066_task-s06e24c	sub-01	23.988	24.078	to
ses-066_task-s06e24c	sub-01	24.084	24.394	compliment
ses-066_task-s06e24c	sub-01	24.442	24.606	the
ses-066_task-s06e24c	sub-01	24.628	24.946	chef.
ses-066_task-s06e24c	sub-01	25.018	25.158	Shall
ses-066_task-s06e24c	sub-01	25.164	25.286	I
ses-066_task-s06e24c	sub-01	25.308	25.398	let
ses-066_task-s06e24c	sub-01	25.404	25.526	him
ses-066_task-s06e24c	sub-01	25.548	25.83	in?
ses-066_task-s06e24c	sub-01	25.9	26.182	Sure.
ses-066_task-s06e24c	sub-01	26.236	26.454	I
ses-066_task-s06e24c	sub-01	26.492	26.694000000000003	love
ses-066_task-s06e24c	sub-01	26.732	26.982	this.
ses-066_task-s06e24c	sub-01	27.036	27.75	Bart,
ses-066_task-s06e24c	sub-01	28.81	29.125999999999998	come
ses-066_task-s06e24c	sub-01	29.148	29.334	on
ses-066_task-s06e24c	sub-01	29.372	29.96	in.
ses-066_task-s06e24c	sub-01	30.49	31.24	Hi,
ses-066_task-s06e24c	sub-01	32.01	32.949999999999996	['Richard.
ses-066_task-s06e24c	sub-01	33.61	34.022	Actually
ses-066_task-s06e24c	sub-01	34.076	34.258	
ses-066_task-s06e24c	sub-01	34.274	34.406	not
ses-066_task-s06e24c	sub-01	34.428	34.565999999999995	here
ses-066_task-s06e24c	sub-01	34.588	34.726	to
ses-066_task-s06e24c	sub-01	34.748	35.122	compliment
ses-066_task-s06e24c	sub-01	35.186	35.8	the
ses-066_task-s06e24c	sub-01	36.73	37.141999999999996	well,
ses-066_task-s06e24c	sub-01	37.196	37.458	"[""""that's"
ses-066_task-s06e24c	sub-01	37.474	37.797999999999995	okay.
ses-066_task-s06e24c	sub-01	37.884	38.086	I
ses-066_task-s06e24c	sub-01	38.108	38.257999999999996	hate
ses-066_task-s06e24c	sub-01	38.274	38.406	when
ses-066_task-s06e24c	sub-01	38.428	38.565999999999995	people
ses-066_task-s06e24c	sub-01	38.588	38.738	come']
ses-066_task-s06e24c	sub-01	38.764	38.858000000000004	back
ses-066_task-s06e24c	sub-01	38.864	38.986	to
ses-066_task-s06e24c	sub-01	39.008	39.334	compliment
ses-066_task-s06e24c	sub-01	39.382	39.498	the
ses-066_task-s06e24c	sub-01	39.504	39.814	chef.
ses-066_task-s06e24c	sub-01	39.862	40.026	Like
ses-066_task-s06e24c	sub-01	40.048	40.186	I
ses-066_task-s06e24c	sub-01	40.208	40.346	have
ses-066_task-s06e24c	sub-01	40.368	40.554	nothing
ses-066_task-s06e24c	sub-01	40.592	40.842	better
ses-066_task-s06e24c	sub-01	40.896	41.066	to
ses-066_task-s06e24c	sub-01	41.088	41.660000000000004	do.
