dataset	subject	onset	offset	word
ses-002_task-bourne10	sub-01	354.77	355.154	I
ses-002_task-bourne10	sub-01	355.202	355.498	speak
ses-002_task-bourne10	sub-01	355.554	356.22999999999996	['English.
ses-002_task-bourne10	sub-01	357.01	357.33799999999997	I'm
ses-002_task-bourne10	sub-01	357.354	357.45799999999997	not']
ses-002_task-bourne10	sub-01	357.474	357.642	gonna
ses-002_task-bourne10	sub-01	357.666	357.866	hurt
ses-002_task-bourne10	sub-01	357.898	358.47	you.
ses-002_task-bourne10	sub-01	361.33	361.594	['I
ses-002_task-bourne10	sub-01	361.602	361.762	won't
ses-002_task-bourne10	sub-01	361.786	362.026	hurt']
ses-002_task-bourne10	sub-01	362.058	362.63	you.
ses-002_task-bourne10	sub-01	370.95	371.32599999999996	"[""""You're"
ses-002_task-bourne10	sub-01	371.358	372.13	older.']
ses-002_task-bourne10	sub-01	377.11	377.526	['Older
ses-002_task-bourne10	sub-01	377.558	377.678	than
ses-002_task-bourne10	sub-01	377.694	377.798	I
ses-002_task-bourne10	sub-01	377.814	377.966	thought
ses-002_task-bourne10	sub-01	377.998	378.166	"you'd""""]"
ses-002_task-bourne10	sub-01	378.198	378.77	be.
ses-002_task-bourne10	sub-01	383.47	383.83000000000004	That
ses-002_task-bourne10	sub-01	383.87	384.61	picture.
ses-002_task-bourne10	sub-01	387.59	387.902	Does
ses-002_task-bourne10	sub-01	387.926	388.062	that
ses-002_task-bourne10	sub-01	388.086	388.22200000000004	mean
ses-002_task-bourne10	sub-01	388.246	388.358	a
ses-002_task-bourne10	sub-01	388.374	388.502	lot
ses-002_task-bourne10	sub-01	388.526	388.66200000000003	to
ses-002_task-bourne10	sub-01	388.686	389.25	you?
ses-002_task-bourne10	sub-01	392.38	392.78	"[""""It's""""]"
ses-002_task-bourne10	sub-01	392.82	393.52	['nothing.
ses-002_task-bourne10	sub-01	393.82	394.204	It's
ses-002_task-bourne10	sub-01	394.252	394.508	just
ses-002_task-bourne10	sub-01	394.564	394.708	a']
ses-002_task-bourne10	sub-01	394.724	395.276	picture.
ses-002_task-bourne10	sub-01	395.388	396.03999999999996	No,
ses-002_task-bourne10	sub-01	397.9	398.212	"[""""it's"
ses-002_task-bourne10	sub-01	398.236	398.396	cause
ses-002_task-bourne10	sub-01	398.428	398.524	you
