dataset	subject	onset	offset	word
ses-012_task-figures07_run-2	sub-01	34.37	34.657999999999994	Where
ses-012_task-figures07_run-2	sub-01	34.674	34.778	the
ses-012_task-figures07_run-2	sub-01	34.794	34.922	hell
ses-012_task-figures07_run-2	sub-01	34.946	35.058	have
ses-012_task-figures07_run-2	sub-01	35.074	35.226	you
ses-012_task-figures07_run-2	sub-01	35.258	35.830000000000005	['been?
ses-012_task-figures07_run-2	sub-01	36.17	36.666000000000004	Everywhere
ses-012_task-figures07_run-2	sub-01	36.698	36.842	I
ses-012_task-figures07_run-2	sub-01	36.866	37.05	look
ses-012_task-figures07_run-2	sub-01	37.09	37.242000000000004	
ses-012_task-figures07_run-2	sub-01	37.266	37.378	not
ses-012_task-figures07_run-2	sub-01	37.394	37.498	where
ses-012_task-figures07_run-2	sub-01	37.514	37.618	I
ses-012_task-figures07_run-2	sub-01	37.634	37.762	need
ses-012_task-figures07_run-2	sub-01	37.786	37.874	you
ses-012_task-figures07_run-2	sub-01	37.882	38.001999999999995	to
ses-012_task-figures07_run-2	sub-01	38.026	38.402	be.
ses-012_task-figures07_run-2	sub-01	38.506	38.786	"[""""It's"
ses-012_task-figures07_run-2	sub-01	38.818	38.961999999999996	not
ses-012_task-figures07_run-2	sub-01	38.986	39.145999999999994	my
ses-012_task-figures07_run-2	sub-01	39.178	39.602	imagination.
ses-012_task-figures07_run-2	sub-01	39.666	39.842	Now
ses-012_task-figures07_run-2	sub-01	39.866	39.978	
ses-012_task-figures07_run-2	sub-01	39.994	40.098	where
ses-012_task-figures07_run-2	sub-01	40.114	40.242	hell
ses-012_task-figures07_run-2	sub-01	40.266	40.378	do
ses-012_task-figures07_run-2	sub-01	40.394	40.522	you
ses-012_task-figures07_run-2	sub-01	40.546	40.682	go
ses-012_task-figures07_run-2	sub-01	40.706	40.89	every
ses-012_task-figures07_run-2	sub-01	40.93	41.51	day?
ses-012_task-figures07_run-2	sub-01	44.81	45.098	To
ses-012_task-figures07_run-2	sub-01	45.114	45.242	the
ses-012_task-figures07_run-2	sub-01	45.266	45.626	bathroom,
ses-012_task-figures07_run-2	sub-01	45.658	46.09	sir.
ses-012_task-figures07_run-2	sub-01	46.21	46.418	To
ses-012_task-figures07_run-2	sub-01	46.434	46.562	the
ses-012_task-figures07_run-2	sub-01	46.586	47.39	bathroom?
ses-012_task-figures07_run-2	sub-01	48.85	49.138	To
ses-012_task-figures07_run-2	sub-01	49.154	49.234	the
ses-012_task-figures07_run-2	sub-01	49.242	49.546	damn
ses-012_task-figures07_run-2	sub-01	49.578	50.39	bathroom.
ses-012_task-figures07_run-2	sub-01	51.05	51.361999999999995	For
ses-012_task-figures07_run-2	sub-01	51.386	51.594	40
ses-012_task-figures07_run-2	sub-01	51.642	51.866	minutes
ses-012_task-figures07_run-2	sub-01	51.898	51.994	a
ses-012_task-figures07_run-2	sub-01	52.002	52.550000000000004	day?
ses-012_task-figures07_run-2	sub-01	55.09	55.354000000000006	What
ses-012_task-figures07_run-2	sub-01	55.362	55.434000000000005	do
ses-012_task-figures07_run-2	sub-01	55.442	55.514	you
ses-012_task-figures07_run-2	sub-01	55.522	55.666	do in
ses-012_task-figures07_run-2	sub-01	55.698	56.27	there?
ses-012_task-figures07_run-2	sub-01	57.7	58.012	"[""""We're""""]"
ses-012_task-figures07_run-2	sub-01	58.036	58.172000000000004	t
ses-012_task-figures07_run-2	sub-01	58.196	58.452	minus
ses-012_task-figures07_run-2	sub-01	58.476	58.684	zero
ses-012_task-figures07_run-2	sub-01	58.732	58.868	here.
ses-012_task-figures07_run-2	sub-01	58.884	58.964	I
ses-012_task-figures07_run-2	sub-01	58.972	59.068	put
ses-012_task-figures07_run-2	sub-01	59.084	59.188	a
ses-012_task-figures07_run-2	sub-01	59.204	59.284	lot
ses-012_task-figures07_run-2	sub-01	59.292	59.388	of
ses-012_task-figures07_run-2	sub-01	59.404	59.612	faith
ses-012_task-figures07_run-2	sub-01	59.636	59.772000000000006	in
ses-012_task-figures07_run-2	sub-01	59.796	60.36	you.
ses-012_task-figures07_run-2	sub-01	62.5	62.892	"[""""There's"
ses-012_task-figures07_run-2	sub-01	62.916	63.07599999999999	no
ses-012_task-figures07_run-2	sub-01	63.108	63.556	bathroom
ses-012_task-figures07_run-2	sub-01	63.588	63.732	for
ses-012_task-figures07_run-2	sub-01	63.756	63.964	me']
ses-012_task-figures07_run-2	sub-01	64.012	64.6	here.
ses-012_task-figures07_run-2	sub-01	65.74	66.00399999999999	['What
ses-012_task-figures07_run-2	sub-01	66.012	66.084	do
ses-012_task-figures07_run-2	sub-01	66.092	66.164	you
ses-012_task-figures07_run-2	sub-01	66.172	66.292	mean
ses-012_task-figures07_run-2	sub-01	66.316	66.492	there's
ses-012_task-figures07_run-2	sub-01	66.516	66.676	no']
ses-012_task-figures07_run-2	sub-01	66.708	67.076	bathroom
ses-012_task-figures07_run-2	sub-01	67.108	67.25200000000001	for
ses-012_task-figures07_run-2	sub-01	67.276	67.38799999999999	you
ses-012_task-figures07_run-2	sub-01	67.404	67.58	here?
ses-012_task-figures07_run-2	sub-01	67.62	67.964	There
ses-012_task-figures07_run-2	sub-01	68.052	68.34800000000001	is
ses-012_task-figures07_run-2	sub-01	68.404	68.64399999999999	no
ses-012_task-figures07_run-2	sub-01	68.692	69.67999999999999	bathroom.
ses-012_task-figures07_run-2	sub-01	70.06	70.396	There
ses-012_task-figures07_run-2	sub-01	70.428	70.596	are
ses-012_task-figures07_run-2	sub-01	70.628	70.82	no
ses-012_task-figures07_run-2	sub-01	70.86	71.228	colored
ses-012_task-figures07_run-2	sub-01	71.284	71.89200000000001	bathrooms
ses-012_task-figures07_run-2	sub-01	71.916	72.076	in
ses-012_task-figures07_run-2	sub-01	72.108	72.3	this
ses-012_task-figures07_run-2	sub-01	72.34	72.852	building
ses-012_task-figures07_run-2	sub-01	72.996	73.348	or
ses-012_task-figures07_run-2	sub-01	73.404	73.59599999999999	any
ses-012_task-figures07_run-2	sub-01	73.628	73.892	building
ses-012_task-figures07_run-2	sub-01	73.956	74.22800000000001	outside
ses-012_task-figures07_run-2	sub-01	74.284	74.45200000000001	the
ses-012_task-figures07_run-2	sub-01	74.476	74.66	west
ses-012_task-figures07_run-2	sub-01	74.7	75.06	campus,
ses-012_task-figures07_run-2	sub-01	75.1	75.276	which
ses-012_task-figures07_run-2	sub-01	75.308	75.5	is
ses-012_task-figures07_run-2	sub-01	75.54	75.69200000000001	half
ses-012_task-figures07_run-2	sub-01	75.716	75.82799999999999	a
ses-012_task-figures07_run-2	sub-01	75.844	76.03599999999999	mile
ses-012_task-figures07_run-2	sub-01	76.068	76.66799999999999	away.
ses-012_task-figures07_run-2	sub-01	76.844	77.10799999999999	Did
ses-012_task-figures07_run-2	sub-01	77.124	77.252	you
ses-012_task-figures07_run-2	sub-01	77.276	77.41199999999999	know
ses-012_task-figures07_run-2	sub-01	77.436	78.0	that?
ses-012_task-figures07_run-2	sub-01	79.26	79.596	I
ses-012_task-figures07_run-2	sub-01	79.628	79.748	have
ses-012_task-figures07_run-2	sub-01	79.764	79.892	to
ses-012_task-figures07_run-2	sub-01	79.916	80.076	walk
ses-012_task-figures07_run-2	sub-01	80.108	80.22800000000001	to
ses-012_task-figures07_run-2	sub-01	80.244	80.876	Timbuktu
ses-012_task-figures07_run-2	sub-01	80.908	81.07600000000001	just
ses-012_task-figures07_run-2	sub-01	81.108	81.25200000000001	to
ses-012_task-figures07_run-2	sub-01	81.276	81.684	relieve
ses-012_task-figures07_run-2	sub-01	81.732	82.52	myself.
ses-012_task-figures07_run-2	sub-01	82.82	83.13199999999999	And
ses-012_task-figures07_run-2	sub-01	83.156	83.244	I
ses-012_task-figures07_run-2	sub-01	83.252	83.476	"[""""can't"
ses-012_task-figures07_run-2	sub-01	83.508	83.72399999999999	use
ses-012_task-figures07_run-2	sub-01	83.772	83.908	one
ses-012_task-figures07_run-2	sub-01	83.924	84.004	of
ses-012_task-figures07_run-2	sub-01	84.012	84.132	the
ses-012_task-figures07_run-2	sub-01	84.156	84.436	handy']
ses-012_task-figures07_run-2	sub-01	84.468	85.14800000000001	bikes.
ses-012_task-figures07_run-2	sub-01	85.284	85.63600000000001	Picture
ses-012_task-figures07_run-2	sub-01	85.668	85.86	that,
ses-012_task-figures07_run-2	sub-01	85.9	86.12400000000001	Mister
ses-012_task-figures07_run-2	sub-01	86.172	86.92	Harrison.
ses-012_task-figures07_run-2	sub-01	87.74	88.05199999999999	My
ses-012_task-figures07_run-2	sub-01	88.076	88.988	uniform,
ses-012_task-figures07_run-2	sub-01	89.164	89.572	skirt
ses-012_task-figures07_run-2	sub-01	89.596	89.804	below
ses-012_task-figures07_run-2	sub-01	89.852	90.06	my
ses-012_task-figures07_run-2	sub-01	90.1	90.612	knees,
ses-012_task-figures07_run-2	sub-01	90.756	91.06	my
ses-012_task-figures07_run-2	sub-01	91.1	91.684	heels,
ses-012_task-figures07_run-2	sub-01	91.812	92.02799999999999	and
ses-012_task-figures07_run-2	sub-01	92.044	92.22	a
ses-012_task-figures07_run-2	sub-01	92.26	92.58	simple
ses-012_task-figures07_run-2	sub-01	92.62	92.836	string
ses-012_task-figures07_run-2	sub-01	92.868	93.036	of
ses-012_task-figures07_run-2	sub-01	93.068	93.372	pearls.
ses-012_task-figures07_run-2	sub-01	93.396	93.58	Well,
ses-012_task-figures07_run-2	sub-01	93.62	93.796	I
ses-012_task-figures07_run-2	sub-01	93.828	94.06	"[""""don't"
ses-012_task-figures07_run-2	sub-01	94.1	94.396	own
ses-012_task-figures07_run-2	sub-01	94.468	95.06	pearls.']
ses-012_task-figures07_run-2	sub-01	95.14	95.476	['Lord
ses-012_task-figures07_run-2	sub-01	95.508	95.732	knows
ses-012_task-figures07_run-2	sub-01	95.756	95.892	you
ses-012_task-figures07_run-2	sub-01	95.916	96.076	don't
ses-012_task-figures07_run-2	sub-01	96.108	96.3	pay
ses-012_task-figures07_run-2	sub-01	96.34	96.66	coloreds']
ses-012_task-figures07_run-2	sub-01	96.7	97.044	enough
ses-012_task-figures07_run-2	sub-01	97.132	97.35600000000001	to
ses-012_task-figures07_run-2	sub-01	97.388	97.756	afford
ses-012_task-figures07_run-2	sub-01	97.828	98.68	pearls.
ses-012_task-figures07_run-2	sub-01	99.5	99.812	And
ses-012_task-figures07_run-2	sub-01	99.836	100.044	I
ses-012_task-figures07_run-2	sub-01	100.092	100.53999999999999	work
ses-012_task-figures07_run-2	sub-01	100.66	100.94	like
ses-012_task-figures07_run-2	sub-01	100.98	101.18	a
ses-012_task-figures07_run-2	sub-01	101.22	101.812	dog,
ses-012_task-figures07_run-2	sub-01	101.956	102.38000000000001	day
ses-012_task-figures07_run-2	sub-01	102.46	102.74799999999999	and
ses-012_task-figures07_run-2	sub-01	102.804	103.4	night,
ses-012_task-figures07_run-2	sub-01	103.82	104.228	living
ses-012_task-figures07_run-2	sub-01	104.284	104.476	off
ses-012_task-figures07_run-2	sub-01	104.508	104.69999999999999	a
ses-012_task-figures07_run-2	sub-01	104.74	105.1	coffee
ses-012_task-figures07_run-2	sub-01	105.14	105.316	from
ses-012_task-figures07_run-2	sub-01	105.348	105.516	a
ses-012_task-figures07_run-2	sub-01	105.548	105.884	pot
ses-012_task-figures07_run-2	sub-01	105.972	106.252	none
ses-012_task-figures07_run-2	sub-01	106.276	106.38799999999999	of
ses-012_task-figures07_run-2	sub-01	106.404	106.556	you
ses-012_task-figures07_run-2	sub-01	106.588	106.732	want
ses-012_task-figures07_run-2	sub-01	106.756	106.964	to
ses-012_task-figures07_run-2	sub-01	107.012	107.72	touch.
ses-012_task-figures07_run-2	sub-01	120.19	120.92999999999999	So
ses-012_task-figures07_run-2	sub-01	121.43	122.046	excuse
ses-012_task-figures07_run-2	sub-01	122.078	122.65	me
ses-012_task-figures07_run-2	sub-01	122.99	123.326	if
ses-012_task-figures07_run-2	sub-01	123.358	123.50200000000001	I
ses-012_task-figures07_run-2	sub-01	123.526	123.66199999999999	have
ses-012_task-figures07_run-2	sub-01	123.686	123.822	to
ses-012_task-figures07_run-2	sub-01	123.846	123.982	go
ses-012_task-figures07_run-2	sub-01	124.006	124.118	to
ses-012_task-figures07_run-2	sub-01	124.134	124.286	the
ses-012_task-figures07_run-2	sub-01	124.318	124.68599999999999	restroom
