dataset	subject	onset	offset	word
ses-004_task-wolf09	sub-01	1.08	1.1680000000000001	I
ses-004_task-wolf09	sub-01	1.168	1.248	want
ses-004_task-wolf09	sub-01	1.248	1.344	to
ses-004_task-wolf09	sub-01	1.344	1.472	take
ses-004_task-wolf09	sub-01	1.486	1.598	a
ses-004_task-wolf09	sub-01	1.614	1.806	moment
ses-004_task-wolf09	sub-01	1.838	1.9580000000000002	to
ses-004_task-wolf09	sub-01	1.974	2.102	tell
ses-004_task-wolf09	sub-01	2.126	2.262	you
ses-004_task-wolf09	sub-01	2.286	2.47	why
ses-004_task-wolf09	sub-01	2.51	2.8139999999999996	Steve
ses-004_task-wolf09	sub-01	2.862	3.0220000000000002	here
ses-004_task-wolf09	sub-01	3.046	3.206	is
ses-004_task-wolf09	sub-01	3.238	3.81	so
ses-004_task-wolf09	sub-01	4.19	5.11	absolutely
ses-004_task-wolf09	sub-01	5.15	5.3260000000000005	off
ses-004_task-wolf09	sub-01	5.358	5.502	the
ses-004_task-wolf09	sub-01	5.526	5.894	fucking
ses-004_task-wolf09	sub-01	5.942	6.61	wall.
ses-004_task-wolf09	sub-01	7.55	7.886	"[""""It's"
ses-004_task-wolf09	sub-01	7.918	8.134	because
ses-004_task-wolf09	sub-01	8.182	8.414	this']
ses-004_task-wolf09	sub-01	8.462	9.049999999999999	man
ses-004_task-wolf09	sub-01	9.59	9.878	is
ses-004_task-wolf09	sub-01	9.894	9.998	a
ses-004_task-wolf09	sub-01	10.014	10.389999999999999	creative
ses-004_task-wolf09	sub-01	10.43	11.209999999999999	genius.
ses-004_task-wolf09	sub-01	11.75	12.11	This.
ses-004_task-wolf09	sub-01	12.15	12.35	This
ses-004_task-wolf09	sub-01	12.39	12.806000000000001	ability,
ses-004_task-wolf09	sub-01	12.878	13.086	this.
ses-004_task-wolf09	sub-01	13.118	13.406	This
ses-004_task-wolf09	sub-01	13.478	13.862	gift
ses-004_task-wolf09	sub-01	13.926	14.15	that
ses-004_task-wolf09	sub-01	14.19	14.533999999999999	Steve
ses-004_task-wolf09	sub-01	14.582	15.222000000000001	has,
ses-004_task-wolf09	sub-01	15.406	15.702	it
ses-004_task-wolf09	sub-01	15.726	15.974	goes
ses-004_task-wolf09	sub-01	16.022	16.366	beyond
ses-004_task-wolf09	sub-01	16.438	17.029999999999998	just
ses-004_task-wolf09	sub-01	17.19	17.582	spotting
ses-004_task-wolf09	sub-01	17.606	17.718	the
ses-004_task-wolf09	sub-01	17.734	18.03	hottest
ses-004_task-wolf09	sub-01	18.07	18.35	shoe
ses-004_task-wolf09	sub-01	18.39	18.894000000000002	trends.
ses-004_task-wolf09	sub-01	18.982	19.494	"[""""Steve's"
ses-004_task-wolf09	sub-01	19.542	20.130000000000003	power']
ses-004_task-wolf09	sub-01	20.83	21.118	is
ses-004_task-wolf09	sub-01	21.134	21.262	that
ses-004_task-wolf09	sub-01	21.286	21.470000000000002	he
ses-004_task-wolf09	sub-01	21.51	22.014000000000003	creates
ses-004_task-wolf09	sub-01	22.062	22.758000000000003	trends.
ses-004_task-wolf09	sub-01	22.894	23.142	You
ses-004_task-wolf09	sub-01	23.166	23.73	understand?
ses-004_task-wolf09	sub-01	24.43	24.894	Artists
ses-004_task-wolf09	sub-01	24.942	25.126	like
ses-004_task-wolf09	sub-01	25.158	25.43	Steve
ses-004_task-wolf09	sub-01	25.47	25.645999999999997	come
ses-004_task-wolf09	sub-01	25.678	25.894000000000002	along
ses-004_task-wolf09	sub-01	25.942	26.126	once
ses-004_task-wolf09	sub-01	26.158	26.35	every
ses-004_task-wolf09	sub-01	26.39	26.646	decade.
ses-004_task-wolf09	sub-01	26.678	26.822	"[""""I'm"
ses-004_task-wolf09	sub-01	26.846	27.062	talking
ses-004_task-wolf09	sub-01	27.086	27.421999999999997	Giorgio
