dataset	subject	onset	offset	word
ses-001_task-bourne04	sub-01	0.12	0.208	['And
ses-001_task-bourne04	sub-01	0.208	0.288	I
ses-001_task-bourne04	sub-01	0.288	0.384	don't
ses-001_task-bourne04	sub-01	0.384	0.464	know
ses-001_task-bourne04	sub-01	0.464	0.56	who
ses-001_task-bourne04	sub-01	0.574	0.6779999999999999	you're
ses-001_task-bourne04	sub-01	0.694	0.8939999999999999	working']
ses-001_task-bourne04	sub-01	0.942	1.5299999999999998	for,
ses-001_task-bourne04	sub-01	2.19	2.4779999999999998	but
ses-001_task-bourne04	sub-01	2.494	2.6220000000000003	I
ses-001_task-bourne04	sub-01	2.646	2.862	promise
ses-001_task-bourne04	sub-01	2.886	2.998	you
ses-001_task-bourne04	sub-01	3.014	3.57	this.
ses-001_task-bourne04	sub-01	5.07	5.3580000000000005	"[""""You're"
ses-001_task-bourne04	sub-01	5.374	5.518	gonna
ses-001_task-bourne04	sub-01	5.534	5.662	play
ses-001_task-bourne04	sub-01	5.686	5.87	ball']
ses-001_task-bourne04	sub-01	5.91	6.062	one
ses-001_task-bourne04	sub-01	6.086	6.198	way
ses-001_task-bourne04	sub-01	6.214	6.3180000000000005	or
ses-001_task-bourne04	sub-01	6.334	6.438	the
ses-001_task-bourne04	sub-01	6.454	7.01	other.
ses-001_task-bourne04	sub-01	16.99	17.302	It is
ses-001_task-bourne04	sub-01	17.326	17.766000000000002	Nevins.
ses-001_task-bourne04	sub-01	17.838	17.974	This
ses-001_task-bourne04	sub-01	17.982	18.078	is
ses-001_task-bourne04	sub-01	18.094	18.246000000000002	Tom
ses-001_task-bourne04	sub-01	18.278	18.622	Cronin,
ses-001_task-bourne04	sub-01	18.646	19.046	CIA
ses-001_task-bourne04	sub-01	19.118	19.645999999999997	operations
ses-001_task-bourne04	sub-01	19.718	19.982	officer
ses-001_task-bourne04	sub-01	20.006	20.198	calling
ses-001_task-bourne04	sub-01	20.214	20.317999999999998	from
ses-001_task-bourne04	sub-01	20.334	20.726	Langley,
ses-001_task-bourne04	sub-01	20.758	21.214	Virginia.
ses-001_task-bourne04	sub-01	21.262	21.374	Do
ses-001_task-bourne04	sub-01	21.382	21.502000000000002	you
ses-001_task-bourne04	sub-01	21.526	21.662	have
ses-001_task-bourne04	sub-01	21.686	21.798	a
ses-001_task-bourne04	sub-01	21.814	22.118	Jason
ses-001_task-bourne04	sub-01	22.174	22.502	Bourne
ses-001_task-bourne04	sub-01	22.526	22.662	in
ses-001_task-bourne04	sub-01	22.686	23.158	custody?
ses-001_task-bourne04	sub-01	23.254	23.502000000000002	Yes,
ses-001_task-bourne04	sub-01	23.526	23.637999999999998	I
ses-001_task-bourne04	sub-01	23.654	24.022	['do.
ses-001_task-bourne04	sub-01	24.126	24.662000000000003	Listen
ses-001_task-bourne04	sub-01	24.766	24.997999999999998	
ses-001_task-bourne04	sub-01	25.014	25.166	he's
ses-001_task-bourne04	sub-01	25.198	25.59	agency
ses-001_task-bourne04	sub-01	25.63	26.029999999999998	priority
ses-001_task-bourne04	sub-01	26.07	26.65	target.
ses-001_task-bourne04	sub-01	30.57	30.858	I
ses-001_task-bourne04	sub-01	30.874	31.43	understand.
ses-001_task-bourne04	sub-01	76.71	77.02199999999999	"[""""He's"
ses-001_task-bourne04	sub-01	77.046	77.158	been']
ses-001_task-bourne04	sub-01	77.174	77.85000000000001	['detained.
ses-001_task-bourne04	sub-01	78.15	78.518	Here's
ses-001_task-bourne04	sub-01	78.534	78.638	the']
ses-001_task-bourne04	sub-01	78.654	79.19	['number.
ses-001_task-bourne04	sub-01	79.35	79.66199999999999	He's
ses-001_task-bourne04	sub-01	79.686	79.846	being
ses-001_task-bourne04	sub-01	79.878	80.286	interrogated
ses-001_task-bourne04	sub-01	80.318	80.438	by']
ses-001_task-bourne04	sub-01	80.454	80.53399999999999	a
ses-001_task-bourne04	sub-01	80.542	80.758	field
ses-001_task-bourne04	sub-01	80.814	81.10199999999999	officer
ses-001_task-bourne04	sub-01	81.126	81.238	out
ses-001_task-bourne04	sub-01	81.254	81.334	of
ses-001_task-bourne04	sub-01	81.342	81.438	the
ses-001_task-bourne04	sub-01	81.454	82.28999999999999	consulate.
ses-001_task-bourne04	sub-01	97.53	98.242	Hello.
ses-001_task-bourne04	sub-01	98.386	98.618	This
ses-001_task-bourne04	sub-01	98.634	98.714	is
ses-001_task-bourne04	sub-01	98.722	98.978	Pamela
ses-001_task-bourne04	sub-01	98.994	99.242	Landy,
ses-001_task-bourne04	sub-01	99.266	99.546	CI
ses-001_task-bourne04	sub-01	99.578	100.042	supervisor.
ses-001_task-bourne04	sub-01	100.066	100.178	Where
ses-001_task-bourne04	sub-01	100.194	100.274	do
ses-001_task-bourne04	sub-01	100.282	100.378	we
ses-001_task-bourne04	sub-01	100.394	100.95	stand?
ses-001_task-bourne04	sub-01	101.81	102.146	I,
ses-001_task-bourne04	sub-01	102.178	102.83	uh,
ses-001_task-bourne04	sub-01	103.61	103.922	think
ses-001_task-bourne04	sub-01	103.946	104.05799999999999	he
ses-001_task-bourne04	sub-01	104.074	104.178	got
ses-001_task-bourne04	sub-01	104.194	104.75	away.
ses-001_task-bourne04	sub-01	106.25	106.674	Damn
ses-001_task-bourne04	sub-01	106.682	107.23	it.
ses-001_task-bourne04	sub-01	108.77	109.05799999999999	Have
ses-001_task-bourne04	sub-01	109.074	109.178	you
ses-001_task-bourne04	sub-01	109.194	109.33800000000001	locked
ses-001_task-bourne04	sub-01	109.354	109.458	down
ses-001_task-bourne04	sub-01	109.474	109.554	the
ses-001_task-bourne04	sub-01	109.562	110.11	area?
ses-001_task-bourne04	sub-01	110.65	111.08200000000001	Locked
ses-001_task-bourne04	sub-01	111.106	111.24199999999999	it
ses-001_task-bourne04	sub-01	111.266	111.474	down?
ses-001_task-bourne04	sub-01	111.522	111.82600000000001	No.
ses-001_task-bourne04	sub-01	111.898	112.154	No.
ses-001_task-bourne04	sub-01	112.202	112.362	This
ses-001_task-bourne04	sub-01	112.386	112.54599999999999	is,
ses-001_task-bourne04	sub-01	112.578	112.834	uh.
ses-001_task-bourne04	sub-01	112.882	113.042	This
ses-001_task-bourne04	sub-01	113.066	113.202	is
ses-001_task-bourne04	sub-01	113.226	113.522	Italy.
ses-001_task-bourne04	sub-01	113.546	114.138	They.
ses-001_task-bourne04	sub-01	114.314	114.60199999999999	They
ses-001_task-bourne04	sub-01	114.626	114.81	"[""""don't"
ses-001_task-bourne04	sub-01	114.85	115.18599999999999	exactly
ses-001_task-bourne04	sub-01	115.218	115.354	lock
ses-001_task-bourne04	sub-01	115.362	115.482	down.
ses-001_task-bourne04	sub-01	115.506	115.57	How
ses-001_task-bourne04	sub-01	115.57	115.65799999999999	long
ses-001_task-bourne04	sub-01	115.674	115.754	have
ses-001_task-bourne04	sub-01	115.762	115.858	you
ses-001_task-bourne04	sub-01	115.874	115.994	worked
ses-001_task-bourne04	sub-01	116.002	116.098	for
ses-001_task-bourne04	sub-01	116.114	116.218	the']
ses-001_task-bourne04	sub-01	116.234	116.77799999999999	agency?
ses-001_task-bourne04	sub-01	116.874	117.258	Uh,
ses-001_task-bourne04	sub-01	117.314	117.62599999999999	me?
ses-001_task-bourne04	sub-01	117.698	118.026	['Four
ses-001_task-bourne04	sub-01	118.098	118.402	years
ses-001_task-bourne04	sub-01	118.466	118.80199999999999	
ses-001_task-bourne04	sub-01	118.866	118.994	ma'am.
ses-001_task-bourne04	sub-01	119.002	119.098	Well
ses-001_task-bourne04	sub-01	119.114	119.17	
ses-001_task-bourne04	sub-01	119.17	119.282	['ever
ses-001_task-bourne04	sub-01	119.306	119.39399999999999	want
ses-001_task-bourne04	sub-01	119.402	119.474	to
ses-001_task-bourne04	sub-01	119.482	119.554	make
ses-001_task-bourne04	sub-01	119.562	119.634	it
ses-001_task-bourne04	sub-01	119.642	119.738	to
ses-001_task-bourne04	sub-01	119.754	119.93	five
ses-001_task-bourne04	sub-01	119.97	120.074	
ses-001_task-bourne04	sub-01	120.082	120.202	you're
ses-001_task-bourne04	sub-01	120.226	120.402	gonna
ses-001_task-bourne04	sub-01	120.426	120.514	listen
ses-001_task-bourne04	sub-01	120.522	120.64200000000001	to
ses-001_task-bourne04	sub-01	120.666	120.826	real
ses-001_task-bourne04	sub-01	120.858	121.074	close.
ses-001_task-bourne04	sub-01	121.122	121.37	Jason
ses-001_task-bourne04	sub-01	121.41	121.658	Bourne
ses-001_task-bourne04	sub-01	121.674	121.802	is
ses-001_task-bourne04	sub-01	121.826	122.05	armed
ses-001_task-bourne04	sub-01	122.09	122.218	and
ses-001_task-bourne04	sub-01	122.442	122.726	extremely
ses-001_task-bourne04	sub-01	122.758	123.39	dangerous.
ses-001_task-bourne04	sub-01	123.51	123.766	Last
ses-001_task-bourne04	sub-01	123.798	123.918	week
ses-001_task-bourne04	sub-01	123.934	124.014	in
ses-001_task-bourne04	sub-01	124.022	124.29400000000001	Berlin
ses-001_task-bourne04	sub-01	124.342	124.478	he
ses-001_task-bourne04	sub-01	124.494	125.046	assassinated
ses-001_task-bourne04	sub-01	125.078	125.22200000000001	two
ses-001_task-bourne04	sub-01	125.246	125.40599999999999	men.
