dataset	subject	onset	offset	word
ses-005_task-wolf15	sub-01	0.36	0.472	['Who
ses-005_task-wolf15	sub-01	0.472	0.632	told
ses-005_task-wolf15	sub-01	0.638	0.758	you
ses-005_task-wolf15	sub-01	0.774	1.07	that?
ses-005_task-wolf15	sub-01	1.15	1.382	"What's""""]"
ses-005_task-wolf15	sub-01	1.406	1.5659999999999998	['going
ses-005_task-wolf15	sub-01	1.598	1.766	on?
ses-005_task-wolf15	sub-01	1.798	1.966	He's
ses-005_task-wolf15	sub-01	1.998	2.166	doing
ses-005_task-wolf15	sub-01	2.198	2.846	it.']
ses-005_task-wolf15	sub-01	3.038	3.3179999999999996	['He
ses-005_task-wolf15	sub-01	3.334	3.5340000000000003	says
ses-005_task-wolf15	sub-01	3.582	3.806	Steve
ses-005_task-wolf15	sub-01	3.838	4.198	"Madden's""""]"
ses-005_task-wolf15	sub-01	4.214	4.766	unloading
ses-005_task-wolf15	sub-01	4.798	5.27	shares.
ses-005_task-wolf15	sub-01	5.39	5.646	Who
ses-005_task-wolf15	sub-01	5.678	5.846	told
ses-005_task-wolf15	sub-01	5.878	5.998	['you
ses-005_task-wolf15	sub-01	6.014	6.118	that?
ses-005_task-wolf15	sub-01	6.134	6.2620000000000005	It's
ses-005_task-wolf15	sub-01	6.286	6.901999999999999	bullshit.
ses-005_task-wolf15	sub-01	6.966	7.094	Give
ses-005_task-wolf15	sub-01	7.102	7.222	me
ses-005_task-wolf15	sub-01	7.246	7.3580000000000005	that']
ses-005_task-wolf15	sub-01	7.374	7.726	['goddamn phone.
ses-005_task-wolf15	sub-01	7.758	7.966	Don't
ses-005_task-wolf15	sub-01	7.998	8.166	just...']
ses-005_task-wolf15	sub-01	9.07	9.382	"[""""What's"
ses-005_task-wolf15	sub-01	9.406	9.566	going
ses-005_task-wolf15	sub-01	9.598	9.694	on?
ses-005_task-wolf15	sub-01	9.702	9.75	He
ses-005_task-wolf15	sub-01	9.75	9.862	doesn't
ses-005_task-wolf15	sub-01	9.886	9.998	know
ses-005_task-wolf15	sub-01	10.014	10.117999999999999	what
ses-005_task-wolf15	sub-01	10.134	10.238	"he's""""]"
ses-005_task-wolf15	sub-01	10.254	10.542	['fucking.
ses-005_task-wolf15	sub-01	10.606	10.798	Jordan
ses-005_task-wolf15	sub-01	10.814	10.998	
ses-005_task-wolf15	sub-01	11.014	11.478	Jordan
ses-005_task-wolf15	sub-01	11.614	11.91	
ses-005_task-wolf15	sub-01	11.95	12.181999999999999	watching
ses-005_task-wolf15	sub-01	12.206	12.366	the
ses-005_task-wolf15	sub-01	12.398	12.854	screen
ses-005_task-wolf15	sub-01	12.942	13.262	and
ses-005_task-wolf15	sub-01	13.326	13.774000000000001	huge
ses-005_task-wolf15	sub-01	13.862	14.182	chunks
ses-005_task-wolf15	sub-01	14.206	14.366	of
ses-005_task-wolf15	sub-01	14.398	14.606	Steve
ses-005_task-wolf15	sub-01	14.638	14.902	['Madden
ses-005_task-wolf15	sub-01	14.926	15.014	are
ses-005_task-wolf15	sub-01	15.022	15.166	being
ses-005_task-wolf15	sub-01	15.198	15.382	sold
ses-005_task-wolf15	sub-01	15.406	15.622	
ses-005_task-wolf15	sub-01	15.646	15.782	okay?
ses-005_task-wolf15	sub-01	15.806	15.989999999999998	It's
ses-005_task-wolf15	sub-01	16.03	16.206	not
ses-005_task-wolf15	sub-01	16.238	16.43	['from
ses-005_task-wolf15	sub-01	16.47	16.766	us.
ses-005_task-wolf15	sub-01	16.838	16.998	So
ses-005_task-wolf15	sub-01	17.014	17.142	it's
ses-005_task-wolf15	sub-01	17.166	17.358	gotta
ses-005_task-wolf15	sub-01	17.374	17.477999999999998	be
ses-005_task-wolf15	sub-01	17.494	17.774	Steve.']
ses-005_task-wolf15	sub-01	17.822	17.982	"[""""He's"
ses-005_task-wolf15	sub-01	18.006	18.166	the
ses-005_task-wolf15	sub-01	18.198	18.486	only
ses-005_task-wolf15	sub-01	18.558	18.79	person
ses-005_task-wolf15	sub-01	18.83	18.958	with
ses-005_task-wolf15	sub-01	18.974	19.126	that
ses-005_task-wolf15	sub-01	19.158	19.326	many']
ses-005_task-wolf15	sub-01	19.358	19.646	['shares.
ses-005_task-wolf15	sub-01	19.678	19.926000000000002	It's Donnie
ses-005_task-wolf15	sub-01	19.958	20.125999999999998	
ses-005_task-wolf15	sub-01	20.158	20.326	call
ses-005_task-wolf15	sub-01	20.358	20.574	me
ses-005_task-wolf15	sub-01	20.622	20.758	back
ses-005_task-wolf15	sub-01	20.774	20.95	right?
ses-005_task-wolf15	sub-01	20.99	21.47	Donnie,
ses-005_task-wolf15	sub-01	21.55	21.742	your
ses-005_task-wolf15	sub-01	21.766	21.926	little
ses-005_task-wolf15	sub-01	21.958	22.125999999999998	friend
ses-005_task-wolf15	sub-01	22.158	22.302	is
ses-005_task-wolf15	sub-01	22.326	22.438	trying
ses-005_task-wolf15	sub-01	22.454	22.582	to
ses-005_task-wolf15	sub-01	22.606	22.830000000000002	fuck
ses-005_task-wolf15	sub-01	22.87	23.022000000000002	me.
ses-005_task-wolf15	sub-01	23.046	23.157999999999998	You
ses-005_task-wolf15	sub-01	23.174	23.278	know
ses-005_task-wolf15	sub-01	23.294	23.47	that?
ses-005_task-wolf15	sub-01	23.51	23.662000000000003	Your
ses-005_task-wolf15	sub-01	23.686	23.822	little
ses-005_task-wolf15	sub-01	23.846	24.006	friend
ses-005_task-wolf15	sub-01	24.038	24.134	is
ses-005_task-wolf15	sub-01	24.142	24.238	trying
ses-005_task-wolf15	sub-01	24.254	24.358	to
ses-005_task-wolf15	sub-01	24.374	24.541999999999998	fuck
ses-005_task-wolf15	sub-01	24.566	24.701999999999998	me
ses-005_task-wolf15	sub-01	24.726	24.837999999999997	right
ses-005_task-wolf15	sub-01	24.854	24.91	in
ses-005_task-wolf15	sub-01	24.91	24.974	the
ses-005_task-wolf15	sub-01	24.982	25.15	ass.
ses-005_task-wolf15	sub-01	25.19	25.318	Get
ses-005_task-wolf15	sub-01	25.334	25.438	['him
ses-005_task-wolf15	sub-01	25.454	25.534	on
ses-005_task-wolf15	sub-01	25.542	25.638	the
ses-005_task-wolf15	sub-01	25.654	25.806	phone now.
ses-005_task-wolf15	sub-01	25.838	25.934	We
ses-005_task-wolf15	sub-01	25.942	26.134	don't
ses-005_task-wolf15	sub-01	26.182	26.366	know
