dataset	subject	onset	offset	word
ses-006_task-s01e14a	sub-01	2.65	2.9059999999999997	Telling
ses-006_task-s01e14a	sub-01	2.938	3.0860000000000003	you,
ses-006_task-s01e14a	sub-01	3.108	3.434	Ross,
ses-006_task-s01e14a	sub-01	3.482	3.6460000000000004	she
ses-006_task-s01e14a	sub-01	3.668	3.902	wants
ses-006_task-s01e14a	sub-01	3.956	4.606	you.
ses-006_task-s01e14a	sub-01	4.788	5.134	She
ses-006_task-s01e14a	sub-01	5.172	5.465999999999999	barely
ses-006_task-s01e14a	sub-01	5.498	5.8340000000000005	knows
ses-006_task-s01e14a	sub-01	5.882	6.045999999999999	me.
ses-006_task-s01e14a	sub-01	6.068	6.2059999999999995	We
ses-006_task-s01e14a	sub-01	6.228	6.366	just
ses-006_task-s01e14a	sub-01	6.388	6.526	live
ses-006_task-s01e14a	sub-01	6.548	6.686	in
ses-006_task-s01e14a	sub-01	6.708	6.798	the
ses-006_task-s01e14a	sub-01	6.804	6.974	same
ses-006_task-s01e14a	sub-01	7.012	7.598	building.
ses-006_task-s01e14a	sub-01	7.764	8.094	Any
ses-006_task-s01e14a	sub-01	8.132	8.718	contact?
ses-006_task-s01e14a	sub-01	8.884	9.166	She
ses-006_task-s01e14a	sub-01	9.188	9.338000000000001	lent
ses-006_task-s01e14a	sub-01	9.354	9.485999999999999	me
ses-006_task-s01e14a	sub-01	9.508	9.645999999999999	an
ses-006_task-s01e14a	sub-01	9.668	9.914	egg
ses-006_task-s01e14a	sub-01	9.962	10.366	once.
ses-006_task-s01e14a	sub-01	10.468	10.826	"[""""You're"
ses-006_task-s01e14a	sub-01	10.858	11.440000000000001	in
ses-006_task-s01e14a	sub-01	13.25	14.0	right?
ses-006_task-s01e14a	sub-01	14.77	15.182	Hi,
ses-006_task-s01e14a	sub-01	15.236	15.850000000000001	Ross.
ses-006_task-s01e14a	sub-01	16.01	16.720000000000002	Hi.
ses-006_task-s01e14a	sub-01	22.37	22.734	Come
ses-006_task-s01e14a	sub-01	22.772	22.974	on,
ses-006_task-s01e14a	sub-01	23.012	23.354	Ross.
ses-006_task-s01e14a	sub-01	23.402	23.518	You
ses-006_task-s01e14a	sub-01	23.524	23.658	gotta
ses-006_task-s01e14a	sub-01	23.674	23.806	get
ses-006_task-s01e14a	sub-01	23.828	23.966	back
ses-006_task-s01e14a	sub-01	23.988	24.078	in
ses-006_task-s01e14a	sub-01	24.084	24.206	the
ses-006_task-s01e14a	sub-01	24.228	24.462000000000003	game
ses-006_task-s01e14a	sub-01	24.516	24.733999999999998	here,
ses-006_task-s01e14a	sub-01	24.772	25.093999999999998	okay?
ses-006_task-s01e14a	sub-01	25.172	25.318	The
ses-006_task-s01e14a	sub-01	25.324	25.666	['Rachel
ses-006_task-s01e14a	sub-01	25.698	25.986	thing's
ses-006_task-s01e14a	sub-01	26.018	26.214000000000002	not
ses-006_task-s01e14a	sub-01	26.252	26.549999999999997	happening.
ses-006_task-s01e14a	sub-01	26.62	26.806	Your']
ses-006_task-s01e14a	sub-01	26.828	26.966	['ex
ses-006_task-s01e14a	sub-01	26.988	27.298	wife's
ses-006_task-s01e14a	sub-01	27.314	27.446	a']
ses-006_task-s01e14a	sub-01	27.468	28.31	lesbian.
ses-006_task-s01e14a	sub-01	30.17	30.486	['I
ses-006_task-s01e14a	sub-01	30.508	30.598	don't
ses-006_task-s01e14a	sub-01	30.604	30.726	think
ses-006_task-s01e14a	sub-01	30.748	30.886000000000003	we
ses-006_task-s01e14a	sub-01	30.908	31.046000000000003	need
ses-006_task-s01e14a	sub-01	31.068	31.206000000000003	a']
ses-006_task-s01e14a	sub-01	31.228	31.8	third.
ses-006_task-s01e14a	sub-01	32.57	33.058	Excuse
ses-006_task-s01e14a	sub-01	33.074	33.254	me.
ses-006_task-s01e14a	sub-01	33.292	33.398	Can
ses-006_task-s01e14a	sub-01	33.404	33.526	we
ses-006_task-s01e14a	sub-01	33.548	33.638000000000005	get
ses-006_task-s01e14a	sub-01	33.644	33.766	an
ses-006_task-s01e14a	sub-01	33.788	33.986	egg
ses-006_task-s01e14a	sub-01	34.018	34.166000000000004	over
ses-006_task-s01e14a	sub-01	34.188	34.374	here?
ses-006_task-s01e14a	sub-01	34.412	34.566	Still
ses-006_task-s01e14a	sub-01	34.588	34.678000000000004	in
ses-006_task-s01e14a	sub-01	34.684	34.806	the
ses-006_task-s01e14a	sub-01	34.828	35.302	show.
ses-006_task-s01e14a	sub-01	35.436	35.974	Thanks.
ses-006_task-s01e14a	sub-01	36.092	36.373999999999995	An
ses-006_task-s01e14a	sub-01	36.412	36.946	egg?
ses-006_task-s01e14a	sub-01	37.058	37.43	['Yeah.
ses-006_task-s01e14a	sub-01	37.5	37.698	You're
ses-006_task-s01e14a	sub-01	37.714	37.798	going
ses-006_task-s01e14a	sub-01	37.804	37.89	to
ses-006_task-s01e14a	sub-01	37.9	38.025999999999996	go
ses-006_task-s01e14a	sub-01	38.048	38.234	up
ses-006_task-s01e14a	sub-01	38.272	38.378	to
ses-006_task-s01e14a	sub-01	38.384	38.506	her
ses-006_task-s01e14a	sub-01	38.528	38.666	and']
ses-006_task-s01e14a	sub-01	38.688	39.018	['say
ses-006_task-s01e14a	sub-01	39.104	39.446	here's
ses-006_task-s01e14a	sub-01	39.478	39.578	your
ses-006_task-s01e14a	sub-01	39.584	39.846000000000004	egg
ses-006_task-s01e14a	sub-01	39.878	40.074	back.']
ses-006_task-s01e14a	sub-01	40.112	40.278	"[""""I'm"
ses-006_task-s01e14a	sub-01	40.294	40.726	returning
ses-006_task-s01e14a	sub-01	40.758	40.906000000000006	your
ses-006_task-s01e14a	sub-01	40.928	41.61	egg.']
ses-006_task-s01e14a	sub-01	42.43	42.746	['I
ses-006_task-s01e14a	sub-01	42.768	42.906	think
ses-006_task-s01e14a	sub-01	42.928	43.174	"it's""""]"
ses-006_task-s01e14a	sub-01	43.222	43.93	winning.
ses-006_task-s01e14a	sub-01	44.99	45.354	['Come
ses-006_task-s01e14a	sub-01	45.392	45.54600000000001	on.
ses-006_task-s01e14a	sub-01	45.568	45.658	I
ses-006_task-s01e14a	sub-01	45.664	45.786	think
ses-006_task-s01e14a	sub-01	45.808	45.958	"it's""""]"
ses-006_task-s01e14a	sub-01	45.974	46.342	['insane.
ses-006_task-s01e14a	sub-01	46.406	46.726	She'll
ses-006_task-s01e14a	sub-01	46.758	47.002	love
ses-006_task-s01e14a	sub-01	47.056	47.66	it.']
ses-006_task-s01e14a	sub-01	48.75	49.162	Thank
ses-006_task-s01e14a	sub-01	49.216	49.578	you.
ses-006_task-s01e14a	sub-01	49.664	49.974000000000004	Thank
ses-006_task-s01e14a	sub-01	50.032	50.349999999999994	you.
ses-006_task-s01e14a	sub-01	50.42	51.04	Here,
ses-006_task-s01e14a	sub-01	54.61	54.974	go
ses-006_task-s01e14a	sub-01	55.012	55.118	with
ses-006_task-s01e14a	sub-01	55.124	55.246	the
ses-006_task-s01e14a	sub-01	55.268	55.514	egg,
