dataset	subject	onset	offset	word
ses-003_task-wolf02	sub-01	0.8	0.9600000000000001	And
ses-003_task-wolf02	sub-01	0.96	1.136	he
ses-003_task-wolf02	sub-01	1.158	1.446	will
ses-003_task-wolf02	sub-01	1.518	1.774	every
ses-003_task-wolf02	sub-01	1.822	2.174	single
ses-003_task-wolf02	sub-01	2.222	2.646	time,
ses-003_task-wolf02	sub-01	2.758	3.0060000000000002	['because
ses-003_task-wolf02	sub-01	3.038	3.182	they're
ses-003_task-wolf02	sub-01	3.206	3.574	fucking']
ses-003_task-wolf02	sub-01	3.622	4.53	addicted.
ses-003_task-wolf02	sub-01	4.91	5.198	And
ses-003_task-wolf02	sub-01	5.214	5.2940000000000005	then
ses-003_task-wolf02	sub-01	5.302	5.398	you
ses-003_task-wolf02	sub-01	5.414	5.542	just
ses-003_task-wolf02	sub-01	5.566	5.726	keep
ses-003_task-wolf02	sub-01	5.758	5.95	doing
ses-003_task-wolf02	sub-01	5.99	6.2620000000000005	this
ses-003_task-wolf02	sub-01	6.326	6.694	again
ses-003_task-wolf02	sub-01	6.782	6.982	and
ses-003_task-wolf02	sub-01	7.006	7.3340000000000005	again
ses-003_task-wolf02	sub-01	7.422	7.598	and
ses-003_task-wolf02	sub-01	7.614	7.958	again.
ses-003_task-wolf02	sub-01	8.054	8.93	Meanwhile,
ses-003_task-wolf02	sub-01	9.63	9.942	['he
ses-003_task-wolf02	sub-01	9.966	10.117999999999999	thinks
ses-003_task-wolf02	sub-01	10.134	10.278	"he's""""]"
ses-003_task-wolf02	sub-01	10.294	10.47	getting
ses-003_task-wolf02	sub-01	10.51	10.79	shit
ses-003_task-wolf02	sub-01	10.83	11.03	rich,
ses-003_task-wolf02	sub-01	11.07	11.222	which
ses-003_task-wolf02	sub-01	11.246	11.382	he
ses-003_task-wolf02	sub-01	11.406	11.734	is,
ses-003_task-wolf02	sub-01	11.822	12.069999999999999	on
ses-003_task-wolf02	sub-01	12.11	12.782	paper.
ses-003_task-wolf02	sub-01	12.966	13.261999999999999	But
ses-003_task-wolf02	sub-01	13.286	13.398	you
ses-003_task-wolf02	sub-01	13.414	13.542	and
ses-003_task-wolf02	sub-01	13.566	13.726	me,
ses-003_task-wolf02	sub-01	13.758	13.877999999999998	the
ses-003_task-wolf02	sub-01	13.894	14.67	brokers,
ses-003_task-wolf02	sub-01	14.83	15.118	"[""""we're"
ses-003_task-wolf02	sub-01	15.134	15.334	taking
ses-003_task-wolf02	sub-01	15.382	15.542	home
ses-003_task-wolf02	sub-01	15.566	15.83	cold
ses-003_task-wolf02	sub-01	15.87	16.118	
ses-003_task-wolf02	sub-01	16.174	16.669999999999998	cash
ses-003_task-wolf02	sub-01	16.79	17.221999999999998	via
ses-003_task-wolf02	sub-01	17.286	17.75	commission,
ses-003_task-wolf02	sub-01	17.87	19.130000000000003	motherfucker.
ses-003_task-wolf02	sub-01	19.51	20.25	Right.
ses-003_task-wolf02	sub-01	21.99	22.43	"[""""That's"
ses-003_task-wolf02	sub-01	22.47	22.854	incredible
ses-003_task-wolf02	sub-01	22.902	23.686	
ses-003_task-wolf02	sub-01	23.878	24.158	['I
ses-003_task-wolf02	sub-01	24.174	24.326	can't
ses-003_task-wolf02	sub-01	24.358	24.478	tell
ses-003_task-wolf02	sub-01	24.494	24.598	you
ses-003_task-wolf02	sub-01	24.614	24.766000000000002	how
ses-003_task-wolf02	sub-01	24.798	25.101999999999997	excited
ses-003_task-wolf02	sub-01	25.166	25.318	I']
ses-003_task-wolf02	sub-01	25.334	25.534	am.
ses-003_task-wolf02	sub-01	25.582	25.718	You
ses-003_task-wolf02	sub-01	25.734	25.934	should
ses-003_task-wolf02	sub-01	25.982	26.477999999999998	be.
ses-003_task-wolf02	sub-01	26.614	26.926000000000002	"[""""There's"
ses-003_task-wolf02	sub-01	26.958	27.15	two
ses-003_task-wolf02	sub-01	27.19	28.006	keys']
ses-003_task-wolf02	sub-01	28.198	28.574	to
ses-003_task-wolf02	sub-01	28.622	29.166	success
ses-003_task-wolf02	sub-01	29.318	29.558	in
ses-003_task-wolf02	sub-01	29.574	29.654	the
ses-003_task-wolf02	sub-01	29.662	29.965999999999998	broker
ses-003_task-wolf02	sub-01	29.998	30.622	business.
ses-003_task-wolf02	sub-01	30.806	31.174	First
ses-003_task-wolf02	sub-01	31.222	31.382	of
ses-003_task-wolf02	sub-01	31.406	31.97	all.
ses-003_task-wolf02	sub-01	34.29	34.602	You
ses-003_task-wolf02	sub-01	34.626	34.866	gotta
ses-003_task-wolf02	sub-01	34.898	35.066	stay
ses-003_task-wolf02	sub-01	35.098	35.69	relaxed.
ses-003_task-wolf02	sub-01	35.77	36.43	Yeah.
ses-003_task-wolf02	sub-01	36.89	37.178	You
ses-003_task-wolf02	sub-01	37.194	37.442	jerk
ses-003_task-wolf02	sub-01	37.466	38.03	off?
ses-003_task-wolf02	sub-01	39.25	39.658	What?
