dataset	subject	onset	offset	word
ses-012_task-figures12_run-2	sub-01	14.56	14.672	We
ses-012_task-figures12_run-2	sub-01	14.672	14.784	have
ses-012_task-figures12_run-2	sub-01	14.784	14.912	a
ses-012_task-figures12_run-2	sub-01	14.926	15.222	warning
ses-012_task-figures12_run-2	sub-01	15.286	15.889999999999999	light.
ses-012_task-figures12_run-2	sub-01	16.27	16.974	Capcom,
ses-012_task-figures12_run-2	sub-01	17.022	17.206	Seven,
ses-012_task-figures12_run-2	sub-01	17.238	17.334	I
ses-012_task-figures12_run-2	sub-01	17.342	17.438	have
ses-012_task-figures12_run-2	sub-01	17.454	17.534	a
ses-012_task-figures12_run-2	sub-01	17.542	17.774	warning
ses-012_task-figures12_run-2	sub-01	17.822	18.413999999999998	light.
ses-012_task-figures12_run-2	sub-01	18.582	18.91	Stand
ses-012_task-figures12_run-2	sub-01	18.95	19.174	by,
ses-012_task-figures12_run-2	sub-01	19.222	19.810000000000002	seven.
ses-012_task-figures12_run-2	sub-01	20.35	20.830000000000002	Sir,
ses-012_task-figures12_run-2	sub-01	20.91	21.054	you
ses-012_task-figures12_run-2	sub-01	21.062	21.158	have
ses-012_task-figures12_run-2	sub-01	21.174	21.253999999999998	a
ses-012_task-figures12_run-2	sub-01	21.262	21.47	warning
ses-012_task-figures12_run-2	sub-01	21.51	22.09	light.
ses-012_task-figures12_run-2	sub-01	25.83	26.118	What
ses-012_task-figures12_run-2	sub-01	26.134	26.214	are
ses-012_task-figures12_run-2	sub-01	26.222	26.342000000000002	we
ses-012_task-figures12_run-2	sub-01	26.366	26.55	looking
ses-012_task-figures12_run-2	sub-01	26.59	26.742	at,
ses-012_task-figures12_run-2	sub-01	26.766	27.246	Paul?
ses-012_task-figures12_run-2	sub-01	27.358	27.63	The,
ses-012_task-figures12_run-2	sub-01	27.67	28.382	uh.
ses-012_task-figures12_run-2	sub-01	28.566	28.886	The
ses-012_task-figures12_run-2	sub-01	28.918	29.11	heat
ses-012_task-figures12_run-2	sub-01	29.15	29.413999999999998	shield
ses-012_task-figures12_run-2	sub-01	29.462	29.598	may
ses-012_task-figures12_run-2	sub-01	29.614	29.742	have
ses-012_task-figures12_run-2	sub-01	29.766	29.95	come
ses-012_task-figures12_run-2	sub-01	29.99	30.398	loose.
ses-012_task-figures12_run-2	sub-01	30.494	30.822	Seven,
ses-012_task-figures12_run-2	sub-01	30.886	31.061999999999998	will
