dataset	subject	onset	offset	word
ses-006_task-life02_run-1	sub-01	2.32	2.48	It
ses-006_task-life02_run-1	sub-01	2.48	3.008	creeps
ses-006_task-life02_run-1	sub-01	3.054	3.4379999999999997	towards
ses-006_task-life02_run-1	sub-01	3.494	3.7100000000000004	its
ses-006_task-life02_run-1	sub-01	3.75	4.398	victim
ses-006_task-life02_run-1	sub-01	4.534	4.926	until
ses-006_task-life02_run-1	sub-01	4.998	5.3020000000000005	just
ses-006_task-life02_run-1	sub-01	5.366	5.59	in
ses-006_task-life02_run-1	sub-01	5.63	6.45	range.
ses-006_task-life02_run-1	sub-01	11.27	11.725999999999999	Then
ses-006_task-life02_run-1	sub-01	11.798	12.006	it
ses-006_task-life02_run-1	sub-01	12.038	12.766	unleashes
ses-006_task-life02_run-1	sub-01	12.838	13.094	a
ses-006_task-life02_run-1	sub-01	13.142	13.469999999999999	super
ses-006_task-life02_run-1	sub-01	13.55	14.290000000000001	weapon.
ses-006_task-life02_run-1	sub-01	15.35	15.734	Its
ses-006_task-life02_run-1	sub-01	15.782	16.238	tongue
ses-006_task-life02_run-1	sub-01	16.294	16.646	shoots
ses-006_task-life02_run-1	sub-01	16.678	17.014	out
ses-006_task-life02_run-1	sub-01	17.102	17.35	at
ses-006_task-life02_run-1	sub-01	17.39	17.782	15
ses-006_task-life02_run-1	sub-01	17.886	19.169999999999998	meters/second
ses-006_task-life02_run-1	sub-01	24.19	24.526	and
ses-006_task-life02_run-1	sub-01	24.558	24.726	not
ses-006_task-life02_run-1	sub-01	24.758	25.07	only
ses-006_task-life02_run-1	sub-01	25.15	25.982	hits,
ses-006_task-life02_run-1	sub-01	26.166	26.606	but
ses-006_task-life02_run-1	sub-01	26.678	27.382	grasps
ses-006_task-life02_run-1	sub-01	27.486	27.798000000000002	its
ses-006_task-life02_run-1	sub-01	27.854	28.45	target.
ses-006_task-life02_run-1	sub-01	45.41	45.794	But
ses-006_task-life02_run-1	sub-01	45.842	46.098	few
ses-006_task-life02_run-1	sub-01	46.154	46.706	hunters
ses-006_task-life02_run-1	sub-01	46.778	47.01	are
ses-006_task-life02_run-1	sub-01	47.05	47.442	always
ses-006_task-life02_run-1	sub-01	47.546	48.354	successful.
ses-006_task-life02_run-1	sub-01	48.442	48.666	For
ses-006_task-life02_run-1	sub-01	48.698	49.082	them,
ses-006_task-life02_run-1	sub-01	49.186	49.402	a
ses-006_task-life02_run-1	sub-01	49.426	49.730000000000004	hunt
ses-006_task-life02_run-1	sub-01	49.77	49.946000000000005	is
ses-006_task-life02_run-1	sub-01	49.978	50.338	just
ses-006_task-life02_run-1	sub-01	50.434	50.714	one
ses-006_task-life02_run-1	sub-01	50.762	51.39	meal.
ses-006_task-life02_run-1	sub-01	51.81	52.17	For
ses-006_task-life02_run-1	sub-01	52.21	52.77	prey,
ses-006_task-life02_run-1	sub-01	52.89	53.146	the
ses-006_task-life02_run-1	sub-01	53.178	53.458	stakes
ses-006_task-life02_run-1	sub-01	53.514	53.706	['are
ses-006_task-life02_run-1	sub-01	53.738	54.362	higher.
ses-006_task-life02_run-1	sub-01	54.546	54.914	"It's""""]"
ses-006_task-life02_run-1	sub-01	54.962	55.602000000000004	life
ses-006_task-life02_run-1	sub-01	55.786	56.106	or
ses-006_task-life02_run-1	sub-01	56.138	56.71	death.
ses-006_task-life02_run-1	sub-01	70.23	70.686	As
ses-006_task-life02_run-1	sub-01	70.758	71.75	Antarctica
ses-006_task-life02_run-1	sub-01	71.83	72.27	moves
ses-006_task-life02_run-1	sub-01	72.31	72.558	from
ses-006_task-life02_run-1	sub-01	72.614	72.918	spring
ses-006_task-life02_run-1	sub-01	72.974	73.214	into
ses-006_task-life02_run-1	sub-01	73.262	74.046	summer,
ses-006_task-life02_run-1	sub-01	74.238	74.566	the
