dataset	subject	onset	offset	word
ses-019_task-s03e01b	sub-01	0.17	0.28600000000000003	Be
ses-019_task-s03e01b	sub-01	0.308	0.446	like
ses-019_task-s03e01b	sub-01	0.468	0.6060000000000001	a
ses-019_task-s03e01b	sub-01	0.628	1.082	private,
ses-019_task-s03e01b	sub-01	1.146	1.5659999999999998	personal
ses-019_task-s03e01b	sub-01	1.668	2.03	thing
ses-019_task-s03e01b	sub-01	2.1	2.43	between
ses-019_task-s03e01b	sub-01	2.5	2.878	us,
ses-019_task-s03e01b	sub-01	2.964	3.262	okay?
ses-019_task-s03e01b	sub-01	3.316	3.738	Ross,
ses-019_task-s03e01b	sub-01	3.834	4.282	Phoebe
ses-019_task-s03e01b	sub-01	4.346	4.526	is
ses-019_task-s03e01b	sub-01	4.548	4.686	my
ses-019_task-s03e01b	sub-01	4.708	5.194	girlfriend,
ses-019_task-s03e01b	sub-01	5.242	5.454	okay?
ses-019_task-s03e01b	sub-01	5.492	5.694	We
ses-019_task-s03e01b	sub-01	5.732	5.886	tell
ses-019_task-s03e01b	sub-01	5.908	6.046	each
ses-019_task-s03e01b	sub-01	6.068	6.35	other
ses-019_task-s03e01b	sub-01	6.42	6.846	everything.
ses-019_task-s03e01b	sub-01	6.948	7.166	You
ses-019_task-s03e01b	sub-01	7.188	7.374	know?
ses-019_task-s03e01b	sub-01	7.412	7.518	I
ses-019_task-s03e01b	sub-01	7.524	7.646	mean,
ses-019_task-s03e01b	sub-01	7.668	7.806	come
ses-019_task-s03e01b	sub-01	7.828	8.014000000000001	on.
ses-019_task-s03e01b	sub-01	8.052	8.254	Guys
ses-019_task-s03e01b	sub-01	8.292	8.446	do
ses-019_task-s03e01b	sub-01	8.468	8.606	the
ses-019_task-s03e01b	sub-01	8.628	8.814	same
ses-019_task-s03e01b	sub-01	8.852	9.342	thing.
ses-019_task-s03e01b	sub-01	9.476	9.726	I
ses-019_task-s03e01b	sub-01	9.748	9.886	mean,
ses-019_task-s03e01b	sub-01	9.908	9.998	what
ses-019_task-s03e01b	sub-01	10.004	10.174	about
ses-019_task-s03e01b	sub-01	10.212	10.75	that
ses-019_task-s03e01b	sub-01	10.9	11.386000000000001	locker
ses-019_task-s03e01b	sub-01	11.418	11.758	room
ses-019_task-s03e01b	sub-01	11.844	12.526	['stuff?
ses-019_task-s03e01b	sub-01	12.708	13.114	"That's""""]"
ses-019_task-s03e01b	sub-01	13.162	13.518	['different
ses-019_task-s03e01b	sub-01	13.604	13.902	
ses-019_task-s03e01b	sub-01	13.956	14.266	okay?
ses-019_task-s03e01b	sub-01	14.298	14.638	That's
ses-019_task-s03e01b	sub-01	14.724	14.974	who
ses-019_task-s03e01b	sub-01	15.012	15.306000000000001	dated
ses-019_task-s03e01b	sub-01	15.338	15.485999999999999	a
ses-019_task-s03e01b	sub-01	15.508	15.914	stripper?
ses-019_task-s03e01b	sub-01	15.962	16.27	Or
ses-019_task-s03e01b	sub-01	16.34	16.574	who
ses-019_task-s03e01b	sub-01	16.612	16.766	did
ses-019_task-s03e01b	sub-01	16.788	16.926000000000002	it
ses-019_task-s03e01b	sub-01	16.948	17.086000000000002	on
ses-019_task-s03e01b	sub-01	17.108	17.246000000000002	the
ses-019_task-s03e01b	sub-01	17.268	17.454	back
ses-019_task-s03e01b	sub-01	17.492	17.598000000000003	of
ses-019_task-s03e01b	sub-01	17.604	17.822	the
ses-019_task-s03e01b	sub-01	17.876	18.266000000000002	Staten
ses-019_task-s03e01b	sub-01	18.298	18.554	Island
ses-019_task-s03e01b	sub-01	18.602	19.39	Ferry?
ses-019_task-s03e01b	sub-01	20.05	20.366	Both
ses-019_task-s03e01b	sub-01	20.388	20.478	of
ses-019_task-s03e01b	sub-01	20.484	20.654000000000003	those,
ses-019_task-s03e01b	sub-01	20.692	21.034	Joey?
ses-019_task-s03e01b	sub-01	21.082	21.68	Yeah,
ses-019_task-s03e01b	sub-01	22.69	23.102	['but
ses-019_task-s03e01b	sub-01	23.156	23.278	you
ses-019_task-s03e01b	sub-01	23.284	23.465999999999998	don't
ses-019_task-s03e01b	sub-01	23.498	23.646	
ses-019_task-s03e01b	sub-01	23.668	23.997999999999998	"[""""don't"
ses-019_task-s03e01b	sub-01	24.084	24.334	talk
ses-019_task-s03e01b	sub-01	24.372	24.574	about
ses-019_task-s03e01b	sub-01	24.612	25.174	
ses-019_task-s03e01b	sub-01	25.332	25.654	your
ses-019_task-s03e01b	sub-01	25.692	26.242	girlfriend
ses-019_task-s03e01b	sub-01	26.306	26.534000000000002	and
ses-019_task-s03e01b	sub-01	26.572	26.965999999999998	the
ses-019_task-s03e01b	sub-01	27.068	27.554000000000002	intimate
ses-019_task-s03e01b	sub-01	27.602	28.054000000000002	stuff
ses-019_task-s03e01b	sub-01	28.172	28.406000000000002	you
ses-019_task-s03e01b	sub-01	28.428	28.614	do
ses-019_task-s03e01b	sub-01	28.652	28.806	with
ses-019_task-s03e01b	sub-01	28.828	29.4	her.
ses-019_task-s03e01b	sub-01	30.09	30.406	Not
ses-019_task-s03e01b	sub-01	30.428	30.566000000000003	even
ses-019_task-s03e01b	sub-01	30.588	30.726000000000003	with
ses-019_task-s03e01b	sub-01	30.748	30.886000000000003	your
ses-019_task-s03e01b	sub-01	30.908	31.094	best
ses-019_task-s03e01b	sub-01	31.132	31.43	friend?
ses-019_task-s03e01b	sub-01	31.5	32.214	No.
ses-019_task-s03e01b	sub-01	32.412	32.726	That
ses-019_task-s03e01b	sub-01	32.748	32.934	is
ses-019_task-s03e01b	sub-01	32.972	33.174	so
ses-019_task-s03e01b	sub-01	33.212	33.910000000000004	sad
ses-019_task-s03e01b	sub-01	35.05	35.378	"[""""you're"
ses-019_task-s03e01b	sub-01	35.394	35.666	missing']
ses-019_task-s03e01b	sub-01	35.698	35.846000000000004	out
ses-019_task-s03e01b	sub-01	35.868	36.054	on
ses-019_task-s03e01b	sub-01	36.092	36.294	so
ses-019_task-s03e01b	sub-01	36.332	36.582	much,
ses-019_task-s03e01b	sub-01	36.636	37.042	Ross.
ses-019_task-s03e01b	sub-01	37.106	37.238	I
ses-019_task-s03e01b	sub-01	37.244	37.414	mean,
ses-019_task-s03e01b	sub-01	37.452	37.894	the
ses-019_task-s03e01b	sub-01	38.012	38.674	bonding
ses-019_task-s03e01b	sub-01	38.722	38.886	and
ses-019_task-s03e01b	sub-01	38.908	39.526	the
ses-019_task-s03e01b	sub-01	39.708	40.257999999999996	know
ses-019_task-s03e01b	sub-01	40.364	40.826	and
ses-019_task-s03e01b	sub-01	40.928	41.285999999999994	knowing
ses-019_task-s03e01b	sub-01	41.318	41.562	that
ses-019_task-s03e01b	sub-01	41.616	41.93	someone
ses-019_task-s03e01b	sub-01	42.0	42.234	else
ses-019_task-s03e01b	sub-01	42.272	42.474	is
ses-019_task-s03e01b	sub-01	42.512	42.762	going
ses-019_task-s03e01b	sub-01	42.816	42.986000000000004	through
ses-019_task-s03e01b	sub-01	43.008	43.146	the
ses-019_task-s03e01b	sub-01	43.168	43.354	same
ses-019_task-s03e01b	sub-01	43.392	43.642	thing
ses-019_task-s03e01b	sub-01	43.696	43.914	you
ses-019_task-s03e01b	sub-01	43.952	44.54	are.
ses-019_task-s03e01b	sub-01	45.39	45.802	So
ses-019_task-s03e01b	sub-01	45.856	46.074000000000005	what,
ses-019_task-s03e01b	sub-01	46.112	46.7	you
ses-019_task-s03e01b	sub-01	47.47	47.833999999999996	tell
