dataset	subject	onset	offset	word
ses-021_task-s03e09b	sub-01	0.25	0.8	For.
ses-021_task-s03e09b	sub-01	2.45	3.0060000000000002	Okay.
ses-021_task-s03e09b	sub-01	3.108	3.7600000000000002	Good.
ses-021_task-s03e09b	sub-01	7.25	7.662	Okay.
ses-021_task-s03e09b	sub-01	7.716	7.886	Where
ses-021_task-s03e09b	sub-01	7.908	8.046000000000001	the
ses-021_task-s03e09b	sub-01	8.068	8.254	hell
ses-021_task-s03e09b	sub-01	8.292	8.446	did
ses-021_task-s03e09b	sub-01	8.468	8.606	you
ses-021_task-s03e09b	sub-01	8.628	8.814	get
ses-021_task-s03e09b	sub-01	8.852	9.246	that?
ses-021_task-s03e09b	sub-01	9.348	9.566	When
ses-021_task-s03e09b	sub-01	9.588	9.725999999999999	mom
ses-021_task-s03e09b	sub-01	9.748	9.886	and
ses-021_task-s03e09b	sub-01	9.908	10.106	dad
ses-021_task-s03e09b	sub-01	10.138	10.298	drove
ses-021_task-s03e09b	sub-01	10.314	10.398	you
ses-021_task-s03e09b	sub-01	10.404	10.478	to
ses-021_task-s03e09b	sub-01	10.484	10.606	the
ses-021_task-s03e09b	sub-01	10.628	10.954	hospital
ses-021_task-s03e09b	sub-01	11.002	11.118	to
ses-021_task-s03e09b	sub-01	11.124	11.246	get
ses-021_task-s03e09b	sub-01	11.268	11.358	your
ses-021_task-s03e09b	sub-01	11.364	11.546000000000001	nose
ses-021_task-s03e09b	sub-01	11.578	11.946	fixed
ses-021_task-s03e09b	sub-01	11.978	12.222	I
ses-021_task-s03e09b	sub-01	12.276	12.634	swam
ses-021_task-s03e09b	sub-01	12.682	12.846	into
ses-021_task-s03e09b	sub-01	12.868	13.006	the
ses-021_task-s03e09b	sub-01	13.028	13.306000000000001	lake
ses-021_task-s03e09b	sub-01	13.338	13.485999999999999	and
ses-021_task-s03e09b	sub-01	13.508	13.818	fished
ses-021_task-s03e09b	sub-01	13.834	13.966	it
ses-021_task-s03e09b	sub-01	13.988	14.654	out.
ses-021_task-s03e09b	sub-01	14.852	15.214	That
ses-021_task-s03e09b	sub-01	15.252	15.514000000000001	cup
ses-021_task-s03e09b	sub-01	15.562	15.725999999999999	is
ses-021_task-s03e09b	sub-01	15.748	16.169999999999998	mine.
ses-021_task-s03e09b	sub-01	16.25	16.446	['No
ses-021_task-s03e09b	sub-01	16.468	16.666	
ses-021_task-s03e09b	sub-01	16.698	17.134	it's
ses-021_task-s03e09b	sub-01	17.252	17.534	not.
ses-021_task-s03e09b	sub-01	17.572	17.726	You
ses-021_task-s03e09b	sub-01	17.748	18.126	['it
ses-021_task-s03e09b	sub-01	18.228	18.538	
ses-021_task-s03e09b	sub-01	18.554	18.637999999999998	you're
ses-021_task-s03e09b	sub-01	18.644	18.718	going
ses-021_task-s03e09b	sub-01	18.724	18.846	to
ses-021_task-s03e09b	sub-01	18.868	18.958	have
ses-021_task-s03e09b	sub-01	18.964	19.134	to
ses-021_task-s03e09b	sub-01	19.172	19.47	it.
ses-021_task-s03e09b	sub-01	19.54	19.678	All
