dataset	subject	onset	offset	word
ses-001_task-bourne05	sub-01	4.56	4.672	I
ses-001_task-bourne05	sub-01	4.672	4.808	thought
ses-001_task-bourne05	sub-01	4.808	4.92	you
ses-001_task-bourne05	sub-01	4.934	5.062	were
ses-001_task-bourne05	sub-01	5.086	5.222	here
ses-001_task-bourne05	sub-01	5.246	5.406000000000001	to
ses-001_task-bourne05	sub-01	5.438	5.63	kill
ses-001_task-bourne05	sub-01	5.67	6.25	me.
ses-001_task-bourne05	sub-01	9.19	9.542	"[""""What'd"
ses-001_task-bourne05	sub-01	9.566	9.678	you
ses-001_task-bourne05	sub-01	9.694	10.25	do?']
ses-001_task-bourne05	sub-01	11.79	12.149999999999999	"[""""I'm"
ses-001_task-bourne05	sub-01	12.19	12.809999999999999	sorry.']
ses-001_task-bourne05	sub-01	13.47	13.758000000000001	Did
ses-001_task-bourne05	sub-01	13.774	13.902	you
ses-001_task-bourne05	sub-01	13.926	14.086	call
ses-001_task-bourne05	sub-01	14.118	14.262	it
ses-001_task-bourne05	sub-01	14.286	14.85	in?
ses-001_task-bourne05	sub-01	19.35	19.662000000000003	Get
ses-001_task-bourne05	sub-01	19.686	20.278	up.
ses-001_task-bourne05	sub-01	20.454	20.742	Come
ses-001_task-bourne05	sub-01	20.766	21.33	on.
ses-001_task-bourne05	sub-01	24.55	24.838	You
ses-001_task-bourne05	sub-01	24.854	24.933999999999997	have
ses-001_task-bourne05	sub-01	24.942	25.014	a
ses-001_task-bourne05	sub-01	25.022	25.142	car
ses-001_task-bourne05	sub-01	25.166	25.302	out
ses-001_task-bourne05	sub-01	25.326	25.954	front?
ses-001_task-bourne05	sub-01	26.142	26.442	The
ses-001_task-bourne05	sub-01	26.466	26.658	keys
ses-001_task-bourne05	sub-01	26.674	26.778	are
ses-001_task-bourne05	sub-01	26.794	26.898	in
ses-001_task-bourne05	sub-01	26.914	27.018	my
ses-001_task-bourne05	sub-01	27.034	27.29	coat
ses-001_task-bourne05	sub-01	27.33	27.738	pocket.
ses-001_task-bourne05	sub-01	27.794	27.962	But
ses-001_task-bourne05	sub-01	27.986	28.122	we
ses-001_task-bourne05	sub-01	28.146	28.786	should.
ses-001_task-bourne05	sub-01	28.978	29.618000000000002	What?
ses-001_task-bourne05	sub-01	29.754	29.978	Go
ses-001_task-bourne05	sub-01	29.994	30.098	out
ses-001_task-bourne05	sub-01	30.114	30.242	the
ses-001_task-bourne05	sub-01	30.266	30.473999999999997	back.
ses-001_task-bourne05	sub-01	30.522	30.682	I
ses-001_task-bourne05	sub-01	30.706	30.817999999999998	have
ses-001_task-bourne05	sub-01	30.834	31.082	another
ses-001_task-bourne05	sub-01	31.146	58.22	car.
ses-001_task-bourne05	sub-01	372.24	372.776	Pamela
ses-001_task-bourne05	sub-01	372.808	373.13599999999997	Landy,
ses-001_task-bourne05	sub-01	373.168	373.76800000000003	please.
ses-001_task-bourne05	sub-01	373.944	374.25600000000003	One
ses-001_task-bourne05	sub-01	374.288	374.52000000000004	moment,
ses-001_task-bourne05	sub-01	374.56	375.216	please.
ses-001_task-bourne05	sub-01	375.408	375.752	Thank
ses-001_task-bourne05	sub-01	375.776	376.34000000000003	you.
ses-001_task-bourne05	sub-01	380.032	380.20799999999997	I
ses-001_task-bourne05	sub-01	380.224	380.408	wanted
ses-001_task-bourne05	sub-01	380.424	380.55199999999996	to
ses-001_task-bourne05	sub-01	380.576	380.73600000000005	call
ses-001_task-bourne05	sub-01	380.768	380.912	a
ses-001_task-bourne05	sub-01	380.936	381.21599999999995	guest.
ses-001_task-bourne05	sub-01	381.288	381.696	Pamela
ses-001_task-bourne05	sub-01	381.728	382.056	Landy.
ses-001_task-bourne05	sub-01	382.088	382.232	Just
ses-001_task-bourne05	sub-01	382.256	382.392	1
ses-001_task-bourne05	sub-01	382.416	382.624	second,
ses-001_task-bourne05	sub-01	382.672	383.26000000000005	please.
ses-001_task-bourne05	sub-01	385.33	386.15	Hello?
ses-001_task-bourne05	sub-01	389.57	390.39	Hello?
ses-001_task-bourne05	sub-01	392.93	393.242	"[""""I'm""""]"
ses-001_task-bourne05	sub-01	393.266	393.49	['sorry
ses-001_task-bourne05	sub-01	393.53	393.68199999999996	
ses-001_task-bourne05	sub-01	393.706	393.79400000000004	sir.
ses-001_task-bourne05	sub-01	393.802	394.13	The
ses-001_task-bourne05	sub-01	394.17	394.386	phone's
ses-001_task-bourne05	sub-01	394.418	394.562	busy
ses-001_task-bourne05	sub-01	394.586	394.77000000000004	right
ses-001_task-bourne05	sub-01	394.81	394.938	Would
ses-001_task-bourne05	sub-01	394.954	395.034	you
ses-001_task-bourne05	sub-01	395.042	395.114	like
ses-001_task-bourne05	sub-01	395.122	395.194	to
ses-001_task-bourne05	sub-01	395.202	395.274	try,
ses-001_task-bourne05	sub-01	395.282	395.378	just
ses-001_task-bourne05	sub-01	395.394	395.57	try.
ses-001_task-bourne05	sub-01	395.61	395.858	Later.
ses-001_task-bourne05	sub-01	395.914	396.122	Thank
ses-001_task-bourne05	sub-01	396.146	396.71000000000004	you.
ses-001_task-bourne05	sub-01	444.47	444.862	['Okay.
ses-001_task-bourne05	sub-01	444.886	445.062	Let's
ses-001_task-bourne05	sub-01	445.086	445.19800000000004	take
ses-001_task-bourne05	sub-01	445.214	445.294	a
ses-001_task-bourne05	sub-01	445.302	445.398	look
