dataset	subject	onset	offset	word
ses-029_task-s04e10b	sub-01	0.41	0.6699999999999999	Told
ses-029_task-s04e10b	sub-01	0.74	0.974	this
ses-029_task-s04e10b	sub-01	1.012	1.262	guy
ses-029_task-s04e10b	sub-01	1.316	1.486	that
ses-029_task-s04e10b	sub-01	1.508	1.646	I
ses-029_task-s04e10b	sub-01	1.668	1.8539999999999999	was
ses-029_task-s04e10b	sub-01	1.892	2.142	looking
ses-029_task-s04e10b	sub-01	2.196	2.414	for
ses-029_task-s04e10b	sub-01	2.452	2.654	a
ses-029_task-s04e10b	sub-01	2.692	3.274	['fling.
ses-029_task-s04e10b	sub-01	3.402	3.646	You
ses-029_task-s04e10b	sub-01	3.668	3.914	don't
ses-029_task-s04e10b	sub-01	3.962	4.174	tell
ses-029_task-s04e10b	sub-01	4.212	4.414	the']
ses-029_task-s04e10b	sub-01	4.452	4.702	guy
ses-029_task-s04e10b	sub-01	4.756	5.214	that.
ses-029_task-s04e10b	sub-01	5.332	5.614	Why
ses-029_task-s04e10b	sub-01	5.652	5.854	not?
ses-029_task-s04e10b	sub-01	5.892	6.106000000000001	"[""""I'd"
ses-029_task-s04e10b	sub-01	6.138	6.286	be
ses-029_task-s04e10b	sub-01	6.308	6.538	thrilled
ses-029_task-s04e10b	sub-01	6.554	6.686	if
ses-029_task-s04e10b	sub-01	6.708	6.798	I
ses-029_task-s04e10b	sub-01	6.804	6.926	heard
ses-029_task-s04e10b	sub-01	6.948	7.086	that
ses-029_task-s04e10b	sub-01	7.108	7.1979999999999995	some
ses-029_task-s04e10b	sub-01	7.204	7.374	hot']
ses-029_task-s04e10b	sub-01	7.412	7.614	girl
ses-029_task-s04e10b	sub-01	7.652	7.806	was
ses-029_task-s04e10b	sub-01	7.828	7.966	just
ses-029_task-s04e10b	sub-01	7.988	8.126000000000001	looking
ses-029_task-s04e10b	sub-01	8.148	8.286	to
ses-029_task-s04e10b	sub-01	8.308	8.494	get
ses-029_task-s04e10b	sub-01	8.532	8.734	oh,
ses-029_task-s04e10b	sub-01	8.772	8.974	I
ses-029_task-s04e10b	sub-01	9.012	9.6	see.
ses-029_task-s04e10b	sub-01	11.09	11.55	Between
ses-029_task-s04e10b	sub-01	11.62	11.806	you
ses-029_task-s04e10b	sub-01	11.828	12.058	telling
ses-029_task-s04e10b	sub-01	12.074	12.206	him
ses-029_task-s04e10b	sub-01	12.228	12.366	I
ses-029_task-s04e10b	sub-01	12.388	12.526	wanted
ses-029_task-s04e10b	sub-01	12.548	12.638	to
ses-029_task-s04e10b	sub-01	12.644	12.766	have
ses-029_task-s04e10b	sub-01	12.788	12.878	a
ses-029_task-s04e10b	sub-01	12.884	13.194	fling
ses-029_task-s04e10b	sub-01	13.242	13.406	and
ses-029_task-s04e10b	sub-01	13.428	13.566	['me
ses-029_task-s04e10b	sub-01	13.588	13.774	putting
ses-029_task-s04e10b	sub-01	13.812	13.966	out
ses-029_task-s04e10b	sub-01	13.988	14.078	on
ses-029_task-s04e10b	sub-01	14.084	14.158	the
ses-029_task-s04e10b	sub-01	14.164	14.334	first
ses-029_task-s04e10b	sub-01	14.372	14.574	date
